FORECAST_DATE,INFORMATION_DATE,CURRENT_STATE,DYNAMIC_MODEL_ID,FIXED_P_TO_0,DYNAMIC_P_TO_0,FIXED_P_TO_1,DYNAMIC_P_TO_1,FIXED_P_TO_2,DYNAMIC_P_TO_2,FIXED_P_TO_3,DYNAMIC_P_TO_3,FIXED_ROW_SUM,DYNAMIC_ROW_SUM
2021-04-19,2021-04-16,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9478924931966962,0.025470001780594585,0.02477607354558042,0.023757427860250556,0.02297674125741254,0.00023317031779450392,0.004354692000310991,1.0,1.0000000000000002
2021-04-20,2021-04-19,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9476350346426847,0.025470001780594585,0.025539856096045456,0.023757427860250556,0.02264427973813473,0.00023317031779450392,0.0041808295231351815,1.0,1.0000000000000002
2021-04-21,2021-04-20,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9473715458622874,0.025470001780594585,0.024324108264982595,0.023757427860250556,0.024037652668079036,0.00023317031779450392,0.004266693204650814,1.0,0.9999999999999998
2021-04-22,2021-04-21,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9562638977974229,0.025470001780594585,0.019460569020867183,0.023757427860250556,0.020674939169131382,0.00023317031779450392,0.0036005940125784755,1.0,1.0
2021-04-23,2021-04-22,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9575625728102608,0.025470001780594585,0.01980827882930973,0.023757427860250556,0.019622007566748513,0.00023317031779450392,0.0030071407936809657,1.0,0.9999999999999999
2021-04-26,2021-04-23,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9635064502946503,0.025470001780594585,0.01709639714780222,0.023757427860250556,0.016622349524493738,0.00023317031779450392,0.0027748030330537643,1.0,1.0
2021-04-27,2021-04-26,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9618023195926363,0.025470001780594585,0.018414112542211297,0.023757427860250556,0.017043583854745286,0.00023317031779450392,0.0027399840104072102,1.0,1.0
2021-04-28,2021-04-27,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9619773359082969,0.025470001780594585,0.019665167445543717,0.023757427860250556,0.015737988661354257,0.00023317031779450392,0.002619507984804973,1.0,0.9999999999999998
2021-04-29,2021-04-28,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9627364293347576,0.025470001780594585,0.017546628455572012,0.023757427860250556,0.017191758218278997,0.00023317031779450392,0.0025251839913915243,1.0,1.0
2021-04-30,2021-04-29,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9684898364137369,0.025470001780594585,0.015277487730949979,0.023757427860250556,0.014096898771441156,0.00023317031779450392,0.0021357770838719174,1.0,0.9999999999999999
2021-05-03,2021-04-30,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.963482840520465,0.025470001780594585,0.017081476515008,0.023757427860250556,0.0170518277257459,0.00023317031779450392,0.0023838552387808794,1.0,0.9999999999999998
2021-05-04,2021-05-03,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9691927401242567,0.025470001780594585,0.014537540405278368,0.023757427860250556,0.014302895475700931,0.00023317031779450392,0.0019668239947641056,1.0,1.0
2021-05-05,2021-05-04,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9700816569677948,0.025470001780594585,0.01455181339735763,0.023757427860250556,0.013510858996913911,0.00023317031779450392,0.001855670637933656,1.0,1.0
2021-05-06,2021-05-05,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9706787585105205,0.025470001780594585,0.013474356170414724,0.023757427860250556,0.01408509486643454,0.00023317031779450392,0.0017617904526300993,1.0,0.9999999999999999
2021-05-07,2021-05-06,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9731776582126634,0.025470001780594585,0.012462228955788218,0.023757427860250556,0.012647301880925995,0.00023317031779450392,0.001712810950622387,1.0,1.0
2021-05-10,2021-05-07,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9752425424928843,0.025470001780594585,0.011776577783264502,0.023757427860250556,0.011550413757753494,0.00023317031779450392,0.0014304659660975,1.0,0.9999999999999998
2021-05-11,2021-05-10,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9684715762841617,0.025470001780594585,0.015912356760753296,0.023757427860250556,0.013925265609478073,0.00023317031779450392,0.0016908013456071035,1.0,1.0000000000000002
2021-05-12,2021-05-11,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9697913600330993,0.025470001780594585,0.016296267945717657,0.023757427860250556,0.012182701006501142,0.00023317031779450392,0.0017296710146816187,1.0,0.9999999999999997
2021-05-13,2021-05-12,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9656048546497321,0.025470001780594585,0.019107121595539043,0.023757427860250556,0.013475143813459486,0.00023317031779450392,0.0018128799412693683,1.0,1.0
2021-05-14,2021-05-13,1,group_weighted_multinomial_logistic_gam,0.08634199045392929,0.2675286373464178,0.9080779360501346,0.5266386753233987,1.3537108067951995e-76,0.1297924423485998,0.005580073495936052,0.07604024498158363,1.0,1.0
