N_STATES,MODEL,SPLIT,FEATURE_GROUP,REPLICATE,BLOCK_LENGTH,GROUP_COLUMN_COUNT,BASELINE_LOG_LOSS,PERMUTED_LOG_LOSS,DELTA_LOG_LOSS,BASELINE_BRIER_SCORE,PERMUTED_BRIER_SCORE,DELTA_BRIER_SCORE,BASELINE_ACCURACY,PERMUTED_ACCURACY,DELTA_ACCURACY,BASELINE_ECE,PERMUTED_ECE,DELTA_ECE,BASELINE_EXIT_LOG_LOSS,PERMUTED_EXIT_LOG_LOSS,DELTA_EXIT_LOG_LOSS,BASELINE_EXIT_BRIER_SCORE,PERMUTED_EXIT_BRIER_SCORE,DELTA_EXIT_BRIER_SCORE
4,MLR,validation,market,11,20,6,0.6341382628695776,0.6419013688564341,0.007763105986856478,0.3223599742056674,0.3214895200268475,-0.0008704541788199238,0.8195767195767196,0.8195767195767196,0.0,0.11402425208896928,0.11325328240718768,-0.0007709696817815997,0.5430608191814595,0.5424358499318295,-0.0006249692496300696,0.15898471353753,0.15837793460756766,-0.0006067789299623316
4,MLR,validation,market,12,20,6,0.6341382628695776,0.6356516489640845,0.0015133860945069078,0.3223599742056674,0.3219437421542864,-0.0004162320513810269,0.8195767195767196,0.8195767195767196,0.0,0.11402425208896928,0.11352939870478641,-0.0004948533841828695,0.5430608191814595,0.5421665117055422,-0.0008943074759173442,0.15898471353753,0.15867066971987823,-0.0003140438176517657
4,MLR,validation,market,13,20,6,0.6341382628695776,0.634967926231121,0.0008296633615433313,0.3223599742056674,0.32186654892326866,-0.0004934252823987628,0.8195767195767196,0.8195767195767196,0.0,0.11402425208896928,0.11380595571924663,-0.0002182963697226481,0.5430608191814595,0.5414998207531927,-0.0015609984282668465,0.15898471353753,0.15864978460163165,-0.00033492893589834316
4,MLR,validation,market,14,20,6,0.6341382628695776,0.6401497158854457,0.006011453015868029,0.3223599742056674,0.3221193561656395,-0.00024061804002789566,0.8195767195767196,0.8195767195767196,0.0,0.11402425208896928,0.11316796399707119,-0.000856288091898097,0.5430608191814595,0.5432340279690636,0.00017320878760407332,0.15898471353753,0.15879456277792037,-0.00019015075960962524
4,MLR,validation,market,15,20,6,0.6341382628695776,0.6377574878606643,0.003619224991086689,0.3223599742056674,0.3213137181319961,-0.0010462560736713145,0.8195767195767196,0.8195767195767196,0.0,0.11402425208896928,0.11321320068011027,-0.0008110514088590093,0.5430608191814595,0.542001894262437,-0.0010589249190225969,0.15898471353753,0.15835871123254525,-0.0006260023049847463
4,MLR,validation,market,16,20,6,0.6341382628695776,0.6389289170732053,0.004790654203627676,0.3223599742056674,0.32225516586707564,-0.00010480833859177752,0.8195767195767196,0.8195767195767196,0.0,0.11402425208896928,0.11414774798628194,0.00012349589731265598,0.5430608191814595,0.5442843617857915,0.0012235426043319952,0.15898471353753,0.15884455287466556,-0.0001401606628644303
4,MLR,validation,market,17,20,6,0.6341382628695776,0.6410817881185568,0.006943525248979121,0.3223599742056674,0.3228662083204322,0.0005062341147648031,0.8195767195767196,0.8195767195767196,0.0,0.11402425208896928,0.1141740753732964,0.00014982328432711078,0.5430608191814595,0.5472917179603333,0.004230898778873726,0.15898471353753,0.15922586592739701,0.00024115238986702203
4,MLR,validation,market,18,20,6,0.6341382628695776,0.6385922098872715,0.00445394701769386,0.3223599742056674,0.3224398659601005,7.989175443307017e-05,0.8195767195767196,0.8195767195767196,0.0,0.11402425208896928,0.1140175444269585,-6.707662010788096e-06,0.5430608191814595,0.5465662477334234,0.003505428551963896,0.15898471353753,0.1589734346907161,-1.1278846813900234e-05
4,MLR,validation,market,19,20,6,0.6341382628695776,0.6461967562416324,0.01205849337205478,0.3223599742056674,0.32309556745368095,0.000735593248013533,0.8195767195767196,0.8195767195767196,0.0,0.11402425208896928,0.11444321300378409,0.00041896091481480324,0.5430608191814595,0.5489264840939366,0.0058656649124770865,0.15898471353753,0.15932537755322168,0.00034066401569168847
4,MLR,validation,market,20,20,6,0.6341382628695776,0.6448828839045055,0.010744621034927904,0.3223599742056674,0.3234460985530634,0.001086124347395967,0.8195767195767196,0.8195767195767196,0.0,0.11402425208896928,0.1142081715218006,0.00018391943283131706,0.5430608191814595,0.5488301873288003,0.005769368147340748,0.15898471353753,0.15948946146046272,0.0005047479229327301
4,MLR,validation,market,21,20,6,0.6341382628695776,0.6418505013306829,0.0077122384611052475,0.3223599742056674,0.32276462828544517,0.00040465407977774426,0.8195767195767196,0.8195767195767196,0.0,0.11402425208896928,0.11290002511093034,-0.0011242269780389474,0.5430608191814595,0.5455545818594315,0.002493762677971967,0.15898471353753,0.1589957458347981,1.1032297268120939e-05
4,MLR,validation,market,22,20,6,0.6341382628695776,0.6420140478502661,0.007875784980688416,0.3223599742056674,0.32308417214713253,0.0007241979414651101,0.8195767195767196,0.8195767195767196,0.0,0.11402425208896928,0.11398714351926706,-3.710856970222387e-05,0.5430608191814595,0.5485724044430277,0.0055115852615681415,0.15898471353753,0.15925793502446803,0.0002732214869380356
4,MLR,validation,market,23,20,6,0.6341382628695776,0.6467095846340963,0.012571321764518695,0.3223599742056674,0.3238255648737653,0.0014655906680978714,0.8195767195767196,0.8195767195767196,0.0,0.11402425208896928,0.11455705372796234,0.0005328016389930523,0.5430608191814595,0.5530218874997266,0.009961068318267041,0.15898471353753,0.15961593866371532,0.0006312251261853252
4,MLR,validation,market,24,20,6,0.6341382628695776,0.6459280979654269,0.0117898350958493,0.3223599742056674,0.32283005088879063,0.0004700766831232106,0.8195767195767196,0.8195767195767196,0.0,0.11402425208896928,0.11398196809239952,-4.228399656976134e-05,0.5430608191814595,0.5498241469510412,0.006763327769581662,0.15898471353753,0.15911349309651263,0.0001287795589826335
4,MLR,validation,market,25,20,6,0.6341382628695776,0.6318773307581255,-0.002260932111452174,0.3223599742056674,0.3220751522242519,-0.0002848219814154951,0.8195767195767196,0.8195767195767196,0.0,0.11402425208896928,0.1129116197709388,-0.0011126323180304792,0.5430608191814595,0.543032537674664,-2.8281506795568845e-05,0.15898471353753,0.1587908564397087,-0.00019385709782129834
4,MLR,validation,market,26,20,6,0.6341382628695776,0.6360889931631679,0.0019507302935902748,0.3223599742056674,0.32100959190541434,-0.0013503823002530835,0.8195767195767196,0.8195767195767196,0.0,0.11402425208896928,0.11295746902666565,-0.0010667830623036362,0.5430608191814595,0.5394179319479135,-0.0036428872335459994,0.15898471353753,0.1581909308126828,-0.0007937827248472029
4,MLR,validation,market,27,20,6,0.6341382628695776,0.6393605551399004,0.005222292270322781,0.3223599742056674,0.32221265600242094,-0.0001473182032464826,0.8195767195767196,0.8195767195767196,0.0,0.11402425208896928,0.11293611077403062,-0.0010881413149386593,0.5430608191814595,0.5494139040200259,0.006353084838566336,0.15898471353753,0.15902188722395527,3.7173686425279184e-05
4,MLR,validation,market,28,20,6,0.6341382628695776,0.6381691785685375,0.004030915698959858,0.3223599742056674,0.32206802995777967,-0.0002919442478877543,0.8195767195767196,0.8195767195767196,0.0,0.11402425208896928,0.11319942739621555,-0.0008248246927537312,0.5430608191814595,0.5438706675932024,0.0008098484117428084,0.15898471353753,0.15876482372366116,-0.00021988981386883433
4,MLR,validation,market,29,20,6,0.6341382628695776,0.6384078689881946,0.004269606118616931,0.3223599742056674,0.32200131295657103,-0.0003586612490963925,0.8195767195767196,0.8195767195767196,0.0,0.11402425208896928,0.11403106837747709,6.8162885078076885e-06,0.5430608191814595,0.5427960535961315,-0.00026476558532806393,0.15898471353753,0.15867816948962135,-0.0003065440479086412
4,MLR,validation,market,30,20,6,0.6341382628695776,0.6433749470790452,0.00923668420946755,0.3223599742056674,0.32228411178962235,-7.586241604506938e-05,0.8195767195767196,0.8195767195767196,0.0,0.11402425208896928,0.11423060922216684,0.00020635713319755444,0.5430608191814595,0.5451797429020151,0.0021189237205555544,0.15898471353753,0.15894369762241922,-4.1015915110770296e-05
4,MLR,validation,market,31,20,6,0.6341382628695776,0.6432246491211487,0.0090863862515711,0.3223599742056674,0.3228338406494094,0.00047386644374197706,0.8195767195767196,0.8195767195767196,0.0,0.11402425208896928,0.11425286984721378,0.00022861775824449537,0.5430608191814595,0.5481249962605717,0.005064177079112109,0.15898471353753,0.15914714412807784,0.0001624305905478518
4,MLR,validation,market,32,20,6,0.6341382628695776,0.6454139413823512,0.011275678512773557,0.3223599742056674,0.32346160066163765,0.0011016264559702282,0.8195767195767196,0.8195767195767196,0.0,0.11402425208896928,0.11405099652468909,2.6744435719802673e-05,0.5430608191814595,0.5486521924054342,0.005591373223974627,0.15898471353753,0.15944209278696836,0.0004573792494383666
4,MLR,validation,market,33,20,6,0.6341382628695776,0.6395512599857199,0.005412997116142293,0.3223599742056674,0.32229603414177727,-6.39400638901555e-05,0.8195767195767196,0.8195767195767196,0.0,0.11402425208896928,0.11300082931544825,-0.001023422773521035,0.5430608191814595,0.5461970237843411,0.0031362046028815538,0.15898471353753,0.1589057203602311,-7.899317729889721e-05
4,MLR,validation,market,34,20,6,0.6341382628695776,0.640624555364471,0.006486292494893409,0.3223599742056674,0.3223733259573996,1.3351751732171291e-05,0.8195767195767196,0.8195767195767196,0.0,0.11402425208896928,0.11300115516314176,-0.0010230969258275269,0.5430608191814595,0.5449775360328769,0.001916716851417366,0.15898471353753,0.15883950343375272,-0.00014521010377727128
4,MLR,validation,market,35,20,6,0.6341382628695776,0.6420488474298629,0.007910584560285261,0.3223599742056674,0.32202417292591257,-0.00033580127975485485,0.8195767195767196,0.8195767195767196,0.0,0.11402425208896928,0.1144990297108045,0.0004747776218352179,0.5430608191814595,0.5470231237193427,0.0039623045378831545,0.15898471353753,0.15878202705752475,-0.00020268648000523748
4,MLR,validation,market,36,20,6,0.6341382628695776,0.641034977536579,0.006896714667001369,0.3223599742056674,0.32182918949373596,-0.0005307847119314646,0.8195767195767196,0.8195767195767196,0.0,0.11402425208896928,0.11353049723858166,-0.0004937548503876205,0.5430608191814595,0.5443021849839359,0.0012413658024763574,0.15898471353753,0.1586232358152818,-0.0003614777222482046
4,MLR,validation,market,37,20,6,0.6341382628695776,0.6382373725954581,0.0040991097258804565,0.3223599742056674,0.32221465587388476,-0.0001453183317826623,0.8195767195767196,0.8195767195767196,0.0,0.11402425208896928,0.11296342120848724,-0.001060830880482047,0.5430608191814595,0.5433058482542742,0.0002450290728146509,0.15898471353753,0.15884493762389162,-0.00013977591363836805
