N_STATES,TERM,P_VALUE,PREDICTOR_VALUE,LOG_ODDS_CONTRAST,FITTED_LOG_ODDS,OBSERVATION_COUNT,NUMERATOR_COUNT,DENOMINATOR_COUNT,OBSERVED_LOG_ODDS,OBSERVED_LOG_ODDS_SE
2,LBUTTRUU_LAG_0,0.02,0.02701151898734177,1 vs 0,-3.2293236839644415,,,,,
2,LBUTTRUU_LAG_0,0.02,0.027796329113924045,1 vs 0,-3.2271275718636767,,,,,
2,LBUTTRUU_LAG_0,0.02,0.02858113924050633,1 vs 0,-3.225525865525334,,,,,
2,LBUTTRUU_LAG_0,0.02,0.029365949367088605,1 vs 0,-3.2245853487154506,,,,,
2,LBUTTRUU_LAG_0,0.02,0.03015075949367088,1 vs 0,-3.2243728052000677,,,,,
2,LBUTTRUU_LAG_0,0.02,0.030935569620253164,1 vs 0,-3.2249550187452227,,,,,
2,LBUTTRUU_LAG_0,0.02,0.03172037974683544,1 vs 0,-3.226398773116955,,,,,
2,LBUTTRUU_LAG_0,0.02,0.03250518987341772,1 vs 0,-3.2287708520813045,,,,,
2,LBUTTRUU_LAG_0,0.02,0.03329,1 vs 0,-3.2321380394043087,,,,,
2,LBUTTRUU_LAG_0,0.02,-0.00611,1 vs 0,,233.0,76.0,157.0,-0.7221347174331976,0.1393596131382509
2,LBUTTRUU_LAG_0,0.02,-0.003175,1 vs 0,,232.0,43.0,189.0,-1.4716280864278426,0.16812361702630507
2,LBUTTRUU_LAG_0,0.02,-0.001565,1 vs 0,,230.0,30.0,200.0,-1.883087563133258,0.19435641594239042
2,LBUTTRUU_LAG_0,0.02,-0.000615,1 vs 0,,232.0,22.0,210.0,-2.2359703439120615,0.22179954524000375
2,LBUTTRUU_LAG_0,0.02,0.00011,1 vs 0,,231.0,25.0,206.0,-2.091621960236707,0.20990069386883012
2,LBUTTRUU_LAG_0,0.02,0.00065,1 vs 0,,233.0,24.0,209.0,-2.146050621811511,0.21351720356999274
2,LBUTTRUU_LAG_0,0.02,0.0014,1 vs 0,,234.0,40.0,194.0,-1.5691301889460074,0.17272158579488134
2,LBUTTRUU_LAG_0,0.02,0.00235,1 vs 0,,230.0,30.0,200.0,-1.883087563133258,0.19435641594239042
2,LBUTTRUU_LAG_0,0.02,0.00363,1 vs 0,,229.0,34.0,195.0,-1.7346010553881064,0.1846634689386163
2,LBUTTRUU_LAG_0,0.02,0.006215,1 vs 0,,232.0,69.0,163.0,-0.8554862377665616,0.14319461288646101
2,SPXT_LAG_1,0.02,-0.0946,1 vs 0,-3.1415131911331615,,,,,
2,SPXT_LAG_1,0.02,-0.09208291139240507,1 vs 0,-3.1477351604083696,,,,,
2,SPXT_LAG_1,0.02,-0.08956582278481012,1 vs 0,-3.153967927741765,,,,,
2,SPXT_LAG_1,0.02,-0.08704873417721519,1 vs 0,-3.1602119586339525,,,,,
2,SPXT_LAG_1,0.02,-0.08453164556962026,1 vs 0,-3.1664677185855363,,,,,
2,SPXT_LAG_1,0.02,-0.08201455696202532,1 vs 0,-3.1727356730971206,,,,,
2,SPXT_LAG_1,0.02,-0.07949746835443039,1 vs 0,-3.1790162876693104,,,,,
2,SPXT_LAG_1,0.02,-0.07698037974683544,1 vs 0,-3.185310027802711,,,,,
2,SPXT_LAG_1,0.02,-0.07446329113924051,1 vs 0,-3.191617358997927,,,,,
2,SPXT_LAG_1,0.02,-0.07194620253164558,1 vs 0,-3.1979387467555616,,,,,
2,SPXT_LAG_1,0.02,-0.06942911392405063,1 vs 0,-3.204274656576221,,,,,
2,SPXT_LAG_1,0.02,-0.0669120253164557,1 vs 0,-3.210625553960509,,,,,
2,SPXT_LAG_1,0.02,-0.06439493670886076,1 vs 0,-3.21699190440903,,,,,
2,SPXT_LAG_1,0.02,-0.06187784810126583,1 vs 0,-3.22337417342239,,,,,
2,SPXT_LAG_1,0.02,-0.05936075949367089,1 vs 0,-3.229772826501192,,,,,
2,SPXT_LAG_1,0.02,-0.05684367088607595,1 vs 0,-3.2361883291460423,,,,,
2,SPXT_LAG_1,0.02,-0.054326582278481014,1 vs 0,-3.2426211423709588,,,,,
2,SPXT_LAG_1,0.02,-0.05180949367088608,1 vs 0,-3.2490707760339537,,,,,
2,SPXT_LAG_1,0.02,-0.04929240506329114,1 vs 0,-3.2555346178383595,,,,,
2,SPXT_LAG_1,0.02,-0.0467753164556962,1 vs 0,-3.2620097683460707,,,,,
2,SPXT_LAG_1,0.02,-0.04425822784810127,1 vs 0,-3.2684933281189843,,,,,
2,SPXT_LAG_1,0.02,-0.041741139240506334,1 vs 0,-3.274982397718995,,,,,
2,SPXT_LAG_1,0.02,-0.03922405063291139,1 vs 0,-3.2814740777079994,,,,,
2,SPXT_LAG_1,0.02,-0.03670696202531645,1 vs 0,-3.2879654686478923,,,,,
2,SPXT_LAG_1,0.02,-0.03418987341772152,1 vs 0,-3.29445367110057,,,,,
2,SPXT_LAG_1,0.02,-0.031672784810126586,1 vs 0,-3.300935785627928,,,,,
2,SPXT_LAG_1,0.02,-0.029155696202531653,1 vs 0,-3.3074089127918618,,,,,
2,SPXT_LAG_1,0.02,-0.026638607594936706,1 vs 0,-3.313870153154267,,,,,
2,SPXT_LAG_1,0.02,-0.024121518987341772,1 vs 0,-3.3203166072770394,,,,,
2,SPXT_LAG_1,0.02,-0.02160443037974684,1 vs 0,-3.326745375722074,,,,,
2,SPXT_LAG_1,0.02,-0.019087341772151892,1 vs 0,-3.3331535590512686,,,,,
2,SPXT_LAG_1,0.02,-0.01657025316455696,1 vs 0,-3.3395382578265167,,,,,
2,SPXT_LAG_1,0.02,-0.014053164556962025,1 vs 0,-3.3458965902752085,,,,,
2,SPXT_LAG_1,0.02,-0.011536075949367092,1 vs 0,-3.35222636137082,,,,,
2,SPXT_LAG_1,0.02,-0.009018987341772158,1 vs 0,-3.3585262681942796,,,,,
2,SPXT_LAG_1,0.02,-0.006501898734177211,1 vs 0,-3.364795067447561,,,,,
2,SPXT_LAG_1,0.02,-0.003984810126582278,1 vs 0,-3.3710315158326347,,,,,
2,SPXT_LAG_1,0.02,-0.0014677215189873444,1 vs 0,-3.377234370051474,,,,,
2,SPXT_LAG_1,0.02,0.0010493670886076029,1 vs 0,-3.383402386806052,,,,,
2,SPXT_LAG_1,0.02,0.0035664556962025362,1 vs 0,-3.38953432279834,,,,,
2,SPXT_LAG_1,0.02,0.00608354430379747,1 vs 0,-3.3956289347303104,,,,,
2,SPXT_LAG_1,0.02,0.008600632911392403,1 vs 0,-3.4016849793039365,,,,,
2,SPXT_LAG_1,0.02,0.011117721518987336,1 vs 0,-3.407701213221189,,,,,
2,SPXT_LAG_1,0.02,0.013634810126582284,1 vs 0,-3.413676393184042,,,,,
2,SPXT_LAG_1,0.02,0.016151898734177217,1 vs 0,-3.4196092758944667,,,,,
2,SPXT_LAG_1,0.02,0.01866898734177215,1 vs 0,-3.4254986180544362,,,,,
2,SPXT_LAG_1,0.02,0.021186075949367097,1 vs 0,-3.4313431763659223,,,,,
2,SPXT_LAG_1,0.02,0.02370316455696203,1 vs 0,-3.437141707530897,,,,,
2,SPXT_LAG_1,0.02,0.026220253164556964,1 vs 0,-3.4428930883132947,,,,,
2,SPXT_LAG_1,0.02,0.028737341772151898,1 vs 0,-3.4485979919597254,,,,,
2,SPXT_LAG_1,0.02,0.03125443037974683,1 vs 0,-3.454258474652721,,,,,
2,SPXT_LAG_1,0.02,0.03377151898734178,1 vs 0,-3.4598766281487277,,,,,
2,SPXT_LAG_1,0.02,0.0362886075949367,1 vs 0,-3.4654545442041926,,,,,
2,SPXT_LAG_1,0.02,0.038805696202531645,1 vs 0,-3.4709943145755613,,,,,
2,SPXT_LAG_1,0.02,0.04132278481012659,1 vs 0,-3.4764980310192812,,,,,
2,SPXT_LAG_1,0.02,0.04383987341772151,1 vs 0,-3.4819677852917983,,,,,
2,SPXT_LAG_1,0.02,0.04635696202531646,1 vs 0,-3.48740566914956,,,,,
2,SPXT_LAG_1,0.02,0.048874050632911406,1 vs 0,-3.492813774349012,,,,,
2,SPXT_LAG_1,0.02,0.051391139240506326,1 vs 0,-3.4981941926466016,,,,,
2,SPXT_LAG_1,0.02,0.05390822784810127,1 vs 0,-3.5035490157987743,,,,,
2,SPXT_LAG_1,0.02,0.05642531645569622,1 vs 0,-3.5088803355619778,,,,,
2,SPXT_LAG_1,0.02,0.05894240506329114,1 vs 0,-3.5141902436926573,,,,,
2,SPXT_LAG_1,0.02,0.06145949367088609,1 vs 0,-3.5194808319472597,,,,,
2,SPXT_LAG_1,0.02,0.063976582278481,1 vs 0,-3.524754192082232,,,,,
2,SPXT_LAG_1,0.02,0.06649367088607595,1 vs 0,-3.530004287001415,,,,,
2,SPXT_LAG_1,0.02,0.0690107594936709,1 vs 0,-3.535165002307352,,,,,
2,SPXT_LAG_1,0.02,0.07152784810126582,1 vs 0,-3.5401432967783326,,,,,
2,SPXT_LAG_1,0.02,0.07404493670886077,1 vs 0,-3.544846002179322,,,,,
2,SPXT_LAG_1,0.02,0.07656202531645569,1 vs 0,-3.549179950275284,,,,,
2,SPXT_LAG_1,0.02,0.07907911392405063,1 vs 0,-3.5530519728311836,,,,,
2,SPXT_LAG_1,0.02,0.08159620253164558,1 vs 0,-3.5563689016119864,,,,,
2,SPXT_LAG_1,0.02,0.0841132911392405,1 vs 0,-3.559037568382658,,,,,
2,SPXT_LAG_1,0.02,0.08663037974683545,1 vs 0,-3.5609648049081635,,,,,
2,SPXT_LAG_1,0.02,0.0891474683544304,1 vs 0,-3.562057442953466,,,,,
2,SPXT_LAG_1,0.02,0.09166455696202531,1 vs 0,-3.562222314283534,,,,,
2,SPXT_LAG_1,0.02,0.09418164556962026,1 vs 0,-3.5613662506633292,,,,,
2,SPXT_LAG_1,0.02,0.09669873417721521,1 vs 0,-3.559396083857818,,,,,
2,SPXT_LAG_1,0.02,0.09921582278481013,1 vs 0,-3.5562186456319673,,,,,
2,SPXT_LAG_1,0.02,0.10173291139240508,1 vs 0,-3.5517407677507404,,,,,
2,SPXT_LAG_1,0.02,0.10425,1 vs 0,-3.5458692819791024,,,,,
2,SPXT_LAG_1,0.02,-0.02169,1 vs 0,,232.0,108.0,124.0,-0.13755554292424813,0.1313343762150922
2,SPXT_LAG_1,0.02,-0.01124,1 vs 0,,233.0,37.0,196.0,-1.6563214983329508,0.17820136136079234
2,SPXT_LAG_1,0.02,-0.006605,1 vs 0,,230.0,18.0,212.0,-2.4411712562801924,0.2424044892467861
2,SPXT_LAG_1,0.02,-0.00322,1 vs 0,,232.0,27.0,205.0,-2.0112600292637635,0.2030512654781993
2,SPXT_LAG_1,0.02,-0.00073,1 vs 0,,231.0,15.0,216.0,-2.6367505235173434,0.26293548006421624
2,SPXT_LAG_1,0.02,0.00143,1 vs 0,,234.0,16.0,218.0,-2.5834256336291097,0.2553090669070768
2,SPXT_LAG_1,0.02,0.00366,1 vs 0,,229.0,15.0,214.0,-2.6274697144428707,0.2630173638645607
2,SPXT_LAG_1,0.02,0.00625,1 vs 0,,232.0,26.0,206.0,-2.0531556794089107,0.20634549684621253
2,SPXT_LAG_1,0.02,0.01042,1 vs 0,,231.0,29.0,202.0,-1.9263496232008197,0.19706997916903538
2,SPXT_LAG_1,0.02,0.02103,1 vs 0,,232.0,102.0,130.0,-0.24151042818428528,0.13198080470287243
2,DBLCIX_LAG_1,0.02,-0.07,1 vs 0,-3.3308180697769134,,,,,
2,DBLCIX_LAG_1,0.02,-0.06831164556962026,1 vs 0,-3.332219619331625,,,,,
2,DBLCIX_LAG_1,0.02,-0.06662329113924051,1 vs 0,-3.3336218627465724,,,,,
2,DBLCIX_LAG_1,0.02,-0.06493493670886076,1 vs 0,-3.335024610646193,,,,,
2,DBLCIX_LAG_1,0.02,-0.06324658227848103,1 vs 0,-3.336427673654921,,,,,
2,DBLCIX_LAG_1,0.02,-0.06155822784810128,1 vs 0,-3.3378308623971935,,,,,
2,DBLCIX_LAG_1,0.02,-0.05986987341772153,1 vs 0,-3.3392339874974457,,,,,
2,DBLCIX_LAG_1,0.02,-0.05818151898734178,1 vs 0,-3.3406368595801146,,,,,
2,DBLCIX_LAG_1,0.02,-0.05649316455696203,1 vs 0,-3.3420392892696356,,,,,
2,DBLCIX_LAG_1,0.02,-0.05480481012658228,1 vs 0,-3.343441087190444,,,,,
2,DBLCIX_LAG_1,0.02,-0.05311645569620254,1 vs 0,-3.344842063966977,,,,,
2,DBLCIX_LAG_1,0.02,-0.05142810126582279,1 vs 0,-3.3462420302236704,,,,,
2,DBLCIX_LAG_1,0.02,-0.04973974683544305,1 vs 0,-3.3476407965849595,,,,,
2,DBLCIX_LAG_1,0.02,-0.0480513924050633,1 vs 0,-3.34903817367528,,,,,
2,DBLCIX_LAG_1,0.02,-0.04636303797468355,1 vs 0,-3.35043397211907,,,,,
2,DBLCIX_LAG_1,0.02,-0.0446746835443038,1 vs 0,-3.351828002540763,,,,,
2,DBLCIX_LAG_1,0.02,-0.042986329113924054,1 vs 0,-3.3532200726905907,,,,,
2,DBLCIX_LAG_1,0.02,-0.04129797468354431,1 vs 0,-3.3546093809871746,,,,,
2,DBLCIX_LAG_1,0.02,-0.039609620253164564,1 vs 0,-3.3559937663498434,,,,,
2,DBLCIX_LAG_1,0.02,-0.037921265822784815,1 vs 0,-3.3573708837487595,,,,,
2,DBLCIX_LAG_1,0.02,-0.03623291139240507,1 vs 0,-3.3587383881540855,,,,,
2,DBLCIX_LAG_1,0.02,-0.034544556962025325,1 vs 0,-3.3600939345359855,,,,,
2,DBLCIX_LAG_1,0.02,-0.032856202531645576,1 vs 0,-3.3614351778646214,,,,,
2,DBLCIX_LAG_1,0.02,-0.031167848101265827,1 vs 0,-3.3627597731101577,,,,,
2,DBLCIX_LAG_1,0.02,-0.029479493670886085,1 vs 0,-3.364065375242756,,,,,
2,DBLCIX_LAG_1,0.02,-0.027791139240506336,1 vs 0,-3.3653496392325803,,,,,
2,DBLCIX_LAG_1,0.02,-0.026102784810126588,1 vs 0,-3.366610220049792,,,,,
2,DBLCIX_LAG_1,0.02,-0.024414430379746846,1 vs 0,-3.367844772664556,,,,,
2,DBLCIX_LAG_1,0.02,-0.022726075949367097,1 vs 0,-3.369050952047035,,,,,
2,DBLCIX_LAG_1,0.02,-0.02103772151898735,1 vs 0,-3.370226413167391,,,,,
2,DBLCIX_LAG_1,0.02,-0.0193493670886076,1 vs 0,-3.3713688109957887,,,,,
2,DBLCIX_LAG_1,0.02,-0.017661012658227858,1 vs 0,-3.372475800502389,,,,,
2,DBLCIX_LAG_1,0.02,-0.01597265822784811,1 vs 0,-3.373545042199422,,,,,
2,DBLCIX_LAG_1,0.02,-0.01428430379746836,1 vs 0,-3.3745744120469063,,,,,
2,DBLCIX_LAG_1,0.02,-0.012595949367088619,1 vs 0,-3.3755620658791647,,,,,
2,DBLCIX_LAG_1,0.02,-0.01090759493670887,1 vs 0,-3.3765061782349886,,,,,
2,DBLCIX_LAG_1,0.02,-0.009219240506329121,1 vs 0,-3.3774049236531702,,,,,
2,DBLCIX_LAG_1,0.02,-0.007530886075949372,1 vs 0,-3.3782564766725023,,,,,
2,DBLCIX_LAG_1,0.02,-0.0058425316455696236,1 vs 0,-3.3790590118317767,,,,,
2,DBLCIX_LAG_1,0.02,-0.004154177215189875,1 vs 0,-3.3798107036697855,,,,,
2,DBLCIX_LAG_1,0.02,-0.00246582278481014,1 vs 0,-3.3805097267253204,,,,,
2,DBLCIX_LAG_1,0.02,-0.0007774683544303912,1 vs 0,-3.381154255537174,,,,,
2,DBLCIX_LAG_1,0.02,0.0009108860759493576,1 vs 0,-3.381742464644139,,,,,
2,DBLCIX_LAG_1,0.02,0.0025992405063291063,1 vs 0,-3.3822725285850077,,,,,
2,DBLCIX_LAG_1,0.02,0.004287594936708855,1 vs 0,-3.3827426218985717,,,,,
2,DBLCIX_LAG_1,0.02,0.005975949367088604,1 vs 0,-3.383150919123623,,,,,
2,DBLCIX_LAG_1,0.02,0.0076643037974683526,1 vs 0,-3.383495594798953,,,,,
2,DBLCIX_LAG_1,0.02,0.009352658227848087,1 vs 0,-3.383774823463356,,,,,
2,DBLCIX_LAG_1,0.02,0.011041012658227836,1 vs 0,-3.383986961386439,,,,,
2,DBLCIX_LAG_1,0.02,0.012729367088607585,1 vs 0,-3.3841330840692803,,,,,
2,DBLCIX_LAG_1,0.02,0.014417721518987334,1 vs 0,-3.3842163602827253,,,,,
2,DBLCIX_LAG_1,0.02,0.016106075949367082,1 vs 0,-3.3842400126437924,,,,,
2,DBLCIX_LAG_1,0.02,0.01779443037974683,1 vs 0,-3.384207263769494,,,,,
2,DBLCIX_LAG_1,0.02,0.01948278481012658,1 vs 0,-3.3841213362768467,,,,,
2,DBLCIX_LAG_1,0.02,0.021171139240506315,1 vs 0,-3.383985452782866,,,,,
2,DBLCIX_LAG_1,0.02,0.022859493670886064,1 vs 0,-3.3838028359045667,,,,,
2,DBLCIX_LAG_1,0.02,0.024547848101265812,1 vs 0,-3.3835767082589627,,,,,
2,DBLCIX_LAG_1,0.02,0.02623620253164556,1 vs 0,-3.3833102924630714,,,,,
2,DBLCIX_LAG_1,0.02,0.02792455696202531,1 vs 0,-3.383006811133906,,,,,
2,DBLCIX_LAG_1,0.02,0.02961291139240506,1 vs 0,-3.382669486888484,,,,,
2,DBLCIX_LAG_1,0.02,0.03130126582278481,1 vs 0,-3.3823015423438187,,,,,
2,DBLCIX_LAG_1,0.02,0.03298962025316454,1 vs 0,-3.381906200116926,,,,,
2,DBLCIX_LAG_1,0.02,0.03467797468354429,1 vs 0,-3.381486682824821,,,,,
2,DBLCIX_LAG_1,0.02,0.03636632911392404,1 vs 0,-3.3810462130845185,,,,,
2,DBLCIX_LAG_1,0.02,0.03805468354430379,1 vs 0,-3.380587286959047,,,,,
2,DBLCIX_LAG_1,0.02,0.03974303797468354,1 vs 0,-3.3801070308233747,,,,,
2,DBLCIX_LAG_1,0.02,0.041431392405063286,1 vs 0,-3.379600164342388,,,,,
2,DBLCIX_LAG_1,0.02,0.043119746835443035,1 vs 0,-3.3790613958285647,,,,,
2,DBLCIX_LAG_1,0.02,0.04480810126582277,1 vs 0,-3.378485433594386,,,,,
2,DBLCIX_LAG_1,0.02,0.04649645569620252,1 vs 0,-3.377866985952333,,,,,
2,DBLCIX_LAG_1,0.02,0.04818481012658227,1 vs 0,-3.3772007612148833,,,,,
2,DBLCIX_LAG_1,0.02,0.049873164556962016,1 vs 0,-3.376481467694518,,,,,
2,DBLCIX_LAG_1,0.02,0.051561518987341765,1 vs 0,-3.3757038137037165,,,,,
2,DBLCIX_LAG_1,0.02,0.05324987341772151,1 vs 0,-3.3748625075549588,,,,,
2,DBLCIX_LAG_1,0.02,0.05493822784810126,1 vs 0,-3.3739522575607244,,,,,
2,DBLCIX_LAG_1,0.02,0.056626582278481,1 vs 0,-3.372967772033494,,,,,
2,DBLCIX_LAG_1,0.02,0.05831493670886076,1 vs 0,-3.371903759285746,,,,,
2,DBLCIX_LAG_1,0.02,0.060003291139240494,1 vs 0,-3.3707549276299624,,,,,
2,DBLCIX_LAG_1,0.02,0.06169164556962026,1 vs 0,-3.3695159853786207,,,,,
2,DBLCIX_LAG_1,0.02,0.06338,1 vs 0,-3.3681816408442025,,,,,
2,DBLCIX_LAG_1,0.02,-0.02036,1 vs 0,,232.0,69.0,163.0,-0.8554862377665616,0.14319461288646101
2,DBLCIX_LAG_1,0.02,-0.011380000000000001,1 vs 0,,232.0,33.0,199.0,-1.7842687974988976,0.18671710579638257
2,DBLCIX_LAG_1,0.02,-0.006845,1 vs 0,,232.0,42.0,190.0,-1.5001481186363845,0.16964302401433098
2,DBLCIX_LAG_1,0.02,-0.00361,1 vs 0,,231.0,35.0,196.0,-1.7111297348279457,0.1823679593806984
2,DBLCIX_LAG_1,0.02,-0.00091,1 vs 0,,232.0,35.0,197.0,-1.7162058878598065,0.1822972990028858
2,DBLCIX_LAG_1,0.02,0.002195,1 vs 0,,232.0,28.0,204.0,-1.9706638882082517,0.19994422934500475
2,DBLCIX_LAG_1,0.02,0.004895,1 vs 0,,230.0,36.0,194.0,-1.6731199024700552,0.18038472343516176
2,DBLCIX_LAG_1,0.02,0.008525000000000001,1 vs 0,,232.0,26.0,206.0,-2.0531556794089107,0.20634549684621253
2,DBLCIX_LAG_1,0.02,0.01289,1 vs 0,,231.0,28.0,203.0,-1.965761917608045,0.20000431048417563
2,DBLCIX_LAG_1,0.02,0.0204,1 vs 0,,232.0,61.0,171.0,-1.0255460917935224,0.14863063745982347
2,IBOXIG_LAG_1,0.02,-0.03164,1 vs 0,-3.142283344864724,,,,,
2,IBOXIG_LAG_1,0.02,-0.030949240506329117,1 vs 0,-3.1470080047669033,,,,,
2,IBOXIG_LAG_1,0.02,-0.03025848101265823,1 vs 0,-3.151741943253078,,,,,
2,IBOXIG_LAG_1,0.02,-0.029567721518987344,1 vs 0,-3.1564859199475435,,,,,
2,IBOXIG_LAG_1,0.02,-0.028876962025316456,1 vs 0,-3.1612406944745968,,,,,
2,IBOXIG_LAG_1,0.02,-0.028186202531645572,1 vs 0,-3.1660070264585354,,,,,
2,IBOXIG_LAG_1,0.02,-0.027495443037974687,1 vs 0,-3.1707856755236543,,,,,
2,IBOXIG_LAG_1,0.02,-0.0268046835443038,1 vs 0,-3.1755774012942526,,,,,
2,IBOXIG_LAG_1,0.02,-0.02611392405063291,1 vs 0,-3.1803829633946243,,,,,
2,IBOXIG_LAG_1,0.02,-0.025423164556962027,1 vs 0,-3.1852031214490686,,,,,
2,IBOXIG_LAG_1,0.02,-0.024732405063291142,1 vs 0,-3.190038635081881,,,,,
2,IBOXIG_LAG_1,0.02,-0.024041645569620254,1 vs 0,-3.1948902639173578,,,,,
2,IBOXIG_LAG_1,0.02,-0.02335088607594937,1 vs 0,-3.199758767579796,,,,,
2,IBOXIG_LAG_1,0.02,-0.022660126582278485,1 vs 0,-3.2046449056934923,,,,,
2,IBOXIG_LAG_1,0.02,-0.021969367088607597,1 vs 0,-3.2095494378827443,,,,,
2,IBOXIG_LAG_1,0.02,-0.02127860759493671,1 vs 0,-3.2144731237718474,,,,,
2,IBOXIG_LAG_1,0.02,-0.020587848101265824,1 vs 0,-3.219416722631924,,,,,
2,IBOXIG_LAG_1,0.02,-0.01989708860759494,1 vs 0,-3.224380918860922,,,,,
2,IBOXIG_LAG_1,0.02,-0.019206329113924052,1 vs 0,-3.229366229804853,,,,,
2,IBOXIG_LAG_1,0.02,-0.018515569620253164,1 vs 0,-3.2343731502065083,,,,,
2,IBOXIG_LAG_1,0.02,-0.01782481012658228,1 vs 0,-3.239402174808677,,,,,
2,IBOXIG_LAG_1,0.02,-0.017134050632911395,1 vs 0,-3.244453798354148,,,,,
2,IBOXIG_LAG_1,0.02,-0.016443291139240507,1 vs 0,-3.2495285155857125,,,,,
2,IBOXIG_LAG_1,0.02,-0.015752531645569622,1 vs 0,-3.2546268212461595,,,,,
2,IBOXIG_LAG_1,0.02,-0.015061772151898738,1 vs 0,-3.2597492100782794,,,,,
2,IBOXIG_LAG_1,0.02,-0.01437101265822785,1 vs 0,-3.2648961768248608,,,,,
2,IBOXIG_LAG_1,0.02,-0.013680253164556965,1 vs 0,-3.270068216228696,,,,,
2,IBOXIG_LAG_1,0.02,-0.012989493670886077,1 vs 0,-3.2752658230325724,,,,,
2,IBOXIG_LAG_1,0.02,-0.012298734177215193,1 vs 0,-3.2804894919792815,,,,,
2,IBOXIG_LAG_1,0.02,-0.011607974683544305,1 vs 0,-3.285739717811612,,,,,
2,IBOXIG_LAG_1,0.02,-0.01091721518987342,1 vs 0,-3.291016995272354,,,,,
2,IBOXIG_LAG_1,0.02,-0.010226455696202532,1 vs 0,-3.296321819104298,,,,,
2,IBOXIG_LAG_1,0.02,-0.009535696202531647,1 vs 0,-3.3016546735967434,,,,,
2,IBOXIG_LAG_1,0.02,-0.008844936708860763,1 vs 0,-3.3070156366595804,,,,,
2,IBOXIG_LAG_1,0.02,-0.008154177215189875,1 vs 0,-3.312404258301473,,,,,
2,IBOXIG_LAG_1,0.02,-0.00746341772151899,1 vs 0,-3.317820053250555,,,,,
2,IBOXIG_LAG_1,0.02,-0.006772658227848102,1 vs 0,-3.323262536234962,,,,,
2,IBOXIG_LAG_1,0.02,-0.006081898734177218,1 vs 0,-3.3287312219828307,,,,,
2,IBOXIG_LAG_1,0.02,-0.00539113924050633,1 vs 0,-3.3342256252222944,,,,,
2,IBOXIG_LAG_1,0.02,-0.004700379746835445,1 vs 0,-3.3397452606814895,,,,,
2,IBOXIG_LAG_1,0.02,-0.004009620253164557,1 vs 0,-3.345289643088552,,,,,
2,IBOXIG_LAG_1,0.02,-0.0033188607594936727,1 vs 0,-3.350858287171616,,,,,
2,IBOXIG_LAG_1,0.02,-0.002628101265822788,1 vs 0,-3.3564507076588166,,,,,
2,IBOXIG_LAG_1,0.02,-0.0019373417721519001,1 vs 0,-3.36206641927829,,,,,
2,IBOXIG_LAG_1,0.02,-0.0012465822784810156,1 vs 0,-3.3677049367581713,,,,,
2,IBOXIG_LAG_1,0.02,-0.0005558227848101276,1 vs 0,-3.373365774826596,,,,,
2,IBOXIG_LAG_1,0.02,0.00013493670886075698,1 vs 0,-3.379048448211699,,,,,
2,IBOXIG_LAG_1,0.02,0.000825696202531645,1 vs 0,-3.3847524716416157,,,,,
2,IBOXIG_LAG_1,0.02,0.001516455696202526,1 vs 0,-3.390477326381919,,,,,
2,IBOXIG_LAG_1,0.02,0.002207215189873414,1 vs 0,-3.3962219929990933,,,,,
2,IBOXIG_LAG_1,0.02,0.002897974683544302,1 vs 0,-3.401985066620477,,,,,
2,IBOXIG_LAG_1,0.02,0.00358873417721519,1 vs 0,-3.4077651324585716,,,,,
2,IBOXIG_LAG_1,0.02,0.004279493670886071,1 vs 0,-3.413560775725881,,,,,
2,IBOXIG_LAG_1,0.02,0.004970253164556959,1 vs 0,-3.4193705816349085,,,,,
2,IBOXIG_LAG_1,0.02,0.005661012658227847,1 vs 0,-3.4251931353981573,,,,,
2,IBOXIG_LAG_1,0.02,0.006351772151898735,1 vs 0,-3.431027022228131,,,,,
2,IBOXIG_LAG_1,0.02,0.007042531645569616,1 vs 0,-3.4368708273373314,,,,,
2,IBOXIG_LAG_1,0.02,0.007733291139240504,1 vs 0,-3.4427231359382633,,,,,
2,IBOXIG_LAG_1,0.02,0.008424050632911392,1 vs 0,-3.448582533243429,,,,,
2,IBOXIG_LAG_1,0.02,0.009114810126582273,1 vs 0,-3.454447604465332,,,,,
2,IBOXIG_LAG_1,0.02,0.009805569620253161,1 vs 0,-3.460316934816476,,,,,
2,IBOXIG_LAG_1,0.02,0.01049632911392405,1 vs 0,-3.4661891095093633,,,,,
2,IBOXIG_LAG_1,0.02,0.011187088607594937,1 vs 0,-3.4720627137564977,,,,,
2,IBOXIG_LAG_1,0.02,0.011877848101265819,1 vs 0,-3.477936332770382,,,,,
2,IBOXIG_LAG_1,0.02,0.012568607594936707,1 vs 0,-3.483800654805829,,,,,
2,IBOXIG_LAG_1,0.02,0.013259367088607595,1 vs 0,-3.48958800466472,,,,,
2,IBOXIG_LAG_1,0.02,0.013950126582278476,1 vs 0,-3.4952045484765866,,,,,
2,IBOXIG_LAG_1,0.02,0.014640886075949364,1 vs 0,-3.5005563289809944,,,,,
2,IBOXIG_LAG_1,0.02,0.015331645569620252,1 vs 0,-3.505549388917512,,,,,
2,IBOXIG_LAG_1,0.02,0.01602240506329114,1 vs 0,-3.5100897710257057,,,,,
2,IBOXIG_LAG_1,0.02,0.01671316455696202,1 vs 0,-3.514083518045142,,,,,
2,IBOXIG_LAG_1,0.02,0.01740392405063291,1 vs 0,-3.5174366727153896,,,,,
