N_STATES,TERM,P_VALUE,ROW_TYPE,LOG_ODDS_CONTRAST,BIN_INDEX,BIN_LOWER,BIN_MEDIAN,BIN_UPPER,OBSERVATION_COUNT,NUMERATOR_COUNT,DENOMINATOR_COUNT,OBSERVED_LOG_ODDS,CI_LOWER,CI_UPPER,NEXT_STATE_0_COUNT,NEXT_STATE_1_COUNT,NEXT_STATE_2_COUNT,NEXT_STATE_3_COUNT,PREDICTOR_VALUE,FITTED_LOG_ODDS
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 1,,,,,,,,,,,,,,,93.1012658227848,6.288675550619037
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 1,,,,,,,,,,,,,,,94.45569620253164,6.280183591076573
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 1,,,,,,,,,,,,,,,95.81012658227847,6.27105674769622
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 1,,,,,,,,,,,,,,,97.16455696202532,6.2613104179969135
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 1,,,,,,,,,,,,,,,98.51898734177215,6.25095959863984
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 1,,,,,,,,,,,,,,,99.87341772151898,6.240018893189951
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 1,,,,,,,,,,,,,,,101.22784810126582,6.228502520277508
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 1,,,,,,,,,,,,,,,102.58227848101265,6.216424322058714
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 1,,,,,,,,,,,,,,,103.93670886075948,6.203797772889594
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 1,,,,,,,,,,,,,,,105.29113924050633,6.190635988140392
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 1,,,,,,,,,,,,,,,106.64556962025316,6.176951733088831
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 1,,,,,,,,,,,,,,,108.0,6.16275743184032
4,DURATION_STATE_2,0.02,OBSERVED_BIN,2 vs 3,0.0,1.0,1.0,2.0,104.0,92.0,0.0,5.220355825078324,3.589809882289317,12.143499343303981,12.0,0.0,92.0,0.0,,
4,DURATION_STATE_2,0.02,OBSERVED_BIN,2 vs 3,1.0,3.0,3.0,4.0,75.0,64.0,1.0,3.7612001156935624,2.5921269942005183,6.39625969562961,10.0,0.0,64.0,1.0,,
4,DURATION_STATE_2,0.02,OBSERVED_BIN,2 vs 3,2.0,5.0,6.0,7.0,82.0,74.0,1.0,3.905334017277349,2.7406347268518063,6.539989938398759,7.0,0.0,74.0,1.0,,
4,DURATION_STATE_2,0.02,OBSERVED_BIN,2 vs 3,3.0,8.0,9.0,11.0,83.0,78.0,0.0,5.056245805348308,3.4227724128458954,11.978906845580969,5.0,0.0,78.0,0.0,,
4,DURATION_STATE_2,0.02,OBSERVED_BIN,2 vs 3,4.0,12.0,14.0,16.0,75.0,69.0,1.0,3.835861644462582,2.669133314533929,6.470704951847791,4.0,1.0,69.0,1.0,,
4,DURATION_STATE_2,0.02,OBSERVED_BIN,2 vs 3,5.0,17.0,20.0,23.0,80.0,78.0,0.0,5.056245805348308,3.4227724128458954,11.978906845580969,2.0,0.0,78.0,0.0,,
4,DURATION_STATE_2,0.02,OBSERVED_BIN,2 vs 3,6.0,24.0,28.0,32.0,79.0,77.0,0.0,5.043425116919247,3.409701967952571,11.966045024355324,2.0,0.0,77.0,0.0,,
4,DURATION_STATE_2,0.02,OBSERVED_BIN,2 vs 3,7.0,33.0,38.0,43.0,84.0,82.0,1.0,4.007333185232471,2.8453673032808164,6.641736321271555,1.0,0.0,82.0,1.0,,
4,DURATION_STATE_2,0.02,OBSERVED_BIN,2 vs 3,8.0,44.0,52.0,65.0,81.0,78.0,0.0,5.056245805348308,3.4227724128458954,11.978906845580969,3.0,0.0,78.0,0.0,,
4,DURATION_STATE_2,0.02,OBSERVED_BIN,2 vs 3,9.0,66.0,79.0,108.0,82.0,79.0,0.0,5.0689042022202315,3.435674255582247,11.991605340493654,2.0,1.0,79.0,0.0,,
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,1.0,3.069015543322351
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,2.3544303797468356,3.6214783654009883
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,3.7088607594936707,3.962960420366165
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,5.063291139240506,4.206377492223284
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,6.417721518987341,4.393605921716734
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,7.772151898734177,4.544832172343236
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,9.126582278481012,4.671245434002864
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,10.481012658227847,4.779587227256883
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,11.835443037974683,4.87421741848639
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,13.189873417721518,4.958110379083086
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,14.544303797468354,5.033381579908312
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,15.89873417721519,5.101586744850921
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,17.253164556962023,5.163903250978871
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,18.60759493670886,5.221244755156702
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,19.962025316455694,5.274331384346601
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,21.31645569620253,5.323739886393065
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,22.670886075949365,5.369938980112678
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,24.0253164556962,5.413314504799516
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,25.379746835443036,5.454187695366909
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,26.73417721518987,5.49282871249058
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,28.088607594936708,5.529466827446376
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,29.44303797468354,5.564298203526485
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,30.79746835443038,5.5974919212572365
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,32.15189873417721,5.629194700609122
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,33.506329113924046,5.6595346429677384
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,34.860759493670884,5.68862422632305
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,36.21518987341772,5.7165627249317055
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,37.56962025316455,5.743438180709742
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,38.92405063291139,5.769329022048217
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,40.278481012658226,5.794305402801283
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,41.63291139240506,5.818430317317634
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,42.98734177215189,5.841741913110981
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,44.34177215189873,5.864201985833084
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,45.69620253164557,5.885764794275858
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,47.0506329113924,5.9063967078122985
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,48.405063291139236,5.926074035672229
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,49.75949367088607,5.944781249652619
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,51.11392405063291,5.962509523924376
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,52.46835443037974,5.979255531578187
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,53.82278481012658,5.995020449957453
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,55.177215189873415,6.009809136481631
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,56.531645569620245,6.023629444223052
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,57.88607594936708,6.036491652452488
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,59.24050632911392,6.048407992080347
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,60.59493670886076,6.059392249668575
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,61.94936708860759,6.069459436684677
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,63.303797468354425,6.078625513075139
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,64.65822784810126,6.0869071561758785
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,66.01265822784809,6.094321567548456
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,67.36708860759494,6.100886311608038
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,68.72151898734177,6.106619180951201
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,70.0759493670886,6.11153808414496
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,71.43037974683544,6.11566095243945
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,72.78481012658227,6.11900566244447
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,74.1392405063291,6.121589972287779
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,75.49367088607595,6.123431469169017
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,76.84810126582278,6.12454752655248
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,78.20253164556961,6.124955269516369
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,79.55696202531645,6.124671547005549
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,80.91139240506328,6.123712909927022
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,82.26582278481013,6.122095594188645
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,83.62025316455696,6.119835507917302
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,84.97468354430379,6.116948222207341
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,86.32911392405063,6.113448964846606
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,87.68354430379746,6.109352616549383
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,89.03797468354429,6.104673709294849
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,90.39240506329114,6.099426426428624
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,91.74683544303797,6.0936246042350675
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,93.1012658227848,6.087281734730718
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,94.45569620253164,6.080410969465633
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,95.81012658227847,6.073025124150531
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,97.16455696202532,6.065136683954178
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,98.51898734177215,6.056757809338271
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,99.87341772151898,6.047900342316528
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,101.22784810126582,6.038575813041452
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,102.58227848101265,6.028795446636549
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,103.93670886075948,6.018570170204149
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,105.29113924050633,6.007910619949549
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,106.64556962025316,5.996827148371272
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 3,,,,,,,,,,,,,,,108.0,5.985329831475122
4,DURATION_STATE_3,0.02,OBSERVED_BIN,3 vs 0,0.0,1.0,1.0,2.0,12.0,9.0,0.0,2.9444389791664403,1.1658270171573688,9.843957753598815,0.0,2.0,1.0,9.0,,
4,DURATION_STATE_3,0.02,OBSERVED_BIN,3 vs 0,1.0,3.0,3.5,5.0,8.0,6.0,0.0,2.5649493574615367,0.7064266092916794,9.45233536188935,0.0,1.0,1.0,6.0,,
4,DURATION_STATE_3,0.02,OBSERVED_BIN,3 vs 0,2.0,6.0,8.0,11.0,9.0,8.0,0.0,2.833213344056216,1.0344760525610537,9.72963774318655,0.0,1.0,0.0,8.0,,
4,DURATION_STATE_3,0.02,OBSERVED_BIN,3 vs 0,3.0,12.0,16.5,21.0,10.0,9.0,0.0,2.9444389791664403,1.1658270171573688,9.843957753598815,0.0,1.0,0.0,9.0,,
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 0,,,,,,,,,,,,,,,1.0,-0.4907807644595263
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 0,,,,,,,,,,,,,,,2.0,0.32557438339427264
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 0,,,,,,,,,,,,,,,3.0,0.8874697485604158
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 0,,,,,,,,,,,,,,,4.0,1.3127903558611034
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 0,,,,,,,,,,,,,,,5.0,1.654073317565925
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 0,,,,,,,,,,,,,,,6.0,1.9386202211301768
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 0,,,,,,,,,,,,,,,7.0,2.1824558624575614
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 0,,,,,,,,,,,,,,,8.0,2.395756309900715
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 0,,,,,,,,,,,,,,,9.0,2.585333739939357
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 0,,,,,,,,,,,,,,,10.0,2.7559646705572445
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 0,,,,,,,,,,,,,,,11.0,2.9111183407201002
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 0,,,,,,,,,,,,,,,12.0,3.0508977985943297
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 0,,,,,,,,,,,,,,,13.0,3.1700437495815663
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 0,,,,,,,,,,,,,,,14.0,3.2650400273244795
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 0,,,,,,,,,,,,,,,15.0,3.3342749611769387
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 0,,,,,,,,,,,,,,,16.0,3.377314020607805
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 0,,,,,,,,,,,,,,,17.0,3.3944475571904467
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 0,,,,,,,,,,,,,,,18.0,3.3864049706703643
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 0,,,,,,,,,,,,,,,19.0,3.3541719156871275
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 0,,,,,,,,,,,,,,,20.0,3.2988725591477888
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 0,,,,,,,,,,,,,,,21.0,3.2216935743576744
4,DURATION_STATE_3,0.02,OBSERVED_BIN,3 vs 1,0.0,1.0,1.0,2.0,12.0,9.0,2.0,1.33500106673234,0.1312127675850197,3.182569890645956,0.0,2.0,1.0,9.0,,
4,DURATION_STATE_3,0.02,OBSERVED_BIN,3 vs 1,1.0,3.0,3.5,5.0,8.0,6.0,1.0,1.466337068793427,-0.003189849181070538,4.126909819132351,0.0,1.0,1.0,6.0,,
4,DURATION_STATE_3,0.02,OBSERVED_BIN,3 vs 1,2.0,6.0,8.0,11.0,9.0,8.0,1.0,1.7346010553881064,0.3455198017447548,4.388740080690594,0.0,1.0,0.0,8.0,,
4,DURATION_STATE_3,0.02,OBSERVED_BIN,3 vs 1,3.0,12.0,16.5,21.0,10.0,9.0,1.0,1.8458266904983307,0.48397142307781216,4.497726566684374,0.0,1.0,0.0,9.0,,
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 1,,,,,,,,,,,,,,,1.0,0.46288531389942716
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 1,,,,,,,,,,,,,,,2.0,0.9602553308234482
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 1,,,,,,,,,,,,,,,3.0,1.3037530390514152
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 1,,,,,,,,,,,,,,,4.0,1.5642879385253914
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 1,,,,,,,,,,,,,,,5.0,1.7735725532891684
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 1,,,,,,,,,,,,,,,6.0,1.9481575895603491
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 1,,,,,,,,,,,,,,,7.0,2.0978009627975513
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 1,,,,,,,,,,,,,,,8.0,2.228718702247907
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 1,,,,,,,,,,,,,,,9.0,2.345076957397087
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 1,,,,,,,,,,,,,,,10.0,2.449799734911838
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 1,,,,,,,,,,,,,,,11.0,2.5450125137219746
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 1,,,,,,,,,,,,,,,12.0,2.630773652295402
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 1,,,,,,,,,,,,,,,13.0,2.703845418198589
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 1,,,,,,,,,,,,,,,14.0,2.762063354972314
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 1,,,,,,,,,,,,,,,15.0,2.804435089102146
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 1,,,,,,,,,,,,,,,16.0,2.8306927115474014
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 1,,,,,,,,,,,,,,,17.0,2.8410144534023094
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 1,,,,,,,,,,,,,,,18.0,2.8358487788108055
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 1,,,,,,,,,,,,,,,19.0,2.8158018893454537
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 1,,,,,,,,,,,,,,,20.0,2.781565260956191
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 1,,,,,,,,,,,,,,,21.0,2.733868866163656
4,DURATION_STATE_3,0.02,OBSERVED_BIN,3 vs 2,0.0,1.0,1.0,2.0,12.0,9.0,1.0,1.8458266904983307,0.48397142307781216,4.497726566684374,0.0,2.0,1.0,9.0,,
4,DURATION_STATE_3,0.02,OBSERVED_BIN,3 vs 2,1.0,3.0,3.5,5.0,8.0,6.0,1.0,1.466337068793427,-0.003189849181070538,4.126909819132351,0.0,1.0,1.0,6.0,,
4,DURATION_STATE_3,0.02,OBSERVED_BIN,3 vs 2,2.0,6.0,8.0,11.0,9.0,8.0,0.0,2.833213344056216,1.0344760525610537,9.72963774318655,0.0,1.0,0.0,8.0,,
4,DURATION_STATE_3,0.02,OBSERVED_BIN,3 vs 2,3.0,12.0,16.5,21.0,10.0,9.0,0.0,2.9444389791664403,1.1658270171573688,9.843957753598815,0.0,1.0,0.0,9.0,,
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 2,,,,,,,,,,,,,,,1.0,-0.4419079754028801
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 2,,,,,,,,,,,,,,,2.0,0.29591239279114767
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 2,,,,,,,,,,,,,,,3.0,0.805289353450685
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 2,,,,,,,,,,,,,,,4.0,1.1918479487439901
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 2,,,,,,,,,,,,,,,5.0,1.5025808711489945
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 2,,,,,,,,,,,,,,,6.0,1.7619871834586933
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 2,,,,,,,,,,,,,,,7.0,1.984485454041926
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 2,,,,,,,,,,,,,,,8.0,2.1792519098556324
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 2,,,,,,,,,,,,,,,9.0,2.3524412263613526
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 2,,,,,,,,,,,,,,,10.0,2.508376065641925
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 2,,,,,,,,,,,,,,,11.0,2.6502005516599243
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 2,,,,,,,,,,,,,,,12.0,2.778000090335564
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 2,,,,,,,,,,,,,,,13.0,2.8869806645743834
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 2,,,,,,,,,,,,,,,14.0,2.9739381138044525
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 2,,,,,,,,,,,,,,,15.0,3.0374041372774916
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 2,,,,,,,,,,,,,,,16.0,3.076983320843017
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 2,,,,,,,,,,,,,,,17.0,3.092940913685738
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 2,,,,,,,,,,,,,,,18.0,3.085942299229307
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 2,,,,,,,,,,,,,,,19.0,3.056886386374374
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 2,,,,,,,,,,,,,,,20.0,3.006798293350363
4,DURATION_STATE_3,0.02,FITTED_CURVE,3 vs 2,,,,,,,,,,,,,,,21.0,2.936760073722444
