N_STATES,SEED,LL,AIC,BIC,MIN_COUNT,CONVERGED,VALID
4,822254,53876.64,-107507.27,-106800.21,167,True,True
4,822352,54144.12,-108042.24,-107335.18,14,True,True
4,822533,54179.71,-108113.41,-107406.35,37,True,True
4,822763,54133.08,-108020.17,-107313.11,8,True,True
4,822830,53994.68,-107743.37,-107036.31,88,True,True
4,822933,53810.4,-107374.79,-106667.73,1,True,True
4,823029,54132.76,-108019.53,-107312.47,7,True,True
4,823084,53870.79,-107495.59,-106788.53,1,True,True
4,823113,54150.2,-108054.4,-107347.34,33,True,True
4,823119,54131.03,-108016.07,-107309.0,15,True,True
4,823124,54113.65,-107981.29,-107274.23,4,True,True
4,823137,54140.4,-108034.79,-107327.73,6,True,True
4,823249,54149.01,-108052.02,-107344.96,34,True,True
4,823498,54106.1,-107966.19,-107259.13,5,True,True
4,823520,54127.45,-108008.89,-107301.83,5,True,True
4,823612,54085.0,-107924.0,-107216.94,3,True,True
4,823774,53989.37,-107732.75,-107025.69,15,True,True
4,823939,54132.78,-108019.57,-107312.51,2,True,True
4,823942,53878.91,-107511.81,-106804.75,172,True,True
4,824012,54127.34,-108008.67,-107301.61,26,True,True
4,824061,54127.27,-108008.54,-107301.48,11,True,True
4,824153,54145.92,-108045.85,-107338.79,2,True,True
4,824196,54128.75,-108011.5,-107304.44,7,True,True
4,824421,53835.26,-107424.51,-106717.45,2,True,True
4,824452,53946.66,-107647.33,-106940.26,11,True,True
4,824464,54130.5,-108015.0,-107307.94,8,True,True
4,824493,54133.33,-108020.67,-107313.61,7,True,True
4,824592,54114.19,-107982.39,-107275.33,1,True,True
4,825011,53929.89,-107613.79,-106906.73,6,True,True
4,825357,54139.97,-108033.94,-107326.88,9,True,True
4,825609,54039.32,-107832.63,-107125.57,77,True,True
4,825701,54126.99,-108007.98,-107300.92,1,True,True
4,825870,54064.56,-107883.11,-107176.05,5,True,True
4,825905,54176.26,-108106.51,-107399.45,35,True,True
4,825925,53882.77,-107519.55,-106812.49,159,True,True
4,826073,54092.24,-107938.48,-107231.42,5,True,True
4,826270,54134.3,-108022.6,-107315.54,7,True,True
4,826276,54146.2,-108046.4,-107339.34,8,True,True
4,826289,54132.65,-108019.29,-107312.23,11,True,True
4,826300,54127.97,-108009.94,-107302.87,12,True,True
4,826319,54114.41,-107982.82,-107275.76,5,True,True
4,826622,53771.69,-107297.38,-106590.32,2,True,True
4,826629,54176.26,-108106.51,-107399.45,35,True,True
4,826666,54149.01,-108052.02,-107344.96,34,True,True
4,826867,54124.87,-108003.74,-107296.68,10,True,True
4,826871,54132.87,-108019.73,-107312.67,5,True,True
4,827009,54152.67,-108059.34,-107352.28,3,True,True
4,827198,54119.02,-107992.04,-107284.98,10,True,True
4,827570,54134.74,-108023.48,-107316.42,13,True,True
4,827623,53973.71,-107701.42,-106994.36,102,True,True
4,827633,54130.87,-108015.74,-107308.68,9,True,True
4,827703,54125.76,-108005.51,-107298.45,15,True,True
4,827804,53929.16,-107612.32,-106905.26,5,True,True
4,828018,54148.66,-108051.32,-107344.26,33,True,True
4,828027,54138.17,-108030.34,-107323.28,6,True,True
4,828411,54129.53,-108013.05,-107305.99,9,True,True
4,828413,54133.25,-108020.51,-107313.45,6,True,True
4,828440,53848.48,-107450.96,-106743.9,2,True,True
4,828586,54128.37,-108010.73,-107303.67,9,True,True
4,828689,54141.33,-108036.66,-107329.6,9,True,True
4,828844,54135.67,-108025.33,-107318.27,15,True,True
4,829043,54105.05,-107964.1,-107257.04,9,True,True
4,829200,54166.5,-108087.0,-107379.94,4,True,True
4,829210,54113.68,-107981.36,-107274.3,5,True,True
4,829252,54126.09,-108006.18,-107299.12,5,True,True
4,829262,54132.06,-108018.12,-107311.06,11,True,True
4,829358,54130.65,-108015.31,-107308.25,67,True,True
4,829471,54135.71,-108025.42,-107318.36,4,True,True
4,829518,54171.67,-108097.34,-107390.28,36,True,True
4,829619,54130.77,-108015.53,-107308.47,5,True,True
4,829815,54137.84,-108029.68,-107322.62,6,True,True
4,829859,54114.72,-107983.43,-107276.37,5,True,True
4,829933,54116.43,-107986.86,-107279.8,45,True,True
4,830228,54126.99,-108007.98,-107300.92,1,True,True
4,830327,54148.19,-108050.38,-107343.32,34,True,True
4,830419,54156.31,-108066.62,-107359.56,4,True,True
4,830433,54142.8,-108039.61,-107332.55,6,True,True
4,830880,54144.91,-108043.83,-107336.77,7,True,True
4,831092,54137.41,-108028.82,-107321.76,2,True,True
4,831098,53935.56,-107625.11,-106918.05,11,True,True
4,831237,54127.18,-108008.36,-107301.3,5,True,True
4,831347,54128.09,-108010.17,-107303.11,3,True,True
4,831366,54154.48,-108062.96,-107355.9,29,True,True
4,831432,54133.08,-108020.17,-107313.11,6,True,True
4,831540,53877.63,-107509.26,-106802.2,174,True,True
4,831590,53828.94,-107411.88,-106704.82,2,True,True
4,831604,53857.59,-107469.19,-106762.13,2,True,True
4,831755,54119.02,-107992.04,-107284.98,10,True,True
4,831759,54133.26,-108020.53,-107313.47,5,True,True
4,832032,54149.01,-108052.02,-107344.96,34,True,True
4,832155,54132.22,-108018.44,-107311.38,27,True,True
4,832170,54122.53,-107999.07,-107292.01,4,True,True
4,832471,54123.11,-108000.22,-107293.16,1,True,True
4,832484,53877.29,-107508.59,-106801.53,159,True,True
4,832493,54183.48,-108120.96,-107413.9,5,True,True
4,832522,54146.69,-108047.38,-107340.32,8,True,True
4,832635,54083.15,-107920.3,-107213.24,1,True,True
4,832771,54127.97,-108009.94,-107302.87,12,True,True
4,832794,53933.54,-107621.08,-106914.02,7,True,True
4,832879,54110.04,-107974.08,-107267.02,5,True,True
4,832891,54127.3,-108008.59,-107301.53,10,True,True
4,832934,54121.83,-107997.65,-107290.59,5,True,True
4,833071,54140.11,-108034.23,-107327.17,8,True,True
4,833119,54176.26,-108106.51,-107399.45,35,True,True
4,833213,54104.42,-107962.84,-107255.78,5,True,True
4,833353,54130.05,-108014.11,-107307.05,2,True,True
4,833414,54174.78,-108103.57,-107396.51,40,True,True
4,833495,54176.26,-108106.51,-107399.45,35,True,True
4,833530,54171.67,-108097.34,-107390.28,36,True,True
4,833620,53991.9,-107737.81,-107030.74,101,True,True
4,833842,54142.97,-108039.95,-107332.89,29,True,True
4,834053,53768.0,-107290.01,-106582.95,2,True,True
4,834079,54160.84,-108075.69,-107368.63,4,True,True
4,834132,54133.45,-108020.9,-107313.84,4,True,True
4,834404,54134.87,-108023.75,-107316.69,9,True,True
4,834435,54104.07,-107962.14,-107255.08,4,True,True
4,834459,54121.3,-107996.6,-107289.54,9,True,True
4,834537,54159.86,-108073.72,-107366.65,33,True,True
4,834805,54001.29,-107756.59,-107049.53,83,True,True
4,835153,54131.21,-108016.42,-107309.36,16,True,True
4,835367,53585.66,-106925.31,-106218.25,5,True,True
4,835439,54104.25,-107962.49,-107255.43,41,True,True
4,835600,54172.49,-108098.99,-107391.93,6,True,True
4,835636,54132.21,-108018.41,-107311.35,49,True,True
4,835724,54122.99,-107999.98,-107292.92,9,True,True
4,835780,53594.95,-106943.89,-106236.83,4,True,True
4,836102,54140.4,-108034.8,-107327.73,8,True,True
4,836113,53855.43,-107464.86,-106757.8,6,True,True
4,836657,54024.41,-107802.83,-107095.77,3,True,True
4,836717,54124.43,-108002.86,-107295.8,8,True,True
4,836763,53929.27,-107612.53,-106905.47,1,True,True
4,837000,54133.1,-108020.2,-107313.14,9,True,True
4,837204,54135.82,-108025.64,-107318.58,7,True,True
4,837211,54174.78,-108103.57,-107396.51,40,True,True
4,837366,53827.88,-107409.75,-106702.69,5,True,True
4,837491,54090.11,-107934.22,-107227.16,1,True,True
4,837677,54098.52,-107951.04,-107243.98,1,True,True
4,837689,54177.91,-108109.82,-107402.76,3,True,True
4,837861,54146.66,-108047.33,-107340.27,5,True,True
4,837903,54139.04,-108032.08,-107325.02,5,True,True
4,837949,54176.26,-108106.51,-107399.45,35,True,True
4,837970,53982.47,-107718.94,-107011.87,3,True,True
4,838137,54123.56,-108001.11,-107294.05,9,True,True
4,838147,54149.01,-108052.02,-107344.96,34,True,True
4,838398,53885.31,-107524.62,-106817.56,169,True,True
4,838504,54153.33,-108060.65,-107353.59,6,True,True
4,838529,54115.08,-107984.16,-107277.1,38,True,True
4,838556,53845.41,-107444.83,-106737.77,2,True,True
4,838844,54154.11,-108062.21,-107355.15,29,True,True
4,838898,54143.36,-108040.72,-107333.66,7,True,True
4,838913,54130.23,-108014.47,-107307.4,12,True,True
4,838929,54130.87,-108015.74,-107308.68,9,True,True
4,838959,54122.68,-107999.37,-107292.31,5,True,True
4,839097,53865.31,-107484.63,-106777.57,6,True,True
4,839098,54114.7,-107983.4,-107276.34,24,True,True
4,839133,53888.68,-107531.36,-106824.3,167,True,True
4,839145,53877.57,-107509.14,-106802.08,159,True,True
4,839269,54112.56,-107979.12,-107272.05,12,True,True
4,839329,53971.99,-107697.97,-106990.91,2,True,True
4,839443,53871.27,-107496.53,-106789.47,4,True,True
4,839608,54181.35,-108116.7,-107409.64,41,True,True
4,839917,53566.86,-106887.73,-106180.67,5,True,True
4,839922,53963.92,-107681.84,-106974.78,5,True,True
4,839957,53859.89,-107473.78,-106766.72,5,True,True
4,840048,54114.3,-107982.61,-107275.55,22,True,True
4,840321,54138.46,-108030.91,-107323.85,7,True,True
4,840482,54140.0,-108033.99,-107326.93,12,True,True
4,840501,53878.98,-107511.95,-106804.89,169,True,True
4,840595,53875.99,-107505.98,-106798.92,172,True,True
4,840623,54141.38,-108036.76,-107329.7,6,True,True
4,840626,53794.83,-107343.66,-106636.6,1,True,True
4,840659,54189.19,-108132.38,-107425.32,6,True,True
4,840904,54139.18,-108032.36,-107325.3,9,True,True
4,840933,54161.32,-108076.64,-107369.58,6,True,True
4,840981,54103.34,-107960.68,-107253.62,5,True,True
4,840983,54287.79,-108329.58,-107622.52,1,True,True
4,840997,54114.75,-107983.5,-107276.44,24,True,True
4,841007,53980.98,-107715.96,-107008.9,72,True,True
4,841011,54113.52,-107981.05,-107273.99,4,True,True
4,841311,54174.78,-108103.57,-107396.51,40,True,True
4,841317,54039.04,-107832.08,-107125.02,77,True,True
4,841325,53901.61,-107557.21,-106850.15,2,True,True
4,841464,53757.65,-107269.3,-106562.24,60,True,True
4,841532,54101.19,-107956.38,-107249.32,1,True,True
4,841616,54149.01,-108052.02,-107344.96,34,True,True
4,841641,53880.72,-107515.43,-106808.37,174,True,True
4,841853,54127.97,-108009.94,-107302.88,12,True,True
4,842034,54154.34,-108062.68,-107355.62,4,True,True
4,842141,54127.34,-108008.67,-107301.61,26,True,True
4,842255,54131.15,-108016.3,-107309.24,2,True,True
4,842310,54142.07,-108038.14,-107331.08,8,True,True
4,842365,54181.35,-108116.7,-107409.64,41,True,True
4,842579,54134.34,-108022.69,-107315.62,8,True,True
4,842616,53880.14,-107514.28,-106807.22,174,True,True
4,842691,54125.3,-108004.6,-107297.53,2,True,True
4,842725,54081.33,-107916.66,-107209.6,3,True,True
4,842756,54134.09,-108022.17,-107315.11,5,True,True
4,842864,54146.11,-108046.21,-107339.15,5,True,True
4,842996,54149.01,-108052.02,-107344.96,34,True,True
4,843096,54124.68,-108003.36,-107296.3,1,True,True
4,843226,53819.37,-107392.75,-106685.69,3,True,True
4,843370,53856.37,-107466.73,-106759.67,1,True,True
4,843373,54140.65,-108035.29,-107328.23,9,True,True
4,843824,54198.69,-108151.38,-107444.31,5,True,True
4,843830,54146.36,-108046.72,-107339.66,8,True,True
4,844038,54142.97,-108039.95,-107332.89,29,True,True
4,844179,54132.62,-108019.23,-107312.17,11,True,True
4,844216,54120.99,-107995.97,-107288.91,41,True,True
4,844385,54138.73,-108031.46,-107324.39,14,True,True
4,844435,54133.69,-108021.37,-107314.31,5,True,True
4,844475,54148.08,-108050.16,-107343.1,6,True,True
4,844620,54132.78,-108019.57,-107312.51,10,True,True
4,844641,53987.35,-107728.7,-107021.64,112,True,True
4,844714,54137.47,-108028.93,-107321.87,6,True,True
4,844910,53861.41,-107476.81,-106769.75,20,True,True
4,844920,54159.86,-108073.72,-107366.65,33,True,True
4,844993,53835.79,-107425.58,-106718.52,7,True,True
4,844995,54147.43,-108048.86,-107341.8,11,True,True
4,844997,53876.23,-107506.45,-106799.39,169,True,True
4,845148,54151.29,-108056.58,-107349.52,6,True,True
4,845204,54139.96,-108033.92,-107326.86,22,True,True
4,845228,54174.78,-108103.57,-107396.51,40,True,True
4,845265,54129.82,-108013.64,-107306.58,13,True,True
4,845270,54147.12,-108048.25,-107341.19,5,True,True
4,845370,54360.07,-108474.14,-107767.08,1,True,True
4,845655,53861.9,-107477.79,-106770.73,2,True,True
4,845848,54134.05,-108022.1,-107315.03,5,True,True
4,845873,54110.86,-107975.72,-107268.66,11,True,True
4,845932,54101.01,-107956.01,-107248.95,1,True,True
4,845933,54154.48,-108062.96,-107355.9,29,True,True
4,845999,54149.01,-108052.02,-107344.96,34,True,True
4,846047,54093.29,-107940.58,-107233.52,2,True,True
4,846160,53860.41,-107474.83,-106767.77,14,True,True
4,846161,54141.94,-108037.88,-107330.82,11,True,True
4,846197,54180.14,-108114.27,-107407.21,34,True,True
4,846257,53877.26,-107508.51,-106801.45,92,True,True
4,846352,53979.58,-107713.15,-107006.09,3,True,True
4,846410,54134.61,-108023.23,-107316.17,5,True,True
4,846516,54171.67,-108097.34,-107390.28,36,True,True
4,846542,53985.43,-107724.85,-107017.79,86,True,True
4,846582,54014.96,-107783.93,-107076.87,4,True,True
4,846636,54127.23,-108008.45,-107301.39,8,True,True
4,846731,54119.09,-107992.19,-107285.13,10,True,True
4,846953,54179.71,-108113.41,-107406.35,37,True,True
4,847019,54155.71,-108065.42,-107358.36,4,True,True
4,847197,54121.58,-107997.17,-107290.11,1,True,True
4,847243,54136.13,-108026.25,-107319.19,7,True,True
4,847265,54107.44,-107968.88,-107261.82,43,True,True
4,847280,53555.86,-106865.72,-106158.65,5,True,True
4,847502,54132.78,-108019.57,-107312.51,10,True,True
4,847573,54176.26,-108106.51,-107399.45,35,True,True
4,847596,54140.0,-108033.99,-107326.93,12,True,True
4,847663,54129.09,-108012.18,-107305.12,8,True,True
4,847947,53806.25,-107366.51,-106659.45,2,True,False
4,848053,53877.77,-107509.53,-106802.47,174,True,True
4,848175,54150.92,-108055.83,-107348.77,4,True,True
4,848269,54378.79,-108511.58,-107804.52,1,True,True
4,848271,54136.71,-108027.42,-107320.36,8,True,True
4,848440,53889.72,-107533.44,-106826.38,7,True,True
4,848761,54156.06,-108066.12,-107359.05,6,True,True
4,848828,54130.49,-108014.99,-107307.93,5,True,True
4,848863,54143.8,-108041.6,-107334.54,4,True,True
4,848875,53994.21,-107742.43,-107035.37,86,True,True
4,849149,54141.64,-108037.27,-107330.21,5,True,True
4,849151,54140.07,-108034.14,-107327.08,5,True,True
4,849193,54129.94,-108013.88,-107306.82,4,True,True
4,849214,54132.75,-108019.49,-107312.43,7,True,True
4,849371,54129.41,-108012.82,-107305.76,9,True,True
4,849374,53862.98,-107479.95,-106772.89,1,True,True
4,849494,54152.76,-108059.52,-107352.46,4,True,True
4,849519,54118.27,-107990.54,-107283.48,46,True,True
4,849567,54149.01,-108052.02,-107344.96,34,True,True
4,849684,54113.54,-107981.08,-107274.02,3,True,True
4,849740,53879.78,-107513.56,-106806.5,174,True,True
4,849752,54141.18,-108036.37,-107329.31,8,True,True
4,849891,53815.0,-107384.0,-106676.94,1,True,True
4,849989,54130.07,-108014.14,-107307.08,5,True,True
4,850017,54114.15,-107982.29,-107275.23,5,True,True
4,850169,54124.84,-108003.68,-107296.62,117,True,False
4,850230,54133.1,-108020.2,-107313.14,9,True,True
4,850469,53855.84,-107465.68,-106758.62,9,True,True
4,850563,54108.41,-107970.82,-107263.76,4,True,True
4,850652,54151.29,-108056.58,-107349.52,6,True,True
4,850835,54176.26,-108106.51,-107399.45,35,True,True
4,850909,54196.0,-108146.01,-107438.95,3,True,True
4,850954,53852.78,-107459.55,-106752.49,8,True,True
4,851114,54124.59,-108003.18,-107296.12,6,True,True
4,851156,54127.99,-108009.98,-107302.92,7,True,True
4,851639,54121.96,-107997.92,-107290.86,17,True,True
4,851858,54128.13,-108010.27,-107303.21,9,True,True
4,851986,54129.72,-108013.45,-107306.39,13,True,True
4,852017,54037.75,-107829.49,-107122.43,1,True,True
4,852302,54153.94,-108061.88,-107354.82,4,True,True
4,852381,54110.97,-107975.93,-107268.87,11,True,True
4,852471,53826.48,-107406.97,-106699.91,11,True,True
4,852491,54132.6,-108019.2,-107312.14,11,True,True
4,852519,54150.39,-108054.79,-107347.73,34,True,True
4,852545,53832.69,-107419.38,-106712.32,9,True,True
4,852686,54144.62,-108043.25,-107336.19,5,True,True
4,852859,54133.98,-108021.95,-107314.89,2,True,True
4,853202,54182.67,-108119.35,-107412.29,40,True,True
4,853382,54146.41,-108046.83,-107339.77,7,True,True
4,853579,54146.43,-108046.85,-107339.79,5,True,True
4,853814,54164.01,-108082.01,-107374.95,3,True,True
4,853829,54143.98,-108041.96,-107334.9,5,True,True
4,853855,54115.58,-107985.16,-107278.1,6,True,True
4,854003,53837.6,-107429.2,-106722.14,9,True,True
4,854081,53969.92,-107693.84,-106986.78,88,True,True
4,854199,54121.19,-107996.38,-107289.32,1,True,True
4,854200,53971.56,-107697.12,-106990.06,5,True,True
4,854221,54179.47,-108112.95,-107405.89,4,True,True
4,854342,54181.35,-108116.7,-107409.64,41,True,True
4,854371,54176.26,-108106.51,-107399.45,35,True,True
4,854495,54117.96,-107989.93,-107282.87,1,True,True
4,854525,54126.45,-108006.9,-107299.84,5,True,True
4,854580,54146.56,-108047.13,-107340.07,5,True,True
4,854630,54124.75,-108003.5,-107296.43,4,True,True
4,854721,54127.25,-108008.49,-107301.43,5,True,True
4,854805,54176.26,-108106.51,-107399.45,35,True,True
4,854931,54136.25,-108026.5,-107319.44,7,True,True
4,855256,54121.79,-107997.58,-107290.52,5,True,True
4,855337,54124.58,-108003.17,-107296.11,24,True,True
4,855418,53880.13,-107514.26,-106807.2,169,True,True
4,855499,54131.61,-108017.22,-107310.16,11,True,True
4,855525,54145.24,-108044.47,-107337.41,10,True,True
4,855663,54174.78,-108103.57,-107396.51,40,True,True
4,855761,53868.08,-107490.15,-106783.09,4,True,True
4,855942,54132.65,-108019.3,-107312.24,11,True,True
4,856009,54132.22,-108018.44,-107311.38,27,True,True
4,856040,54176.26,-108106.51,-107399.45,35,True,True
4,856042,54150.42,-108054.85,-107347.79,2,True,True
4,856206,53826.09,-107406.18,-106699.12,4,True,True
4,856227,54140.0,-108033.99,-107326.93,12,True,True
4,856289,53561.52,-106877.05,-106169.99,5,True,True
4,856379,54149.01,-108052.02,-107344.96,34,True,True
4,856484,53563.06,-106880.12,-106173.05,3,True,True
4,856538,53879.29,-107512.58,-106805.52,3,True,True
4,856630,54192.89,-108139.78,-107432.72,5,True,True
4,856642,53853.75,-107461.5,-106754.44,5,True,True
4,856744,54133.1,-108020.2,-107313.14,9,True,True
4,856784,54157.52,-108069.05,-107361.99,3,True,True
4,856858,54143.16,-108040.31,-107333.25,6,True,True
4,856871,54174.78,-108103.57,-107396.51,40,True,True
4,856891,54112.3,-107978.6,-107271.54,5,True,True
4,857011,54053.41,-107860.82,-107153.76,5,True,True
4,857618,54132.66,-108019.31,-107312.25,11,True,True
4,857648,54380.11,-108514.23,-107807.17,1,True,True
4,857909,53946.66,-107647.32,-106940.26,3,True,True
4,857971,54149.73,-108053.47,-107346.41,4,True,True
4,858006,54124.53,-108003.06,-107296.0,5,True,True
4,858049,53871.58,-107497.16,-106790.1,3,True,True
4,858241,54138.33,-108030.66,-107323.6,6,True,True
4,858266,54130.65,-108015.31,-107308.25,67,True,True
4,858353,53933.23,-107620.47,-106913.41,4,True,True
4,858417,54145.17,-108044.33,-107337.27,6,True,True
4,858566,54127.97,-108009.94,-107302.87,12,True,True
4,858599,54174.78,-108103.57,-107396.51,40,True,True
4,858826,54127.01,-108008.02,-107300.96,32,True,True
4,858860,54156.18,-108066.37,-107359.31,12,True,True
4,858894,54138.79,-108031.59,-107324.53,7,True,True
4,858913,53876.0,-107506.01,-106798.95,163,True,True
4,858941,54133.86,-108021.71,-107314.65,5,True,True
4,859085,54140.92,-108035.83,-107328.77,7,True,True
4,859185,54079.5,-107913.0,-107205.94,2,True,True
4,859252,54138.3,-108030.59,-107323.53,5,True,True
4,859285,54141.37,-108036.74,-107329.67,5,True,True
4,859339,54144.81,-108043.61,-107336.55,6,True,True
4,859422,54184.62,-108123.24,-107416.18,6,True,True
4,859439,54194.09,-108142.18,-107435.12,5,True,True
4,859476,54127.0,-108008.01,-107300.95,1,True,True
4,859488,54132.77,-108019.53,-107312.47,15,True,True
4,859698,54132.57,-108019.14,-107312.08,7,True,True
4,859739,54089.58,-107933.17,-107226.11,3,True,True
4,860169,53942.85,-107639.7,-106932.64,7,True,True
4,860334,54147.92,-108049.83,-107342.77,5,True,True
4,860421,54137.0,-108028.01,-107320.95,10,True,True
4,860723,54176.26,-108106.51,-107399.45,35,True,True
4,860802,53845.81,-107445.61,-106738.55,6,True,True
4,860908,53861.68,-107477.36,-106770.3,2,True,True
4,860943,54143.85,-108041.69,-107334.63,6,True,True
4,860949,54139.31,-108032.62,-107325.56,5,True,True
4,861074,54134.34,-108022.69,-107315.62,8,True,True
4,861179,53843.38,-107440.77,-106733.71,1,True,True
4,861206,53984.6,-107723.21,-107016.15,98,True,True
4,861573,53883.04,-107520.08,-106813.02,159,True,True
4,861626,54024.45,-107802.91,-107095.85,2,True,True
4,861646,54129.51,-108013.01,-107305.95,7,True,True
4,862176,54032.47,-107818.95,-107111.89,1,True,True
4,862864,54166.11,-108086.21,-107379.15,4,True,True
4,862922,54176.26,-108106.51,-107399.45,35,True,True
4,863120,53822.22,-107398.44,-106691.38,18,True,True
4,863466,53983.8,-107721.61,-107014.54,85,True,True
4,863472,54135.56,-108025.12,-107318.06,14,True,True
4,863536,53803.39,-107360.78,-106653.72,2,True,True
4,863550,54149.53,-108053.05,-107345.99,5,True,True
4,863559,54135.56,-108025.13,-107318.07,14,True,True
4,863612,54140.28,-108034.56,-107327.5,6,True,True
4,863657,54201.34,-108156.68,-107449.62,5,True,True
4,863844,53877.14,-107508.28,-106801.22,174,True,True
4,863901,54179.71,-108113.41,-107406.35,37,True,True
4,864021,53879.44,-107512.88,-106805.81,169,True,True
4,864113,54134.65,-108023.29,-107316.23,6,True,True
4,864283,54124.07,-108002.14,-107295.08,9,True,True
4,864317,54138.17,-108030.34,-107323.28,6,True,True
4,864424,54068.87,-107891.74,-107184.68,3,True,True
4,864594,53894.76,-107543.52,-106836.46,5,True,True
4,864615,54144.94,-108043.87,-107336.81,5,True,True
4,864768,54120.96,-107995.92,-107288.86,5,True,True
4,864839,53986.08,-107726.16,-107019.1,115,True,True
4,864887,53842.92,-107439.84,-106732.78,2,True,True
4,864922,54130.65,-108015.31,-107308.25,67,True,True
4,864963,54129.4,-108012.8,-107305.74,5,True,True
4,864973,54001.85,-107757.7,-107050.64,3,True,True
4,865096,54181.35,-108116.7,-107409.64,41,True,True
4,865132,54109.66,-107973.31,-107266.25,5,True,True
4,865141,54137.91,-108029.82,-107322.76,6,True,True
4,865166,54136.27,-108026.55,-107319.49,5,True,True
4,865361,54119.15,-107992.29,-107285.23,10,True,True
4,865672,54171.67,-108097.34,-107390.28,36,True,True
4,865745,54168.07,-108090.13,-107383.07,6,True,True
4,865782,54125.46,-108004.93,-107297.87,4,True,True
4,865872,54140.35,-108034.7,-107327.64,8,True,True
4,866162,54138.21,-108030.42,-107323.36,8,True,True
4,866216,54074.06,-107902.12,-107195.06,4,True,True
4,866331,54124.45,-108002.9,-107295.84,9,True,True
4,866598,54128.01,-108010.03,-107302.97,5,True,True
4,866603,54136.56,-108027.11,-107320.05,5,True,True
4,866727,54143.46,-108040.93,-107333.87,5,True,True
4,866743,53923.43,-107600.87,-106893.81,12,True,True
4,866802,53932.47,-107618.94,-106911.88,11,True,True
4,866831,54097.19,-107948.37,-107241.31,1,True,True
4,866941,53993.08,-107740.16,-107033.1,8,True,True
4,867017,54159.86,-108073.72,-107366.65,33,True,True
4,867275,53571.58,-106897.15,-106190.09,4,True,True
4,867344,54130.25,-108014.49,-107307.43,5,True,True
4,867489,53882.22,-107518.45,-106811.39,5,True,True
4,867529,53873.73,-107501.46,-106794.4,7,True,True
4,867599,54132.08,-108018.16,-107311.1,6,True,True
4,867638,54134.06,-108022.12,-107315.06,8,True,True
4,867645,54174.78,-108103.57,-107396.51,40,True,True
4,867668,53877.78,-107509.56,-106802.5,5,True,True
4,867730,54174.78,-108103.57,-107396.51,40,True,True
4,867780,53859.79,-107473.58,-106766.52,3,True,True
4,867807,54139.56,-108033.11,-107326.05,6,True,True
4,867960,54145.07,-108044.13,-107337.07,5,True,True
4,868231,53992.19,-107738.38,-107031.32,81,True,True
4,868361,54073.65,-107901.3,-107194.24,5,True,True
4,868449,54132.03,-108018.06,-107311.0,12,True,True
4,868554,54134.03,-108022.06,-107315.0,5,True,True
4,868649,54181.35,-108116.7,-107409.64,41,True,True
4,868672,54037.17,-107828.33,-107121.27,5,True,True
4,869303,54121.79,-107997.57,-107290.51,2,True,True
4,869418,54142.42,-108038.83,-107331.77,11,True,True
4,869496,54127.69,-108009.37,-107302.31,6,True,True
4,869542,54127.34,-108008.67,-107301.61,26,True,True
4,869654,53879.78,-107513.56,-106806.49,3,True,True
4,869776,54174.78,-108103.57,-107396.51,40,True,True
4,869790,54095.51,-107945.02,-107237.96,1,True,True
4,869841,54144.19,-108042.39,-107335.33,4,True,True
4,870001,54113.16,-107980.32,-107273.26,24,True,True
4,870224,54127.15,-108008.31,-107301.24,9,True,True
4,870817,54114.33,-107982.67,-107275.61,2,True,True
4,870855,54140.0,-108033.99,-107326.93,12,True,True
4,870912,53890.59,-107535.18,-106828.12,3,True,True
4,870993,54126.99,-108007.98,-107300.92,1,True,True
4,871089,54192.53,-108139.06,-107432.0,5,True,True
4,871106,54133.1,-108020.2,-107313.14,9,True,True
4,871121,54127.01,-108008.02,-107300.96,32,True,True
4,871287,53996.01,-107746.03,-107038.97,84,True,True
4,871399,53876.29,-107506.58,-106799.52,167,True,True
4,871423,54137.87,-108029.75,-107322.69,6,True,True
4,871483,54007.32,-107768.64,-107061.58,2,True,True
4,871564,53851.85,-107457.71,-106750.65,2,True,True
4,871697,54198.08,-108150.15,-107443.09,5,True,True
4,871705,54139.91,-108033.83,-107326.77,6,True,True
4,871717,54137.24,-108028.49,-107321.43,12,True,True
4,871805,54146.27,-108046.55,-107339.49,7,True,True
4,871871,53882.25,-107518.5,-106811.44,167,True,True
4,872303,54144.42,-108042.85,-107335.78,9,True,True
4,872306,54128.86,-108011.72,-107304.66,7,True,True
4,872648,53875.43,-107504.86,-106797.8,174,True,True
4,872703,54143.49,-108040.97,-107333.91,7,True,True
4,872760,53843.71,-107441.43,-106734.37,3,True,True
4,872821,54120.88,-107995.75,-107288.69,2,True,True
4,873015,53996.9,-107747.8,-107040.74,81,True,True
4,873119,54127.27,-108008.55,-107301.49,5,True,True
4,873271,54201.69,-108157.38,-107450.32,5,True,True
4,873301,54127.97,-108009.94,-107302.87,12,True,True
4,873379,53552.92,-106859.83,-106152.77,1,True,True
4,873714,54108.35,-107970.69,-107263.63,4,True,True
4,873804,54039.25,-107832.5,-107125.44,77,True,True
4,873905,54172.49,-108098.99,-107391.93,6,True,True
4,873989,53908.19,-107570.39,-106863.33,2,True,True
4,874075,54176.26,-108106.51,-107399.45,35,True,True
4,874114,54143.85,-108041.69,-107334.63,8,True,True
4,874200,53859.77,-107473.55,-106766.48,5,True,True
4,874314,54174.78,-108103.57,-107396.51,40,True,True
4,874318,54124.07,-108002.14,-107295.08,9,True,True
