DATE,HARD_STATE,POSTERIOR_STATE_0,POSTERIOR_STATE_1,POSTERIOR_STATE_2,POSTERIOR_STATE_3,MAX_POSTERIOR,POSTERIOR_ENTROPY,NORMALIZED_POSTERIOR_ENTROPY
2019-07-05,0,0.8017476810221006,4.170771372787141e-05,0.1982087154089107,1.8958552608133105e-06,0.8017476810221006,0.4983886905701889,0.35951144616037783
2019-07-08,0,0.9629042231633353,4.850492622048082e-06,0.03709059184614287,3.3449789974770175e-07,0.9629042231633353,0.15865434597569783,0.11444491907731057
2019-07-09,0,0.9901821007477898,5.855014610420719e-07,0.00981727556651151,3.81842376388091e-08,0.9901821007477898,0.05516986931281735,0.0397966484320469
2019-07-10,0,0.9431736131158569,4.13084089282335e-06,0.0568218851458944,3.708973559907567e-07,0.9431736131158569,0.21819270437343782,0.1573927662788552
2019-07-11,0,0.9145725227217659,2.1451496742124412e-05,0.08540519656668552,8.292148066543286e-07,0.9145725227217659,0.2920387062140624,0.21066139660132838
2019-07-12,0,0.986699154098641,1.153873106762201e-06,0.013299620449977914,7.157827439784323e-08,0.986699154098641,0.07068357211276036,0.0509874194796984
2019-07-15,0,0.9957876697548247,1.5742621931354997e-07,0.004212164012931196,8.806024642146668e-09,0.9957876697548247,0.0272456803970398,0.019653603997227483
2019-07-16,0,0.9871716783615374,2.834293113889964e-07,0.012828022859114484,1.5350036736632258e-08,0.9871716783615374,0.06863068202332227,0.04950657230393719
2019-07-17,0,0.9706777411178649,2.2613396309519132e-06,0.02931984151732293,1.5602518116675722e-07,0.9706777411178649,0.13240404981686402,0.09550933303220249
2019-07-18,0,0.989893567185748,8.20539247830117e-07,0.01010556625989713,4.601510692976932e-08,0.989893567185748,0.05649919669256302,0.040755555441285396
2019-07-19,0,0.9921474586751875,2.254102200928999e-07,0.007852304491999355,1.14225930247436e-08,0.9921474586751875,0.045885001291331565,0.033099031907093866
2019-07-22,0,0.9966691163649233,6.308784676537684e-08,0.0033308172295727725,3.317657196198558e-09,0.9966691163649233,0.02232721285771303,0.016105679633347445
2019-07-23,0,0.9890510469033874,1.407248770681757e-07,0.010948806111365483,6.260369998746652e-09,0.9890510469033874,0.06031978910997739,0.04351153030821624
2019-07-24,0,0.9935370969823752,2.374926144558538e-07,0.006462650421940786,1.5103069596094336e-08,0.9935370969823752,0.03902871431450144,0.028153266296901663
