N_STATES,EVENT_ID,TRANSITION_DATE,FROM_STATE,TO_STATE,RELATIVE_DAY,DESTINATION_POSTERIOR,SOURCE_POSTERIOR,MAX_POSTERIOR,NORMALIZED_POSTERIOR_ENTROPY,ROLLING_MEAN_Z_W5_SPXT,ROLLING_STD_RATIO_W5_SPXT,ROLLING_MEAN_Z_W5_LT11TRUU,ROLLING_STD_RATIO_W5_LT11TRUU,ROLLING_MEAN_Z_W20_SPXT,ROLLING_STD_RATIO_W20_SPXT,ROLLING_MEAN_Z_W20_LT11TRUU,ROLLING_STD_RATIO_W20_LT11TRUU
2,115,2015-10-06,1,0,10,0.9902738854073028,0.009726114592697219,0.9902738854073028,0.07897193605780609,0.18323903488627216,0.48632801948956167,-0.1589395740728007,0.8312193489696064,0.14766335535125014,0.6948833593397443,0.07342041062385543,1.0053297296459422
2,116,2015-12-03,0,1,-10,0.012579437850185119,0.9874205621498149,0.9874205621498149,0.09744499685470291,0.02991483171376532,0.9384723894390329,0.18781097924519738,0.32929473140906745,0.10549571166709164,0.6470785202131698,-0.17617106181413783,0.8799171120036454
2,116,2015-12-03,0,1,-9,0.006964617085842766,0.9930353829141572,0.9930353829141572,0.0599193843837277,0.2539718565500219,0.7321690124587001,0.35349836137344576,0.4141369874390808,0.12164427992661637,0.6384839041989115,-0.19665002224518935,0.8499319980131734
2,116,2015-12-03,0,1,-8,0.0047585114502724886,0.9952414885497276,0.9952414885497276,0.043561940513588235,0.4663098340100359,0.5277520110621111,0.1602405988590569,0.5039780992873752,0.07783736473447155,0.5942147106116257,-0.22700395065108442,0.8472246848560054
2,116,2015-12-03,0,1,-7,0.0037119408225026783,0.9962880591774973,0.9962880591774973,0.035314011880984326,0.24085768448613137,0.46637175772272965,0.288018707956362,0.44401963026338953,0.035425574229974645,0.5729376790859355,-0.16066272284693378,0.8355217356683909
2,116,2015-12-03,0,1,-6,0.0033821016393882873,0.9966178983606118,0.9966178983606118,0.0326309119283001,0.27406165205215194,0.44859084005785027,0.1742908888635323,0.4297343988727462,0.046447059262393245,0.5718658511543503,-0.19731277177370232,0.8111638673317868
2,116,2015-12-03,0,1,-5,0.003365534506052862,0.9966344654939472,0.9966344654939472,0.03249495328580864,0.04888852746577703,0.13284444379907448,0.20106596981545724,0.4292551287727373,0.05527122291176637,0.569811402936561,-0.20321124257746798,0.807474769455976
2,116,2015-12-03,0,1,-4,0.0033888512405439207,0.9966111487594561,0.9966111487594561,0.032686269005912295,0.0752563840623228,0.11964444862520157,-0.008362881194648637,0.2780814887502202,0.016730903415492458,0.5410717266946148,-0.1912154761113828,0.8060670781229445
2,116,2015-12-03,0,1,-3,0.0037704406642573686,0.9962295593357426,0.9962295593357426,0.03578533890153893,-0.04416628920033951,0.14621572324321022,0.12975412054745916,0.18571485880922223,0.001837947374850868,0.5458112152688818,-0.058334195644527645,0.6296324365375869
2,116,2015-12-03,0,1,-2,0.023606394388651593,0.9763936056113485,0.9763936056113485,0.16123661959653604,0.12185354862976347,0.3485462654189855,0.42003841403615017,0.694745938248239,0.05600366337278153,0.5638525657794996,-0.008230331288945358,0.7260786329007172
2,116,2015-12-03,0,1,-1,0.012836038349477281,0.9871639616505228,0.9871639616505228,0.09905637679877526,-0.046538001169340946,0.4937485228199111,0.48048117103653515,0.6683677812848915,-0.022890637713708577,0.5602148806512665,0.033257789195968016,0.7189889324625388
2,116,2015-12-03,0,1,0,0.9847244172610784,0.015275582738921569,0.9847244172610784,0.11402074202618326,-0.2475754686594068,0.6198775271558712,-0.3874556115040807,1.9660597368649253,-0.08281124304818692,0.5961690524563562,-0.11692125396507622,1.1325184096972247
