N_STATES,FROM_STATE,TO_STATE,RELATIVE_DAY,ROLLING_WINDOW,FEATURE,STATISTIC,EVENT_COUNT,MEDIAN,PERCENTILE_25,PERCENTILE_75
2,1,0,5,20,LT11TRUU,rolling_mean_z,104,-0.027947129762206785,-0.27289935550060906,0.15866656872883927
2,1,0,6,20,LT11TRUU,rolling_mean_z,104,-0.06419952897186748,-0.27225317471030885,0.14423519774546878
2,1,0,7,20,LT11TRUU,rolling_mean_z,104,-0.054059461185618676,-0.23147750996854694,0.11381499438672235
2,1,0,8,20,LT11TRUU,rolling_mean_z,104,-0.067844651378689,-0.2508297962011264,0.12528056122999717
2,1,0,9,20,LT11TRUU,rolling_mean_z,104,-0.05849988302665577,-0.29061133665011885,0.13474131074952014
2,1,0,10,20,LT11TRUU,rolling_mean_z,104,-0.05210435007650542,-0.2521884327345781,0.12201651980207076
2,0,1,-10,20,SPXT,rolling_std_ratio,104,0.7622529878743199,0.590731496674103,0.9721140920137437
2,0,1,-9,20,SPXT,rolling_std_ratio,104,0.756294242737154,0.5963329554789059,0.9634893135435528
2,0,1,-8,20,SPXT,rolling_std_ratio,104,0.7457957327210767,0.5817921534985769,0.9252431980838974
2,0,1,-7,20,SPXT,rolling_std_ratio,104,0.7563594527272972,0.581535136928587,0.9462293166555944
2,0,1,-6,20,SPXT,rolling_std_ratio,104,0.7662215533676628,0.5793877486462233,0.9242475609265365
2,0,1,-5,20,SPXT,rolling_std_ratio,104,0.7643302003924763,0.587020347316642,0.9268965165256936
2,0,1,-4,20,SPXT,rolling_std_ratio,104,0.7637594995503287,0.6097284272446784,0.924791883361138
2,0,1,-3,20,SPXT,rolling_std_ratio,104,0.7653240458350485,0.6001473172313043,0.913099252225864
2,0,1,-2,20,SPXT,rolling_std_ratio,104,0.7495036348268193,0.6152060073398434,0.9220465356428595
2,0,1,-1,20,SPXT,rolling_std_ratio,104,0.7496796526465686,0.6204397077134427,0.8942320946072104
2,0,1,0,20,SPXT,rolling_std_ratio,104,0.8057345782083154,0.6846144487581084,0.9679369675224505
2,0,1,1,20,SPXT,rolling_std_ratio,104,0.8006712144420999,0.6806440939542041,0.9497718550535915
2,0,1,2,20,SPXT,rolling_std_ratio,104,0.849837625384239,0.6907934886599953,0.9625353167016789
2,0,1,3,20,SPXT,rolling_std_ratio,104,0.8464573610805797,0.6929005724854513,0.9911137695049652
2,0,1,4,20,SPXT,rolling_std_ratio,104,0.8549782035134514,0.6930593818153791,0.9963087132906461
2,0,1,5,20,SPXT,rolling_std_ratio,104,0.864289090151556,0.6978212088418301,1.0206900038971427
2,0,1,6,20,SPXT,rolling_std_ratio,104,0.8645253990346347,0.7053758936605847,1.0103631375348687
2,0,1,7,20,SPXT,rolling_std_ratio,104,0.8584165241874482,0.712661246230418,1.0474084745546675
2,0,1,8,20,SPXT,rolling_std_ratio,104,0.8372162682086992,0.7022832276675683,1.056874080003082
2,0,1,9,20,SPXT,rolling_std_ratio,104,0.8507198834981797,0.716175725959636,1.0550619732505837
2,0,1,10,20,SPXT,rolling_std_ratio,104,0.8632096712030408,0.7092835978520774,1.0614494005998694
2,1,0,-10,20,SPXT,rolling_std_ratio,104,0.8064234898693634,0.650239590785864,0.9913403092960502
2,1,0,-9,20,SPXT,rolling_std_ratio,104,0.8101833167787182,0.6613722346545411,1.013814714927197
2,1,0,-8,20,SPXT,rolling_std_ratio,104,0.8130617638528949,0.6633939813177954,1.0127330507542807
2,1,0,-7,20,SPXT,rolling_std_ratio,104,0.827335418313442,0.6687890527346897,1.0210125077806884
2,1,0,-6,20,SPXT,rolling_std_ratio,104,0.8374697182099172,0.6905250001525728,1.052815449635115
2,1,0,-5,20,SPXT,rolling_std_ratio,104,0.8489337021452295,0.684677437738572,1.021952716457562
2,1,0,-4,20,SPXT,rolling_std_ratio,104,0.8189070042008277,0.6971705501856216,0.9936480047343763
2,1,0,-3,20,SPXT,rolling_std_ratio,104,0.8177486728731858,0.7022271160163933,1.0438450581931518
2,1,0,-2,20,SPXT,rolling_std_ratio,104,0.8441215745441311,0.6939492389807377,1.0631001329341476
2,1,0,-1,20,SPXT,rolling_std_ratio,104,0.8447212370250236,0.7066945819800575,1.0752244763339993
2,1,0,0,20,SPXT,rolling_std_ratio,104,0.8244995977156655,0.7042357139776151,1.0177464515817953
2,1,0,1,20,SPXT,rolling_std_ratio,104,0.8365085386147457,0.6974129974408035,1.0406071781057564
2,1,0,2,20,SPXT,rolling_std_ratio,104,0.8200384225487304,0.7048942671308963,1.0011153383438185
2,1,0,3,20,SPXT,rolling_std_ratio,104,0.8287245784759378,0.7107193624563186,0.9992009955032924
2,1,0,4,20,SPXT,rolling_std_ratio,104,0.8277603406493084,0.7087738554187386,1.0081844775215092
2,1,0,5,20,SPXT,rolling_std_ratio,104,0.8269346922427517,0.6973991297068338,0.992133048249347
2,1,0,6,20,SPXT,rolling_std_ratio,104,0.8549065386584814,0.6787082522250346,0.976941983989781
2,1,0,7,20,SPXT,rolling_std_ratio,104,0.8226892935261559,0.6892238937896737,0.9934836902158417
2,1,0,8,20,SPXT,rolling_std_ratio,104,0.8406964259279645,0.702007227997285,0.9958341129518227
2,1,0,9,20,SPXT,rolling_std_ratio,104,0.8395035227315233,0.6861238302288096,1.0119034259382247
2,1,0,10,20,SPXT,rolling_std_ratio,104,0.8227233635406457,0.6755532297908154,1.0208723632976744
2,0,1,-10,20,LT11TRUU,rolling_std_ratio,104,1.2427396610145731,0.9204598392010869,1.6267506215574885
2,0,1,-9,20,LT11TRUU,rolling_std_ratio,104,1.2209112586406854,0.9310566262869884,1.6131637358540665
2,0,1,-8,20,LT11TRUU,rolling_std_ratio,104,1.2555079653819154,0.8813419426740818,1.5865899900147395
2,0,1,-7,20,LT11TRUU,rolling_std_ratio,104,1.2158577633754841,0.9388168585950527,1.6162802314180247
2,0,1,-6,20,LT11TRUU,rolling_std_ratio,104,1.1898433429332167,0.9365500059380428,1.5459082713933618
2,0,1,-5,20,LT11TRUU,rolling_std_ratio,104,1.2277610841099411,0.9811247594404722,1.5582799122403004
2,0,1,-4,20,LT11TRUU,rolling_std_ratio,104,1.2352345194082157,0.9713899803533806,1.5414630485206244
2,0,1,-3,20,LT11TRUU,rolling_std_ratio,104,1.2330779568039134,0.9668904804667002,1.502544907763475
2,0,1,-2,20,LT11TRUU,rolling_std_ratio,104,1.2235221622462467,0.9506836797017194,1.47410228817068
2,0,1,-1,20,LT11TRUU,rolling_std_ratio,104,1.235073616831705,0.9343956595994632,1.4629277145748285
2,0,1,0,20,LT11TRUU,rolling_std_ratio,104,1.3540021958334378,1.084628246320387,1.5534202857855681
2,0,1,1,20,LT11TRUU,rolling_std_ratio,104,1.3486669369014925,1.092168619721965,1.5457875441177082
2,0,1,2,20,LT11TRUU,rolling_std_ratio,104,1.3765060887459102,1.141439534138967,1.5425545186059495
2,0,1,3,20,LT11TRUU,rolling_std_ratio,104,1.3822515321979032,1.120759937687609,1.5677705317732715
2,0,1,4,20,LT11TRUU,rolling_std_ratio,104,1.3972039716886944,1.1294836892312317,1.5789758023925762
2,0,1,5,20,LT11TRUU,rolling_std_ratio,104,1.4119412831191553,1.1365985477249783,1.6157963351498967
2,0,1,6,20,LT11TRUU,rolling_std_ratio,104,1.372081347035937,1.1581172530982273,1.5984538013131668
2,0,1,7,20,LT11TRUU,rolling_std_ratio,104,1.3763500818929635,1.1518649484605028,1.599735323689838
2,0,1,8,20,LT11TRUU,rolling_std_ratio,104,1.3774951497815708,1.1692482454040456,1.6363029435736904
2,0,1,9,20,LT11TRUU,rolling_std_ratio,104,1.3908342014076063,1.1676424280829476,1.6098933022280908
2,0,1,10,20,LT11TRUU,rolling_std_ratio,104,1.3809658902900386,1.174983847258985,1.5984313350481587
2,1,0,-10,20,LT11TRUU,rolling_std_ratio,104,1.3355793453545024,1.0519378456256558,1.6214436230819438
2,1,0,-9,20,LT11TRUU,rolling_std_ratio,104,1.3384233814623325,1.0587360477257541,1.6504881828440428
2,1,0,-8,20,LT11TRUU,rolling_std_ratio,104,1.3146124065863183,1.0685606236848155,1.6669785429092294
2,1,0,-7,20,LT11TRUU,rolling_std_ratio,104,1.3231626726675074,1.087889974999478,1.6709367244606361
2,1,0,-6,20,LT11TRUU,rolling_std_ratio,104,1.312072785521336,1.0935184333419659,1.6845894734642362
2,1,0,-5,20,LT11TRUU,rolling_std_ratio,104,1.330456261807035,1.1117213263078256,1.671616181093881
2,1,0,-4,20,LT11TRUU,rolling_std_ratio,104,1.3490633991361505,1.1288070761179274,1.6891747565663007
2,1,0,-3,20,LT11TRUU,rolling_std_ratio,104,1.3966621942876563,1.1665192555965158,1.6755717573486475
2,1,0,-2,20,LT11TRUU,rolling_std_ratio,104,1.4110637051455412,1.2009944500593406,1.6517862691735288
2,1,0,-1,20,LT11TRUU,rolling_std_ratio,104,1.4191312248467645,1.2269729204105055,1.6801565484859788
2,1,0,0,20,LT11TRUU,rolling_std_ratio,104,1.385538035603206,1.193696754994234,1.6295960687837039
2,1,0,1,20,LT11TRUU,rolling_std_ratio,104,1.4010891336770732,1.1859419828450783,1.5869265018193923
2,1,0,2,20,LT11TRUU,rolling_std_ratio,104,1.407773609157703,1.230647380859045,1.5968761921647112
2,1,0,3,20,LT11TRUU,rolling_std_ratio,104,1.4005707584251432,1.2301998875841105,1.5800839996663054
2,1,0,4,20,LT11TRUU,rolling_std_ratio,104,1.422139309734726,1.1866439562429483,1.5732775129036396
2,1,0,5,20,LT11TRUU,rolling_std_ratio,104,1.4117398651587347,1.222576616638869,1.5836986874598078
2,1,0,6,20,LT11TRUU,rolling_std_ratio,104,1.403308298480749,1.2535453952802083,1.5919782420517954
2,1,0,7,20,LT11TRUU,rolling_std_ratio,104,1.412457564401067,1.247204765054449,1.5816967625240668
2,1,0,8,20,LT11TRUU,rolling_std_ratio,104,1.385623516512993,1.2343601155312802,1.5771088044473207
2,1,0,9,20,LT11TRUU,rolling_std_ratio,104,1.3666206485750547,1.1866091939294114,1.564328383163235
2,1,0,10,20,LT11TRUU,rolling_std_ratio,104,1.3609510381580585,1.1469352394648022,1.5661355564053263
