N_STATES,FROM_STATE,TO_STATE,RELATIVE_DAY,ROLLING_WINDOW,FEATURE,STATISTIC,EVENT_COUNT,MEDIAN,PERCENTILE_25,PERCENTILE_75
4,2,0,1,20,IBOXIG,rolling_mean_z,256,0.006960615786797774,-0.1428994470033674,0.1405123776262687
4,2,0,2,20,IBOXIG,rolling_mean_z,256,0.011707314608205857,-0.1423908721296451,0.14661527611093605
4,2,0,3,20,IBOXIG,rolling_mean_z,256,0.01862393289082879,-0.13171079978147726,0.16604283628712718
4,2,0,4,20,IBOXIG,rolling_mean_z,256,0.023980921560703528,-0.14093295749164125,0.16112661250781182
4,2,0,5,20,IBOXIG,rolling_mean_z,256,0.018691742873991755,-0.1385596080809373,0.1644153966912159
4,2,0,6,20,IBOXIG,rolling_mean_z,256,0.027235800752526178,-0.14106857745796714,0.1566850586106371
4,2,0,7,20,IBOXIG,rolling_mean_z,256,0.025947411072429698,-0.12198006719759082,0.15895669304659682
4,2,0,8,20,IBOXIG,rolling_mean_z,256,0.023506251678562733,-0.12431951161671341,0.14980234531959574
4,2,0,9,20,IBOXIG,rolling_mean_z,256,0.0335421291866825,-0.12272597701238347,0.15288769955351086
4,2,0,10,20,IBOXIG,rolling_mean_z,256,0.030694109893837633,-0.12791344072435085,0.15112463999127354
4,2,1,-10,20,IBOXIG,rolling_mean_z,51,0.000993337268456429,-0.28190991248745745,0.21161114497264355
4,2,1,-9,20,IBOXIG,rolling_mean_z,51,-0.06681664589451428,-0.26950068556863377,0.22720744110012675
4,2,1,-8,20,IBOXIG,rolling_mean_z,51,-0.029385535188554468,-0.2947259993052589,0.20659320621858362
4,2,1,-7,20,IBOXIG,rolling_mean_z,51,-0.03684463333648122,-0.2871990911741692,0.26192615247956785
4,2,1,-6,20,IBOXIG,rolling_mean_z,51,-0.029385535188554468,-0.25926137811102523,0.15417608923360737
4,2,1,-5,20,IBOXIG,rolling_mean_z,51,-0.039828272595651956,-0.2713993650971969,0.192081869821708
4,2,1,-4,20,IBOXIG,rolling_mean_z,51,-0.028029335525295053,-0.2878771910057988,0.18272409214521806
4,2,1,-3,20,IBOXIG,rolling_mean_z,51,-0.0432187717538005,-0.31072915533171996,0.20869531569663585
4,2,1,-2,20,IBOXIG,rolling_mean_z,51,-0.05298340932926817,-0.2937088495578143,0.17377317436770592
4,2,1,-1,20,IBOXIG,rolling_mean_z,51,-0.06871532542307748,-0.21966034794385025,0.1265774260862783
4,2,1,0,20,IBOXIG,rolling_mean_z,51,-0.05745886821802433,-0.27682416375023466,0.2304623202919494
4,2,1,1,20,IBOXIG,rolling_mean_z,51,-0.0432187717538005,-0.2229152271356729,0.22456285175677093
4,2,1,2,20,IBOXIG,rolling_mean_z,51,0.000993337268456438,-0.21613422881937577,0.24904225567860336
4,2,1,3,20,IBOXIG,rolling_mean_z,51,0.02784609060099285,-0.24915769061974258,0.2253087615715636
4,2,1,4,20,IBOXIG,rolling_mean_z,51,-0.016366018421264082,-0.23715532359989674,0.16366948687642321
4,2,1,5,20,IBOXIG,rolling_mean_z,51,0.004519456392931059,-0.26387245696610717,0.11430381913378063
4,2,1,6,20,IBOXIG,rolling_mean_z,51,-0.04281191185482265,-0.2833339221338798,0.1665853161524309
4,2,1,7,20,IBOXIG,rolling_mean_z,51,-0.048372330474186265,-0.2814352426053166,0.15953307790348198
4,2,1,8,20,IBOXIG,rolling_mean_z,51,-0.10940131532085975,-0.27133155511403395,0.17506156404780235
4,2,1,9,20,IBOXIG,rolling_mean_z,51,-0.11889471296367582,-0.2539721994243135,0.16136394744888216
4,2,1,10,20,IBOXIG,rolling_mean_z,51,-0.11157123478207494,-0.29221702992822896,0.15180273982290332
4,2,3,-10,20,IBOXIG,rolling_mean_z,8,0.07083761992631629,-0.025723796097754097,0.19374321440920061
4,2,3,-9,20,IBOXIG,rolling_mean_z,8,0.12189853724803326,0.015640293631658045,0.16556816640498626
4,2,3,-8,20,IBOXIG,rolling_mean_z,8,0.10942150034604659,-0.04152352217472627,0.13481633904057905
4,2,3,-7,20,IBOXIG,rolling_mean_z,8,0.16543254643866045,-0.13879694302200776,0.18153741743986587
4,2,3,-6,20,IBOXIG,rolling_mean_z,8,0.13471462406583468,-0.14690023600998278,0.15749877840859283
4,2,3,-5,20,IBOXIG,rolling_mean_z,8,0.069006750380916,-0.1975203884411404,0.1669243660682458
4,2,3,-4,20,IBOXIG,rolling_mean_z,8,0.10141992233281602,-0.2139643093581608,0.1948620791313897
4,2,3,-3,20,IBOXIG,rolling_mean_z,8,0.055648183697810785,-0.14883282053012747,0.23788751344829462
4,2,3,-2,20,IBOXIG,rolling_mean_z,8,0.07110885985896812,-0.03203012453191036,0.2627398722775233
4,2,3,-1,20,IBOXIG,rolling_mean_z,8,0.012453224422998354,-0.032199649489817676,0.28220133744529596
4,2,3,0,20,IBOXIG,rolling_mean_z,8,0.017471163177058248,-0.16344587190174764,0.16007555776878568
4,2,3,1,20,IBOXIG,rolling_mean_z,8,0.12359378682710738,-0.1483581506479867,0.26863934081270185
4,2,3,2,20,IBOXIG,rolling_mean_z,8,-0.014399528909538018,-0.11282571947059003,0.18774203089927777
4,2,3,3,20,IBOXIG,rolling_mean_z,8,0.03110096979281532,-0.08353180674418664,0.10331860186137923
4,2,3,4,20,IBOXIG,rolling_mean_z,8,-0.04118447225891141,-0.2073189310081897,0.18625021126969232
4,2,3,5,20,IBOXIG,rolling_mean_z,8,-0.020027757512064544,-0.28479183677188374,0.27264012981931707
4,2,3,6,20,IBOXIG,rolling_mean_z,8,-0.023282636703887145,-0.2966924888169851,0.24517708663831392
4,2,3,7,20,IBOXIG,rolling_mean_z,8,-0.007821960542729815,-0.3387007733864454,0.21791747340679968
4,2,3,8,20,IBOXIG,rolling_mean_z,8,0.03035505997802264,-0.42675203652356297,0.2002868777844274
4,2,3,9,20,IBOXIG,rolling_mean_z,8,0.06954923024621978,-0.4120033651856168,0.19442131424083034
4,2,3,10,20,IBOXIG,rolling_mean_z,8,0.08053444751862104,-0.5182277038104105,0.18740298098346284
4,3,1,-10,20,IBOXIG,rolling_mean_z,11,-0.14656118609416782,-0.6539154801195147,0.14814100073210296
4,3,1,-9,20,IBOXIG,rolling_mean_z,11,0.12386502675975926,-0.5646775422770453,0.1738409843508688
4,3,1,-8,20,IBOXIG,rolling_mean_z,11,0.048053465583558164,-0.5039876073461865,0.15098902002494763
4,3,1,-7,20,IBOXIG,rolling_mean_z,11,0.13959694285356866,-0.461063888004026,0.16950114542843864
4,3,1,-6,20,IBOXIG,rolling_mean_z,11,0.01672525336226551,-0.5943105049192634,0.12969668531177492
4,3,1,-5,20,IBOXIG,rolling_mean_z,11,0.03964502767134977,-0.6596793286883673,0.2029314671277833
4,3,1,-4,20,IBOXIG,rolling_mean_z,11,-0.02599503603040589,-0.6180439990263034,0.27731901865756214
4,3,1,-3,20,IBOXIG,rolling_mean_z,11,-0.32083284282300256,-0.6653753672740568,0.32214141752828584
4,3,1,-2,20,IBOXIG,rolling_mean_z,11,-0.47720266399681305,-0.8086578616974139,0.16672093611875682
4,3,1,-1,20,IBOXIG,rolling_mean_z,11,-0.47069290561316784,-0.8100818713438365,0.1962860887778122
4,3,1,0,20,IBOXIG,rolling_mean_z,11,-0.47245596517540517,-0.7679040618164688,0.12888296551381917
4,3,1,1,20,IBOXIG,rolling_mean_z,11,-0.30713522622408246,-0.7477644968170662,0.05157958470803255
4,3,1,2,20,IBOXIG,rolling_mean_z,11,-0.3748095894207273,-0.8092681515458808,0.033406509220356394
4,3,1,3,20,IBOXIG,rolling_mean_z,11,-0.6109239507941914,-0.7391526289553689,0.12013547768579605
4,3,1,4,20,IBOXIG,rolling_mean_z,11,-0.4308206355133411,-0.7247091025416562,0.1355283438637904
4,3,1,5,20,IBOXIG,rolling_mean_z,11,-0.08363352171893115,-0.7626148831297568,0.282540387361111
4,3,1,6,20,IBOXIG,rolling_mean_z,11,-0.07414012407611524,-0.7443061876757548,0.4242632521717198
4,3,1,7,20,IBOXIG,rolling_mean_z,11,-0.023147016737561255,-0.709248426380499,0.4431822374741886
4,3,1,8,20,IBOXIG,rolling_mean_z,11,0.06310728184573752,-0.7523077656889852,0.4147698545289038
4,3,1,9,20,IBOXIG,rolling_mean_z,11,0.05212206457333636,-0.7569866545272302,0.40846352609474756
4,3,1,10,20,IBOXIG,rolling_mean_z,11,-0.038065213033414744,-0.6223838379487334,0.2204264427838297
4,3,2,-10,20,IBOXIG,rolling_mean_z,5,-0.19633371373578823,-0.22969622545196988,0.010079875012294381
4,3,2,-9,20,IBOXIG,rolling_mean_z,5,-0.1705659201338594,-0.3274782211729736,-0.0759031836383525
4,3,2,-8,20,IBOXIG,rolling_mean_z,5,-0.17816063824811215,-0.41522433938585773,-0.05745886821802446
4,3,2,-7,20,IBOXIG,rolling_mean_z,5,-0.14710366595947152,-0.3756233092186828,-0.1381527481819596
4,3,2,-6,20,IBOXIG,rolling_mean_z,5,-0.17368517935935607,-0.3640956120809778,-0.16392054178388848
4,3,2,-5,20,IBOXIG,rolling_mean_z,5,-0.18182237733891254,-0.28340173211704267,-0.1039765166678224
4,3,2,-4,20,IBOXIG,rolling_mean_z,5,-0.051355969733356786,-0.3716903301952306,-0.02558817613142822
4,3,2,-3,20,IBOXIG,rolling_mean_z,5,-0.05081348986805303,-0.40790086120425695,-0.020841477310020284
4,3,2,-2,20,IBOXIG,rolling_mean_z,5,-0.05745886821802447,-0.4583514886775072,0.21215362483794714
4,3,2,-1,20,IBOXIG,rolling_mean_z,5,-0.028571815390598897,-0.3594845332258959,-0.020841477310020277
4,3,2,0,20,IBOXIG,rolling_mean_z,5,-0.03060611488548807,-0.2797399930262423,-0.01812907798350142
4,3,2,1,20,IBOXIG,rolling_mean_z,5,-0.10994379518616379,-0.49944433847426745,0.038831307873393964
4,3,2,2,20,IBOXIG,rolling_mean_z,5,-0.22277960716934703,-0.47082852557949384,0.09267243450479272
4,3,2,3,20,IBOXIG,rolling_mean_z,5,-0.2873347111404952,-0.32476582184645486,0.18068979265032872
4,3,2,4,20,IBOXIG,rolling_mean_z,5,-0.32083284282300256,-0.3923045650767739,0.16468663662386765
4,3,2,5,20,IBOXIG,rolling_mean_z,5,-0.40993516069914626,-0.47720266399681305,0.13647768362807183
4,3,2,6,20,IBOXIG,rolling_mean_z,5,-0.3924401850430998,-0.47069290561316784,0.08385713669360653
4,3,2,7,20,IBOXIG,rolling_mean_z,5,-0.4622844677009595,-0.4843905222120881,0.10447137157514966
4,3,2,8,20,IBOXIG,rolling_mean_z,5,-0.38321802733293575,-0.4319055952439486,0.12467874655771491
4,3,2,9,20,IBOXIG,rolling_mean_z,5,-0.2505817002661651,-0.486560441673303,0.1390544629882647
4,3,2,10,20,IBOXIG,rolling_mean_z,5,-0.21382868939183494,-0.542164627866939,0.2566369737928559
4,0,1,-10,20,JPEICORE,rolling_mean_z,1,-0.001069797816661211,-0.001069797816661211,-0.001069797816661211
4,0,1,-9,20,JPEICORE,rolling_mean_z,1,-0.0004154006450881251,-0.0004154006450881251,-0.0004154006450881251
4,0,1,-8,20,JPEICORE,rolling_mean_z,1,-0.0032199599518299158,-0.0032199599518299158,-0.0032199599518299158
4,0,1,-7,20,JPEICORE,rolling_mean_z,1,0.036791752824352965,0.036791752824352965,0.036791752824352965
4,0,1,-6,20,JPEICORE,rolling_mean_z,1,0.06717447864738903,0.06717447864738903,0.06717447864738903
4,0,1,-5,20,JPEICORE,rolling_mean_z,1,0.06876372892120938,0.06876372892120938,0.06876372892120938
4,0,1,-4,20,JPEICORE,rolling_mean_z,1,0.060910962862332364,0.060910962862332364,0.060910962862332364
4,0,1,-3,20,JPEICORE,rolling_mean_z,1,0.0759620978085133,0.0759620978085133,0.0759620978085133
4,0,1,-2,20,JPEICORE,rolling_mean_z,1,0.09559401295570584,0.09559401295570584,0.09559401295570584
4,0,1,-1,20,JPEICORE,rolling_mean_z,1,0.14018650593290033,0.14018650593290033,0.14018650593290033
4,0,1,0,20,JPEICORE,rolling_mean_z,1,0.17524349726717267,0.17524349726717267,0.17524349726717267
4,0,1,1,20,JPEICORE,rolling_mean_z,1,0.17991776277840904,0.17991776277840904,0.17991776277840904
4,0,1,2,20,JPEICORE,rolling_mean_z,1,0.1895467497315558,0.1895467497315558,0.1895467497315558
4,0,1,3,20,JPEICORE,rolling_mean_z,1,0.1941275299325674,0.1941275299325674,0.1941275299325674
4,0,1,4,20,JPEICORE,rolling_mean_z,1,0.20609364964133237,0.20609364964133237,0.20609364964133237
4,0,1,5,20,JPEICORE,rolling_mean_z,1,0.19020114690312892,0.19020114690312892,0.19020114690312892
4,0,1,6,20,JPEICORE,rolling_mean_z,1,0.24339428842099817,0.24339428842099817,0.24339428842099817
4,0,1,7,20,JPEICORE,rolling_mean_z,1,0.2355415223621212,0.2355415223621212,0.2355415223621212
4,0,1,8,20,JPEICORE,rolling_mean_z,1,0.23245650712470525,0.23245650712470525,0.23245650712470525
4,0,1,9,20,JPEICORE,rolling_mean_z,1,0.17907639498638647,0.17907639498638647,0.17907639498638647
4,0,1,10,20,JPEICORE,rolling_mean_z,1,0.1695408933434644,0.1695408933434644,0.1695408933434644
4,0,2,-10,20,JPEICORE,rolling_mean_z,255,0.004726291417271796,-0.1135793686721194,0.10606436770087521
4,0,2,-9,20,JPEICORE,rolling_mean_z,255,-0.009296505116437098,-0.11951568587138947,0.10821452983604392
4,0,2,-8,20,JPEICORE,rolling_mean_z,255,-0.001256768437110692,-0.12652708413824398,0.1090091549729541
4,0,2,-7,20,JPEICORE,rolling_mean_z,255,0.005193717968395445,-0.12535851776043494,0.11373016313930268
4,0,2,-6,20,JPEICORE,rolling_mean_z,255,0.005287203278620203,-0.12638685617290688,0.10498928663329088
4,0,2,-5,20,JPEICORE,rolling_mean_z,255,-0.0006023712655375268,-0.10502546278655689,0.11910556847722453
4,0,2,-4,20,JPEICORE,rolling_mean_z,255,0.0016412761798558413,-0.11717855311577131,0.1103179493161002
4,0,2,-3,20,JPEICORE,rolling_mean_z,255,0.0036044676945751588,-0.13120134964948035,0.10470883070261666
4,0,2,-2,20,JPEICORE,rolling_mean_z,255,-0.00321995995182988,-0.11909500197537821,0.09872577084823414
4,0,2,-1,20,JPEICORE,rolling_mean_z,255,0.0048197767274966025,-0.11428050849880494,0.10489580132306614
4,0,2,0,20,JPEICORE,rolling_mean_z,255,-0.022664904478573007,-0.1423728442213352,0.0968093219886273
4,0,2,1,20,JPEICORE,rolling_mean_z,255,-0.029676302745427464,-0.1348472767482447,0.09409824799211026
4,0,2,2,20,JPEICORE,rolling_mean_z,255,-0.03117206770902307,-0.1508332647966728,0.10237169794699852
4,0,2,3,20,JPEICORE,rolling_mean_z,255,-0.024534610683067542,-0.1525160003807179,0.08629222458834551
4,0,2,4,20,JPEICORE,rolling_mean_z,255,-0.02612386095688789,-0.14947772779841428,0.09264922568362693
4,0,2,5,20,JPEICORE,rolling_mean_z,256,-0.02640431688756202,-0.1469068817672343,0.08379149253983406
4,0,2,6,20,JPEICORE,rolling_mean_z,256,-0.0225246765132359,-0.15903660076889262,0.09984759457093097
4,0,2,7,20,JPEICORE,rolling_mean_z,256,-0.03014372929655109,-0.1658142857601852,0.08542748546876691
4,0,2,8,20,JPEICORE,rolling_mean_z,256,-0.032667832672618684,-0.16775410594734827,0.07254988398531081
4,0,2,9,20,JPEICORE,rolling_mean_z,256,-0.02673151547334854,-0.16948358418650575,0.08023905075129455
4,0,2,10,20,JPEICORE,rolling_mean_z,256,-0.02733916998980941,-0.1661882270010842,0.0814777311117722
4,0,3,-10,20,JPEICORE,rolling_mean_z,1,-0.11371959663745645,-0.11371959663745645,-0.11371959663745645
4,0,3,-9,20,JPEICORE,rolling_mean_z,1,-0.18252478496285507,-0.18252478496285507,-0.18252478496285507
4,0,3,-8,20,JPEICORE,rolling_mean_z,1,-0.2100094661689246,-0.2100094661689246,-0.2100094661689246
4,0,3,-7,20,JPEICORE,rolling_mean_z,1,-0.20879415713600316,-0.20879415713600316,-0.20879415713600316
4,0,3,-6,20,JPEICORE,rolling_mean_z,1,-0.23683975020342105,-0.23683975020342105,-0.23683975020342105
4,0,3,-5,20,JPEICORE,rolling_mean_z,1,-0.24562736936454535,-0.24562736936454535,-0.24562736936454535
4,0,3,-4,20,JPEICORE,rolling_mean_z,1,-0.21197265768364387,-0.21197265768364387,-0.21197265768364387
4,0,3,-3,20,JPEICORE,rolling_mean_z,1,-0.20542868596791303,-0.20542868596791303,-0.20542868596791303
4,0,3,-2,20,JPEICORE,rolling_mean_z,1,-0.1613971048520669,-0.1613971048520669,-0.1613971048520669
4,0,3,-1,20,JPEICORE,rolling_mean_z,1,-0.09053523970172432,-0.09053523970172432,-0.09053523970172432
4,0,3,0,20,JPEICORE,rolling_mean_z,1,-0.19533227246364257,-0.19533227246364257,-0.19533227246364257
4,0,3,1,20,JPEICORE,rolling_mean_z,1,-0.3690279788611841,-0.3690279788611841,-0.3690279788611841
4,0,3,2,20,JPEICORE,rolling_mean_z,1,-0.6315347299722157,-0.6315347299722157,-0.6315347299722157
4,0,3,3,20,JPEICORE,rolling_mean_z,1,-0.4875673522261371,-0.4875673522261371,-0.4875673522261371
4,0,3,4,20,JPEICORE,rolling_mean_z,1,-0.4769100268605183,-0.4769100268605183,-0.4769100268605183
4,0,3,5,20,JPEICORE,rolling_mean_z,1,-0.4907458527737778,-0.4907458527737778,-0.4907458527737778
4,0,3,6,20,JPEICORE,rolling_mean_z,1,-0.5741347494942337,-0.5741347494942337,-0.5741347494942337
4,0,3,7,20,JPEICORE,rolling_mean_z,1,-0.5731064110817617,-0.5731064110817617,-0.5731064110817617
4,0,3,8,20,JPEICORE,rolling_mean_z,1,-0.5694604839829974,-0.5694604839829974,-0.5694604839829974
4,0,3,9,20,JPEICORE,rolling_mean_z,1,-0.5911490759551339,-0.5911490759551339,-0.5911490759551339
4,0,3,10,20,JPEICORE,rolling_mean_z,1,-0.5674972924682782,-0.5674972924682782,-0.5674972924682782
4,1,0,-10,20,JPEICORE,rolling_mean_z,2,-0.05973182998267697,-0.10799362138619192,-0.011470038579161998
4,1,0,-9,20,JPEICORE,rolling_mean_z,2,-0.16307984043611196,-0.27820699997786247,-0.04795268089436146
4,1,0,-8,20,JPEICORE,rolling_mean_z,2,-0.17387739376706784,-0.2951979551112065,-0.052556832422929245
4,1,0,-7,20,JPEICORE,rolling_mean_z,2,-0.14078359394751472,-0.24163087235243827,-0.03993631554259119
4,1,0,-6,20,JPEICORE,rolling_mean_z,2,-0.14798196283481863,-0.2599539931564846,-0.03600993251315267
4,1,0,-5,20,JPEICORE,rolling_mean_z,2,-0.12297464234970434,-0.23225897000240944,-0.013690314696999259
4,1,0,-4,20,JPEICORE,rolling_mean_z,2,-0.12320835562526616,-0.2549057864043494,0.008489075153817083
4,1,0,-3,20,JPEICORE,rolling_mean_z,2,-0.11862757542425457,-0.26556311176996816,0.02830796092145904
4,1,0,-2,20,JPEICORE,rolling_mean_z,2,-0.11409353787835533,-0.2610991882067375,0.03291211245002684
4,1,0,-1,20,JPEICORE,rolling_mean_z,2,-0.14807544814504336,-0.31688654708334296,0.020735650793256205
4,1,0,0,20,JPEICORE,rolling_mean_z,2,-0.18944269791948476,-0.38122781184551086,0.002342416006541309
4,1,0,1,20,JPEICORE,rolling_mean_z,2,-0.2584815995204452,-0.49076922410133395,-0.026193974939556414
4,1,0,2,20,JPEICORE,rolling_mean_z,2,-0.26194055599876004,-0.4880114074497045,-0.03586970454781557
4,1,0,3,20,JPEICORE,rolling_mean_z,2,-0.22379854942707172,-0.4573949683511067,0.009797869496963207
4,1,0,4,20,JPEICORE,rolling_mean_z,2,-0.1803278801725739,-0.38826258143992143,0.027606821094773637
4,1,0,5,20,JPEICORE,rolling_mean_z,2,-0.1887883007479117,-0.39941070468422013,0.021834103188396792
4,1,0,6,20,JPEICORE,rolling_mean_z,2,-0.20949529696268854,-0.40378114293722606,-0.015209450988151046
4,1,0,7,20,JPEICORE,rolling_mean_z,2,-0.2170208644357791,-0.4103017433254008,-0.02373998554615736
4,1,0,8,20,JPEICORE,rolling_mean_z,2,-0.19664106680678878,-0.39109051207421963,-0.002191621539357924
4,1,0,9,20,JPEICORE,rolling_mean_z,2,-0.1696238121518428,-0.3623905218352286,0.023142897531542944
4,1,0,10,20,JPEICORE,rolling_mean_z,2,-0.16504303195083117,-0.34093564313865377,0.010849579236991425
4,1,2,-10,20,JPEICORE,rolling_mean_z,54,-0.05585218960835081,-0.2991710807957574,0.12817364356902297
4,1,2,-9,20,JPEICORE,rolling_mean_z,54,-0.05505756447144067,-0.2525920249762875,0.12205035574930338
4,1,2,-8,20,JPEICORE,rolling_mean_z,54,-0.035098450738461594,-0.2514234585984784,0.12022739219992123
4,1,2,-7,20,JPEICORE,rolling_mean_z,54,-0.04239030493599028,-0.2738833043799689,0.12674799258809585
4,1,2,-6,20,JPEICORE,rolling_mean_z,54,-0.03369617108509073,-0.25305945152741105,0.12691159188098922
4,1,2,-5,20,JPEICORE,rolling_mean_z,54,-0.02490855192396644,-0.21919439789850398,0.13661069281680452
4,1,2,-4,20,JPEICORE,rolling_mean_z,54,-0.06543443390638531,-0.27551929730890157,0.14285083727430503
4,1,2,-3,20,JPEICORE,rolling_mean_z,54,-0.06132108025649736,-0.2833486920402224,0.10660190823466735
4,1,2,-2,20,JPEICORE,rolling_mean_z,54,-0.08913296004835344,-0.21309448140634057,0.1049191726506223
4,1,2,-1,20,JPEICORE,rolling_mean_z,54,-0.06108736698093552,-0.20643365305282885,0.12522885629694405
4,1,2,0,20,JPEICORE,rolling_mean_z,54,-0.07426879572262193,-0.19918854151041254,0.0715215455728388
4,1,2,1,20,JPEICORE,rolling_mean_z,54,-0.04182939307464192,-0.18460483311535525,0.08058962066463726
4,1,2,2,20,JPEICORE,rolling_mean_z,54,-0.06632254435352018,-0.22758470449117313,0.14366883373877137
4,1,2,3,20,JPEICORE,rolling_mean_z,54,-0.09006781315060064,-0.2551394996799113,0.13181957066778735
4,1,2,4,20,JPEICORE,rolling_mean_z,54,-0.07917677450942008,-0.25273225294162466,0.1361666375932371
4,1,2,5,20,JPEICORE,rolling_mean_z,54,-0.09441488007605045,-0.2893784945497173,0.09517332905969457
4,1,2,6,20,JPEICORE,rolling_mean_z,54,-0.05762841050262062,-0.24707639167302864,0.09302316692452586
4,1,2,7,20,JPEICORE,rolling_mean_z,54,-0.06113410963604792,-0.21938136851895343,0.12377983398846089
4,1,2,8,20,JPEICORE,rolling_mean_z,54,-0.07618524458222883,-0.25883216943378795,0.13918153884798454
4,1,2,9,20,JPEICORE,rolling_mean_z,54,-0.05702075598615996,-0.23564781249805583,0.11424433234553874
4,1,2,10,20,JPEICORE,rolling_mean_z,54,-0.042156591660428455,-0.1831324394793158,0.12515874231427554
4,1,3,-10,20,JPEICORE,rolling_mean_z,7,-0.2271172779400495,-0.4209123260359072,-0.10376341109852309
4,1,3,-9,20,JPEICORE,rolling_mean_z,7,-0.26937263816162577,-0.4170794283166934,-0.16046225174981965
4,1,3,-8,20,JPEICORE,rolling_mean_z,7,-0.2846107437282562,-0.46714081194203444,-0.15620867013459458
4,1,3,-7,20,JPEICORE,rolling_mean_z,7,-0.3832377460153425,-0.45059391203225785,-0.1696238121518428
4,1,3,-6,20,JPEICORE,rolling_mean_z,7,-0.3339709875269117,-0.6294313104921594,-0.23066971972858913
4,1,3,-5,20,JPEICORE,rolling_mean_z,7,-0.34892863716286787,-0.6035358795599102,-0.22108747543055468
4,1,3,-4,20,JPEICORE,rolling_mean_z,7,-0.44456410952276293,-0.7302084749144143,-0.15611518482436987
4,1,3,-3,20,JPEICORE,rolling_mean_z,7,-0.5859138985825492,-0.7173075021034021,-0.3705704864798921
4,1,3,-2,20,JPEICORE,rolling_mean_z,7,-0.5346839485793994,-0.750120845992281,-0.3931471888991635
4,1,3,-1,20,JPEICORE,rolling_mean_z,7,-0.7095949640098621,-0.7739128574444738,-0.19486484591251893
4,1,3,0,20,JPEICORE,rolling_mean_z,7,-0.7505415298882923,-1.0114590307255036,-0.4991127880388908
4,1,3,1,20,JPEICORE,rolling_mean_z,7,-0.7396972339022241,-1.052312111293709,-0.45854016340135956
4,1,3,2,20,JPEICORE,rolling_mean_z,7,-0.7095949640098621,-1.1779563682357412,-0.421660208517705
4,1,3,3,20,JPEICORE,rolling_mean_z,7,-0.8498229293469517,-1.3574481638672158,-0.4420867488018078
4,1,3,4,20,JPEICORE,rolling_mean_z,7,-0.8753444190383022,-1.632528689203473,-0.33177408273663067
4,1,3,5,20,JPEICORE,rolling_mean_z,7,-0.8329020881962762,-1.4652834692114376,-0.3508450860224749
4,1,3,6,20,JPEICORE,rolling_mean_z,7,-0.8156073058047019,-1.554234741890265,-0.1474210509734703
4,1,3,7,20,JPEICORE,rolling_mean_z,7,-0.7633490173890799,-1.8647461998016934,-0.24777753149971407
4,1,3,8,20,JPEICORE,rolling_mean_z,7,-0.8247688662067251,-1.9436478016313625,-0.19813683177038433
4,1,3,9,20,JPEICORE,rolling_mean_z,7,-0.7597965756005403,-1.8700748624845027,-0.15948065599246003
4,1,3,10,20,JPEICORE,rolling_mean_z,7,-0.8115874374650387,-1.7919211431366315,-0.1575174644777408
4,2,0,-10,20,JPEICORE,rolling_mean_z,256,-0.0037808718131782226,-0.12157236269633348,0.1100374933854261
4,2,0,-9,20,JPEICORE,rolling_mean_z,256,5.202590603548549e-05,-0.13031323920234542,0.12001705025191564
4,2,0,-8,20,JPEICORE,rolling_mean_z,256,-0.01158689521694294,-0.11481804903259704,0.10821452983604392
4,2,0,-7,20,JPEICORE,rolling_mean_z,256,-0.0029862466762681983,-0.12687765405158669,0.09529018569747547
4,2,0,-6,20,JPEICORE,rolling_mean_z,256,-0.0013035110922231404,-0.13045346716768247,0.10040850643227928
4,2,0,-5,20,JPEICORE,rolling_mean_z,256,-0.013269630800988006,-0.12479760589908645,0.10332992237680193
4,2,0,-4,20,JPEICORE,rolling_mean_z,256,-0.009016049185762955,-0.12498457651953597,0.109780408782308
4,2,0,-3,20,JPEICORE,rolling_mean_z,256,0.0013140775940693906,-0.1291680441520925,0.11952625237323576
4,2,0,-2,20,JPEICORE,rolling_mean_z,256,-0.013596829386774553,-0.1443126644084981,0.11763317484118511
4,2,0,-1,20,JPEICORE,rolling_mean_z,256,-0.01939291862070757,-0.14459312033917238,0.10868195638716754
4,2,0,0,20,JPEICORE,rolling_mean_z,256,-0.01841132286334792,-0.12701788201692377,0.12144270123284255
4,2,0,1,20,JPEICORE,rolling_mean_z,256,-0.004435268984751354,-0.12393286677950782,0.11611403855003327
4,2,0,2,20,JPEICORE,rolling_mean_z,256,0.005333945933732516,-0.13470704878290754,0.10202112803365576
4,2,0,3,20,JPEICORE,rolling_mean_z,256,-0.0007425992308746456,-0.13255688664773882,0.10987389409253276
4,2,0,4,20,JPEICORE,rolling_mean_z,256,0.003791438315024491,-0.133608596387767,0.11697877766961204
4,2,0,5,20,JPEICORE,rolling_mean_z,256,-0.005416864742111007,-0.13610932843627846,0.099356796692251
4,2,0,6,20,JPEICORE,rolling_mean_z,256,-0.005510350052335709,-0.14435940706361067,0.09489287312902041
4,2,0,7,20,JPEICORE,rolling_mean_z,256,-0.01756995507132536,-0.13363196771532315,0.09701966393663292
4,2,0,8,20,JPEICORE,rolling_mean_z,256,-0.012288035043628364,-0.1306170664605758,0.10202112803365578
4,2,0,9,20,JPEICORE,rolling_mean_z,256,-0.0001349447144139192,-0.13122472097703644,0.09599132552416094
4,2,0,10,20,JPEICORE,rolling_mean_z,256,0.002061960075867146,-0.13547830259226154,0.1028624958256783
4,2,1,-10,20,JPEICORE,rolling_mean_z,51,-0.019392918620707612,-0.21491744495572274,0.11896534051188744
