DATE,HARD_STATE,POSTERIOR_STATE_0,POSTERIOR_STATE_1,MAX_POSTERIOR,POSTERIOR_ENTROPY,NORMALIZED_POSTERIOR_ENTROPY
2006-09-06,0,0.9934898660010264,0.006510133998973625,0.9934898660010264,0.039263484553489755,0.05664523445334009
2006-09-07,0,0.9956039905202488,0.0043960094797511695,0.9956039905202488,0.028243731633323586,0.040747091563594684
2006-09-08,0,0.9961716014363577,0.0038283985636421974,0.9961716014363577,0.025127280681857617,0.036251003230741034
2006-09-11,0,0.9962123207983874,0.003787679201612616,0.9962123207983874,0.02490060289913493,0.03592397631772731
2006-09-12,0,0.9936260808736842,0.0063739191263158836,0.9936260808736842,0.03857717029449451,0.055655092275396265
2006-09-13,0,0.9958851356119183,0.004114864388081627,0.9958851356119183,0.02670995154563842,0.03853431463727705
2006-09-14,0,0.9962323207025005,0.003767679297499612,0.9962323207025005,0.0247891061987277,0.03576312058097431
2006-09-15,0,0.9965100207501794,0.0034899792498206137,0.9965100207501794,0.02322969438811957,0.033513364895106285
2006-09-18,0,0.9965611930847883,0.0034388069152116916,0.9965611930847883,0.02293996908996836,0.03309537964424346
2006-09-19,0,0.9938731442786459,0.006126855721354171,0.9938731442786459,0.0373248288881609,0.05384834553897886
2006-09-20,0,0.995683031099039,0.004316968900961089,0.995683031099039,0.02781440403756154,0.040127702770272
2006-09-21,0,0.993101444135564,0.0068985558644361145,0.993101444135564,0.04120497723432032,0.059446216315896555
2006-09-22,0,0.9948717352078269,0.0051282647921730515,0.9948717352078269,0.032156371027355864,0.046391837014151845
2006-09-25,0,0.9935441444849247,0.006455855515075293,0.9935441444849247,0.03899035133934869,0.05625118651979671
2006-09-26,0,0.9947788132470732,0.005221186752926861,0.9947788132470732,0.032645028496213285,0.047096820721165805
2006-09-27,0,0.9960752196847759,0.003924780315224127,0.9960752196847759,0.025662097349926413,0.037022580585548644
2006-09-28,0,0.9958205039477692,0.004179496052230727,0.9958205039477692,0.027064209392387052,0.03904540067597731
2006-09-29,0,0.9964344571546548,0.0035655428453451716,0.9964344571546548,0.02365614335728324,0.034128600708110926
2006-10-02,0,0.996452517803352,0.0035474821966479694,0.996452517803352,0.023554364141639274,0.033981764338435805
2006-10-03,0,0.9966070578288606,0.003392942171139442,0.9966070578288606,0.022679645044195,0.03271981143438208
2006-10-04,0,0.9925100948097147,0.007489905190285151,0.9925100948097147,0.044118873096773537,0.06365007942632468
2006-10-05,0,0.994243928945865,0.005756071054134897,0.994243928945865,0.03542641030019169,0.05110950645658425
2006-10-06,0,0.9885180446840403,0.01148195531595975,0.9885180446840403,0.062705432361082,0.09046481630413133
2006-10-10,0,0.993383360955822,0.0066166390441779735,0.993383360955822,0.03979810521540371,0.05741652903104012
2006-10-11,0,0.994979938020359,0.0050200619796409544,0.994979938020359,0.031585219723959904,0.04556783986114523
2006-10-12,0,0.9945720596533929,0.005427940346607058,0.9945720596533929,0.033726380509196005,0.04865688190775127
2006-10-13,0,0.9957351950025195,0.004264804997480462,0.9957351950025195,0.027530268931954767,0.039717782462470645
2006-10-16,0,0.9963274851928319,0.0036725148071680993,0.9963274851928319,0.024257107600719863,0.03499560884186853
2006-10-17,0,0.9963734196335315,0.0036265803664684527,0.9963734196335315,0.02399943824330056,0.03462387053773066
2006-10-18,0,0.9965782816192069,0.003421718380793052,0.9965782816192069,0.022843048334316773,0.03295555255070571
2006-10-19,0,0.9964822827038441,0.0035177172961559596,0.9964822827038441,0.023386425057300646,0.03373947945428903
2006-10-20,0,0.9966579060088177,0.00334209399118229,0.9966579060088177,0.022390307938417852,0.032302386226732226
2006-10-23,0,0.9945801760576897,0.0054198239423103025,0.9945801760576897,0.03368408182838754,0.048595857810712746
2006-10-24,0,0.9963357274878151,0.0036642725121848975,0.9963357274878151,0.02421091508869556,0.034928967133844864
2006-10-25,0,0.9953288927156078,0.004671107284392233,0.9953288927156078,0.02972701985696855,0.04288702412805627
2006-10-26,0,0.994260173502198,0.005739826497802062,0.994260173502198,0.03534269969683386,0.05098873758425008
2006-10-27,0,0.993350730762407,0.006649269237593048,0.993350730762407,0.03996155151707451,0.05765233219991223
2006-10-30,0,0.996093891724981,0.0039061082750190953,0.996093891724981,0.02555867470636012,0.03687337325055993
2006-10-31,0,0.9937680521403913,0.006231947859608665,0.9937680521403913,0.037858733447701284,0.054618606999335774
2006-11-01,0,0.9938805353964267,0.006119464603573327,0.9938805353964267,0.03728721153533083,0.05379407517059954
2006-11-02,0,0.9951950906394258,0.004804909360574162,0.9951950906394258,0.03044251607351426,0.043919266971441585
2006-11-03,0,0.9840280355005988,0.015971964499401234,0.9840280355005988,0.08191847248179722,0.11818337400668787
2006-11-06,0,0.9899201550278256,0.010079844972174465,0.9899201550278256,0.056368110435557325,0.08132199338965998
2006-11-07,0,0.9945558698491085,0.005444130150891448,0.9945558698491085,0.033810717324935645,0.048778554213583215
2006-11-08,0,0.9959042195475105,0.004095780452489463,0.9959042195475105,0.026605154820889532,0.03838312492218043
2006-11-09,0,0.9960491779445033,0.003950822055496777,0.9960491779445033,0.02580619122162349,0.03723046409966851
2006-11-10,0,0.9959364144937113,0.0040635855062886505,0.9959364144937113,0.026428158256817085,0.03812777285693872
2006-11-13,0,0.9963379496429282,0.0036620503570718548,0.9963379496429282,0.024198458222998785,0.0349109956754791
2006-11-14,0,0.995060346112921,0.004939653887078918,0.995060346112921,0.031159268107244426,0.04495332157605117
2006-11-15,0,0.995062888189604,0.004937111810395934,0.995062888189604,0.03114578044129374,0.04493386298727095
2006-11-16,0,0.9952186817858489,0.0047813182141511895,0.9952186817858489,0.03031663910936083,0.04373766489949527
2006-11-17,0,0.9954865714646463,0.00451342853535369,0.9954865714646463,0.028878893056017037,0.041663435798278504
2006-11-20,0,0.99646196519079,0.0035380348092100477,0.99646196519079,0.02350108748149295,0.033904902365047576
2006-11-21,0,0.9965239602284024,0.003476039771597677,0.9965239602284024,0.023150847539800998,0.03339961293804736
2006-11-22,0,0.9966035929163893,0.003396407083610676,0.9966035929163893,0.022699333186043266,0.032748215418990895
2006-11-24,0,0.996309130434627,0.0036908695653730234,0.996309130434627,0.024359907009622015,0.03514391703929798
2006-11-27,0,0.9913718221841932,0.008628177815806874,0.9913718221841932,0.04959817759102084,0.07155504484769587
2006-11-28,0,0.9953351080714554,0.004664891928544592,0.9953351080714554,0.0296936909696808,0.042838940707647884
2006-11-29,0,0.9942759737007546,0.005724026299245484,0.9942759737007546,0.03526123457603944,0.050871208258474555
2006-11-30,0,0.9943262910936171,0.005673708906382846,0.9943262910936171,0.035001507471715126,0.050496501253081416
2006-12-01,0,0.9960319668447533,0.003968033155246723,0.9960319668447533,0.02590132883370166,0.03736771866081571
2006-12-04,0,0.9950873671230122,0.004912632876987835,0.9950873671230122,0.03101583351132867,0.0447463891958316
2006-12-05,0,0.9958886613997703,0.004111338600229813,0.9958886613997703,0.02669059688708874,0.03850639176736933
2006-12-06,0,0.9958035524672757,0.004196447532724284,0.9958035524672757,0.027156956750389413,0.039179206829422865
2006-12-07,0,0.9961863550573626,0.003813644942637252,0.9961863550573626,0.025045200243675726,0.03613258618962203
2006-12-08,0,0.993919425893598,0.0060805741064019325,0.993919425893598,0.03708912876437168,0.053508302139251236
2006-12-11,0,0.9956155302721744,0.004384469727825617,0.9956155302721744,0.028181140343644915,0.040656791420372415
2006-12-12,0,0.9963455142790765,0.0036544857209234224,0.9963455142790765,0.024156042546664085,0.034849802789575085
2006-12-13,0,0.9895544551856092,0.010445544814390728,0.9895544551856092,0.058038984603824326,0.08373255526616825
2006-12-14,0,0.9928437270115035,0.0071562729884965485,0.9928437270115035,0.04248091931701218,0.061287011631057646
2006-12-15,0,0.9960036406553631,0.003996359344636907,0.9960036406553631,0.02605774417496644,0.03759337829797736
2006-12-18,0,0.9963874068271282,0.0036125931728718387,0.9963874068271282,0.023920861408399923,0.034510508127690756
2006-12-19,0,0.9964411856118938,0.003558814388106179,0.9964411856118938,0.02361823647691936,0.03407391263979438
2006-12-20,0,0.996614293546603,0.0033857064533969043,0.996614293546603,0.02263851917960718,0.03266047935348896
2006-12-21,0,0.9958914285178533,0.0041085714821466335,0.9958914285178533,0.026675404786807876,0.03848447419963344
2006-12-22,0,0.9914979949764642,0.0085020050235358,0.9914979949764642,0.04899867166508383,0.07069014062136302
2006-12-26,0,0.9949176265381573,0.005082373461842617,0.9949176265381573,0.0319144155374543,0.046042769028754996
2006-12-27,0,0.9932769026190033,0.006723097380996706,0.9932769026190033,0.04033076669113876,0.058184997100555684
2006-12-28,0,0.9951862971346132,0.004813702865386934,0.9951862971346132,0.030489406397619538,0.04398691540949394
2006-12-29,0,0.9960432843404365,0.003956715659563439,0.9960432843404365,0.02583877769226625,0.0372774764392649
2007-01-03,0,0.9956761796117959,0.004323820388204023,0.9956761796117959,0.02785167666859663,0.0401814758102272
2007-01-04,0,0.9957380693250522,0.004261930674947753,0.9957380693250522,0.02751459403420674,0.039695168365223125
2007-01-05,0,0.9954999567768401,0.004500043223159994,0.9954999567768401,0.02880664361704383,0.04155920189096485
2007-01-08,0,0.9964054283141762,0.0035945716858237255,0.9964054283141762,0.02381954068385374,0.034364333220848704
2007-01-09,0,0.9966419285454675,0.003358071454532517,0.9966419285454675,0.022481306230529526,0.032433669011491105
2007-01-10,0,0.9960329328558952,0.003967067144104691,0.9960329328558952,0.025895991012563627,0.03736001781273071
2007-01-11,0,0.9931242848367947,0.006875715163205293,0.9931242848367947,0.04109143177966777,0.05928240485155385
2007-01-12,0,0.9942897311858453,0.005710268814154668,0.9942897311858453,0.03519026587428905,0.050768822064400934
2007-01-16,0,0.9961594533015852,0.0038405466984148084,0.9961594533015852,0.025194822877026804,0.03634844602076238
2007-01-17,0,0.9956307687115455,0.004369231288454528,0.9956307687115455,0.028098440724807567,0.04053748109039237
2007-01-18,0,0.9957376737723915,0.004262326227608417,0.9957376737723915,0.027516751265831883,0.039698280592590764
2007-01-19,0,0.9962338014957002,0.00376619850429983,0.9962338014957002,0.024780846751066045,0.03575120471679236
2007-01-22,0,0.996015496505715,0.003984503494285079,0.996015496505715,0.025992301565952725,0.037498964570490435
2007-01-23,0,0.9941079444443387,0.0058920555556612525,0.9941079444443387,0.03612536230551543,0.0521178810484842
2007-01-24,0,0.9946204270095121,0.00537957299048793,0.9946204270095121,0.033474132857555364,0.04829296547165343
2007-01-25,0,0.9887129488763167,0.011287051123683394,0.9887129488763167,0.061835367451390115,0.08920957797366734
2007-01-26,0,0.994959550358149,0.00504044964185099,0.994959550358149,0.031693014231414976,0.04572335446248573
2007-01-29,0,0.9962504589098409,0.0037495410901591674,0.9962504589098409,0.024687896066516765,0.035617105225145884
2007-01-30,0,0.9960646577981946,0.003935342201805329,0.9960646577981946,0.025720559111232465,0.037106923078666525
2007-01-31,0,0.9934850107932487,0.006514989206751282,0.9934850107932487,0.03928789405512159,0.05668044992029491
2007-02-01,0,0.9953978976313529,0.004602102368647079,0.9953978976313529,0.029356523166568543,0.04235251039015041
2007-02-02,0,0.9964453974271205,0.0035546025728794704,0.9964453974271205,0.023594501395527514,0.03403967015557527
2007-02-05,0,0.9965439757008757,0.003456024299124295,0.9965439757008757,0.02303753446225056,0.033236136722997474
2007-02-06,0,0.9959764753424999,0.004023524657500044,0.9959764753424999,0.026207559854267454,0.03780951663555234
2007-02-07,0,0.9964419824477991,0.0035580175522008355,0.9964419824477991,0.0236137464061771,0.03406743483700129
2007-02-08,0,0.9965928935807848,0.0034071064192150525,0.9965928935807848,0.022760106012995895,0.03283589207505626
2007-02-09,0,0.9927703748686738,0.0072296251313261695,0.9927703748686738,0.04284235755712509,0.06180845678765617
2007-02-12,0,0.9955781567889144,0.004421843211085666,0.9955781567889144,0.028383742883596116,0.04094908510003153
2007-02-13,0,0.9951348961977858,0.004865103802214156,0.9951348961977858,0.030763173821286648,0.04438187831397543
2007-02-14,0,0.9901942043407261,0.009805795659273819,0.9901942043407261,0.05510722499319415,0.07950292021483354
2007-02-15,0,0.9953256893415539,0.004674310658446185,0.9953256893415539,0.029744194210891185,0.04291180148329093
2007-02-16,0,0.9963786888022789,0.003621311197721051,0.9963786888022789,0.02396984363344273,0.03458117454085172
2007-02-20,0,0.9964966749817241,0.003503325018275955,0.9964966749817241,0.02330513063870441,0.03362219639972829
2007-02-21,0,0.9965108673359797,0.0034891326640202744,0.9965108673359797,0.023224907381302274,0.03350645870411027
2007-02-22,0,0.9955924754378794,0.004407524562120623,0.9955924754378794,0.0283061587872321,0.04083715490895531
2007-02-23,0,0.9951397649493696,0.004860235050630489,0.9951397649493696,0.030737265766405567,0.04434450089167942
2007-02-26,0,0.9948870509186386,0.005112949081361436,0.9948870509186386,0.03207566720320523,0.046275406007268954
2007-02-27,0,0.12241367269372881,0.8775863273062713,0.8775863273062713,0.37170663930229,0.5362593251869164
2007-02-28,0,0.4393119902621225,0.5606880097378775,0.5606880097378775,0.6857629177545965,0.9893467606701025
2007-03-01,0,0.8135054599753253,0.18649454002467467,0.8135054599753253,0.4810998993797263,0.6940804390073104
2007-03-02,0,0.9170829523392929,0.08291704766070714,0.9170829523392929,0.2858366376018143,0.41237509957251334
2007-03-05,0,0.9717335475095759,0.02826645249042417,0.9717335475095759,0.12866355773376145,0.1856222766856285
2007-03-06,0,0.9762491486948031,0.023750851305196944,0.9762491486948031,0.11229797543213729,0.16201173225781512
2007-03-07,0,0.9924691730726883,0.007530826927311671,0.9924691730726883,0.04431873214311037,0.06393841508135163
2007-03-08,0,0.9946612711823459,0.005338728817654132,0.9946612711823459,0.03326078011092175,0.04798516252212507
2007-03-09,0,0.9913275287844098,0.00867247121559022,0.9913275287844098,0.04980819348723542,0.0718580337396725
2007-03-12,0,0.995142457678777,0.004857542321222993,0.995142457678777,0.030722934859045183,0.04432382576269915
2007-03-13,0,0.9682633768777938,0.03173662312220622,0.9682633768777938,0.14072796447069194,0.2030275364562655
2007-03-14,0,0.9869403230792047,0.013059676920795274,0.9869403230792047,0.06962985424303426,0.10045464541424688
2007-03-15,0,0.9946601501767219,0.005339849823278003,0.9946601501767219,0.03326663995385262,0.047993616488461836
2007-03-16,0,0.9960130943565486,0.003986905643451338,0.9960130943565486,0.026005563945658536,0.03751809813992239
2007-03-19,0,0.9934684441181241,0.006531555881875843,0.9934684441181241,0.03937115542635057,0.05680057068766457
2007-03-20,0,0.9953539808008214,0.004646019199178515,0.9953539808008214,0.029592437835517953,0.04269286331311668
2007-03-21,0,0.9864352794115447,0.013564720588455278,0.9864352794115447,0.07180443734421901,0.10359190567032707
2007-03-22,0,0.9832020981948859,0.016797901805114125,0.9832020981948859,0.08530066781908043,0.12306285044710412
2007-03-23,0,0.9938381372593821,0.0061618627406179105,0.9938381372593821,0.037502876648483334,0.05410521415983741
2007-03-26,0,0.9961375046038796,0.003862495396120324,0.9961375046038796,0.025316757320347126,0.03652436023745416
2007-03-27,0,0.9953939695975068,0.004606030402493097,0.9953939695975068,0.02937764106488788,0.042382977077329714
2007-03-28,0,0.9948123859603976,0.005187614039602501,0.9948123859603976,0.03246866987403668,0.046842389011533606
2007-03-29,0,0.9961446072859289,0.003855392714071113,0.9961446072859289,0.025277312608074785,0.03646745354666956
2007-03-30,0,0.9964001762211917,0.0035998237788083015,0.9964001762211917,0.023849078436678918,0.03440694719036859
2007-04-02,0,0.9965662578923573,0.003433742107642741,0.9965662578923573,0.022911252009475656,0.03305394965462783
2007-04-03,0,0.9947946043655522,0.005205395634447806,0.9947946043655522,0.03256210432145117,0.046977186425466694
2007-04-04,0,0.9963605084550736,0.0036394915449263587,0.9963605084550736,0.024071922212490618,0.0347284428006251
2007-04-05,0,0.996110941322172,0.0038890586778279747,0.996110941322172,0.02546416036427987,0.03673701787794787
2007-04-09,0,0.9947374040796826,0.0052625959203173025,0.9947374040796826,0.03286225352746989,0.04741021019651665
2007-04-10,0,0.9962182563915558,0.003781743608444194,0.9962182563915558,0.024867523874893688,0.03587625337349702
2007-04-11,0,0.9957161109052225,0.00428388909477762,0.9957161109052225,0.027634293316690664,0.039867857926460644
2007-04-12,0,0.9958931961109848,0.0041068038890152555,0.9958931961109848,0.02666569932378056,0.0384704721762544
2007-04-13,0,0.9961131596233067,0.003886840376693323,0.9961131596233067,0.02545185771529926,0.03671926890727374
2007-04-16,0,0.9933026018380969,0.0066973981619030815,0.9933026018380969,0.04020233774383924,0.05799971329518007
2007-04-17,0,0.9949782174297491,0.005021782570250812,0.9949782174297491,0.031594320113652555,0.04558096894822497
2007-04-18,0,0.9960627731498087,0.003937226850191279,0.9960627731498087,0.02573098795248684,0.03712196871622643
2007-04-19,0,0.996318514982474,0.0036814850175259733,0.996318514982474,0.02430735849104814,0.03506810555214539
2007-04-20,0,0.9949316520527491,0.005068347947250845,0.9949316520527491,0.03184038508853477,0.04593596566722401
2007-04-23,0,0.9961458845452937,0.003854115454706223,0.9961458845452937,0.025270217961257984,0.036457218134890106
2007-04-24,0,0.9964133448296861,0.003586655170313892,0.9964133448296861,0.02377500367107227,0.034300079893372866
2007-04-25,0,0.9938273412345108,0.006172658765489208,0.9938273412345108,0.03755774543977506,0.054184373092933565
2007-04-26,0,0.9950462505960328,0.004953749403967189,0.9950462505960328,0.03123403179472237,0.04506118277721417
2007-04-27,0,0.9961537654300974,0.003846234569902694,0.9961537654300974,0.025226433505053672,0.036394050517056124
2007-04-30,0,0.9900628170022174,0.009937182997782516,0.9900628170022174,0.05571268299494218,0.08037641147142197
2007-05-01,0,0.9954011222048468,0.004598877795153208,0.9954011222048468,0.02933918469500711,0.04232749626321214
2007-05-02,0,0.995708007004331,0.00429199299566887,0.995708007004331,0.027678440545284802,0.0399315489142224
2007-05-03,0,0.9957456235123727,0.004254376487627348,0.9957456235123727,0.027473388567226635,0.03963572144235341
2007-05-04,0,0.9959092552060139,0.004090744793986046,0.9959092552060139,0.026577487345372373,0.03834320919245791
2007-05-07,0,0.9964449812860268,0.0035550187139731754,0.9964449812860268,0.02359684672192928,0.034043053746344365
2007-05-08,0,0.9965468999927323,0.003453100007267804,0.9965468999927323,0.023020969521392418,0.03321223856496881
2007-05-09,0,0.9954069791580944,0.004593020841905642,0.9954069791580944,0.029307686155821595,0.042282053476933944
2007-05-10,0,0.9907327602032802,0.00926723979671989,0.9907327602032802,0.05260661452993971,0.07589530190030132
2007-05-11,0,0.9925265988780904,0.0074734011219096666,0.9925265988780904,0.04403820464467305,0.06353369945052312
2007-05-14,0,0.9957550607171193,0.004244939282880751,0.9957550607171193,0.02742189296572114,0.03956142899343384
2007-05-15,0,0.9962034835976472,0.003796516402352794,0.9962034835976472,0.024949835269875223,0.03599500361484554
2007-05-16,0,0.9951672850772867,0.004832714922713273,0.9951672850772867,0.03059073080724366,0.044133095632779666
2007-05-17,0,0.9951783139220692,0.0048216860779308115,0.9951783139220692,0.030531961954438195,0.04404831010027849
2007-05-18,0,0.9935685354335614,0.0064314645664385935,0.9935685354335614,0.03886746499222504,0.05607389899620847
2007-05-21,0,0.9960079100244886,0.003992089975511429,0.9960079100244886,0.02603418193824079,0.03755938517590101
2007-05-22,0,0.9952900913694306,0.004709908630569472,0.9952900913694306,0.02993489867845827,0.043186929872925335
2007-05-23,0,0.9957493948520176,0.00425060514798241,0.9957493948520176,0.027452812180108924,0.03960603599069928
2007-05-24,0,0.9945010856506104,0.005498914349389732,0.9945010856506104,0.03409574395329919,0.0491897607168446
2007-05-25,0,0.9957742650596765,0.004225734940323533,0.9957742650596765,0.027317036316692384,0.039410152825875816
2007-05-29,0,0.9964702372135701,0.003529762786429813,0.9964702372135701,0.023454418270766622,0.033837572926170505
2007-05-30,0,0.9954439164775639,0.004556083522436099,0.9954439164775639,0.029108864970966698,0.04199521513952011
2007-05-31,0,0.9964897951744375,0.003510204825562483,0.9964897951744375,0.023343998444146148,0.033678270789889324
2007-06-01,0,0.9942808528656727,0.005719147134327397,0.9942808528656727,0.0352360689601029,0.050834901949161994
2007-06-04,0,0.9954845817695769,0.004515418230422988,0.9954845817695769,0.02888962935744482,0.041678925007105856
2007-06-05,0,0.9941665244343073,0.005833475565692643,0.9941665244343073,0.03582465610402636,0.05168405370283136
2007-06-06,0,0.9942523256999629,0.005747674300037026,0.9942523256999629,0.03538314634877833,0.051047089768430934
2007-06-07,0,0.8688518339152631,0.13114816608473687,0.8688518339152631,0.38856350923116784,0.5605786478382188
2007-06-08,0,0.9466437174235508,0.05335628257644924,0.9466437174235508,0.2082814696663302,0.3004866433966797
2007-06-11,0,0.9863941557807503,0.01360584421924971,0.9863941557807503,0.071980655812487,0.10384613518061034
2007-06-12,0,0.9341591871973156,0.06584081280268443,0.9341591871973156,0.24274504932011087,0.35020707885447083
2007-06-13,0,0.9119006557649356,0.08809934423506431,0.9119006557649356,0.2981182038352602,0.4300936542718551
2007-06-14,0,0.9759570296075345,0.024042970392465463,0.9759570296075345,0.11338168619229043,0.16357519639724608
2007-06-15,0,0.9900253911964707,0.009974608803529333,0.9900253911964707,0.05588482617535551,0.08062476158412714
2007-06-18,0,0.9954316355976667,0.004568364402333357,0.9954316355976667,0.029175002086328634,0.042090630827871484
2007-06-19,0,0.995070632073627,0.004929367926372969,0.995070632073627,0.03110468508924799,0.04487457492667096
2007-06-20,0,0.9886160139349761,0.011383986065023914,0.9886160139349761,0.06226851319463862,0.08983447518943413
2007-06-21,0,0.9912301977799536,0.008769802220046335,0.9912301977799536,0.05026888560939227,0.07252267197968482
2007-06-22,0,0.9892669916424182,0.010733008357581928,0.9892669916424182,0.05934329247693122,0.08561427376649201
2007-06-25,0,0.9918527718227028,0.008147228177297188,0.9918527718227028,0.04730274804168005,0.06824344002015194
2007-06-26,0,0.9949782906346876,0.005021709365312474,0.9949782906346876,0.031593932936891174,0.04558041037023138
2007-06-27,0,0.9938909090735835,0.00610909092641659,0.9938909090735835,0.0372343991895431,0.053717883061233866
2007-06-28,0,0.9954507346823233,0.0045492653176767124,0.9954507346823233,0.029072132046520725,0.041942220731584566
2007-06-29,0,0.9870466439465712,0.012953356053428866,0.9870466439465712,0.06916956827258898,0.09979059312729471
2007-07-02,0,0.9910468781953343,0.008953121804665677,0.9910468781953343,0.05113363349230252,0.07377023946197866
2007-07-03,0,0.9931715871087364,0.006828412891263563,0.9931715871087364,0.04085603998467039,0.05894280627624517
2007-07-05,0,0.9874239220488276,0.012576077951172358,0.9874239220488276,0.06752906502650657,0.09742384722960937
2007-07-06,0,0.992305615389455,0.0076943846105449135,0.992305615389455,0.04511531158563446,0.06508763629275524
2007-07-09,0,0.9953423257303495,0.004657674269650401,0.9953423257303495,0.029654976945435563,0.04278308817685643
2007-07-10,0,0.9321337317880415,0.06786626821195851,0.9321337317880415,0.2480843441287562,0.3579100529967476
2007-07-11,0,0.9727838230758116,0.02721617692418844,0.9727838230758116,0.12492798089292573,0.18023297850249512
2007-07-12,0,0.9530269787700557,0.04697302122994435,0.9530269787700557,0.18950413866649893,0.2733966810820925
2007-07-13,0,0.9878964128261968,0.01210358717380322,0.9878964128261968,0.06545834238938864,0.0944364259499828
2007-07-16,0,0.9912782584374643,0.008721741562535768,0.9912782584374643,0.05004153938256911,0.07219468070568222
2007-07-17,0,0.9945978812716957,0.005402118728304371,0.9945978812716957,0.033591768587581956,0.04846267795599415
2007-07-18,0,0.9940850963766897,0.005914903623310247,0.9940850963766897,0.03624248819456401,0.0522868579877743
2007-07-19,0,0.995633041531665,0.004366958468335028,0.995633041531665,0.028086101469219756,0.040519679307547574
2007-07-20,0,0.9896037037778991,0.01039629622210093,0.9896037037778991,0.05781473285085798,0.08340902837425306
2007-07-23,0,0.9949422924977414,0.005057707502258605,0.9949422924977414,0.03178419593205989,0.04585490184982597
2007-07-24,0,0.9749075416270655,0.025092458372934535,0.9749075416270655,0.11724540094183274,0.1691493585058203
2007-07-25,0,0.9907203164806649,0.00927968351933502,0.9907203164806649,0.052664742666040265,0.07597916307398969
2007-07-26,0,0.8568476946715768,0.14315230532842319,0.8568476946715768,0.41064482290162796,0.5924352495669053
2007-07-27,0,0.8970484966009478,0.1029515033990522,0.8970484966009478,0.3315201097011739,0.4782824182208487
2007-07-30,0,0.9631492868350204,0.036850713164979516,0.9631492868350204,0.15780302148272207,0.2276616365304177
2007-07-31,0,0.9730943900713842,0.026905609928615716,0.9730943900713842,0.12381545620413578,0.17862794465111134
2007-08-01,0,0.9904419647767001,0.009558035223299849,0.9904419647767001,0.053960640804694766,0.07784874889212379
2007-08-02,0,0.9951566487926296,0.004843351207370426,0.9951566487926296,0.030647383886820277,0.04421482874973594
2007-08-03,0,0.8810745737671365,0.11892542623286348,0.8810745737671365,0.3647784965546578,0.5262641280023367
2007-08-06,0,0.6523329121454606,0.3476670878545395,0.6523329121454606,0.6459905011215905,0.931967292429495
2007-08-07,0,0.8996093924877488,0.1003906075122511,0.8996093924877488,0.3259403791619317,0.47023256864238727
2007-08-08,0,0.625011708767816,0.3749882912321841,0.625011708767816,0.6615572567268879,0.954425373543988
2007-08-09,0,0.10860977247660564,0.8913902275233943,0.8913902275233943,0.3435988234676648,0.49570831867208237
2007-08-10,0,0.5027499010382637,0.4972500989617363,0.5027499010382637,0.6931320565722596,0.9999781806979674
2007-08-13,0,0.8558997204475962,0.14410027955240381,0.8558997204475962,0.4123374250810994,0.5948771583374266
2007-08-14,0,0.849087500737016,0.150912499262984,0.849087500737016,0.4242886501129558,0.6121191314234339
2007-08-15,0,0.9136335043184015,0.0863664956815985,0.9136335043184015,0.29404962230265463,0.4242239318713126
2007-08-16,0,0.9412590716540806,0.05874092834591924,0.9412590716540806,0.22348899563552538,0.32242646569662764
2007-08-17,0,0.6160207328450478,0.3839792671549522,0.6160207328450478,0.665978609909168,0.9608040378540822
2007-08-20,0,0.8859965981583355,0.11400340184166452,0.8859965981583355,0.35480441311105054,0.5118745672808317
2007-08-21,0,0.9734132555612114,0.0265867444387886,0.9734132555612114,0.12266937095888589,0.1769744931513533
2007-08-22,0,0.9854022200692264,0.01459777993077365,0.9854022200692264,0.0761938590837762,0.10992450264635642
2007-08-23,0,0.9939012813775446,0.0060987186224553775,0.9939012813775446,0.037181576114672876,0.053641675473074094
2007-08-24,0,0.992642610274061,0.007357389725938943,0.992642610274061,0.04347012420002388,0.06271413261020177
2007-08-27,0,0.9930865218758893,0.006913478124110719,0.9930865218758893,0.041279117473363665,0.05955317807109472
2007-08-28,0,0.9417437153248832,0.0582562846751169,0.9417437153248832,0.22214242495202305,0.3204837748493324
2007-08-29,0,0.8719274497373928,0.12807255026260717,0.8719274497373928,0.3827062104577421,0.5521283519447925
2007-08-30,0,0.9520380132552959,0.047961986744704026,0.9520380132552959,0.1924701420908169,0.2776757195136157
2007-08-31,0,0.9792580202219636,0.020741979778036372,0.9792580202219636,0.10091288804884216,0.14558652314984774
2007-09-04,0,0.9893634968889472,0.010636503111052785,0.9893634968889472,0.058906297573797534,0.08498382338684728
2007-09-05,0,0.984806256342088,0.015193743657912009,0.984806256342088,0.07869198254053203,0.11352853296894645
2007-09-06,0,0.9936489520144691,0.0063510479855308525,0.9936489520144691,0.038461649209667985,0.05548843057919892
2007-09-07,0,0.9264924672188996,0.07350753278110056,0.9264924672188996,0.262618776880167,0.37887880704934207
2007-09-10,0,0.976076841501157,0.023923158498842998,0.976076841501157,0.11293764737423045,0.16293458379646875
2007-09-11,0,0.9835002312619117,0.016499768738088325,0.9835002312619117,0.0840846905480403,0.12130856606834084
2007-09-12,0,0.9923775961073349,0.0076224038926652115,0.9923775961073349,0.04476517802867347,0.0645825003464788
2007-09-13,0,0.9894092721605657,0.010590727839434315,0.9894092721605657,0.058698709094729705,0.08468433651755045
2007-09-14,0,0.9952882865385976,0.004711713461402449,0.9952882865385976,0.029944560250600317,0.043200868575141854
