DATE,SPXT,DBLCIX,IBOXIG,JPEICORE,LT11TRUU,LBUTTRUU
2013-09-12,-0.0031,0.00623,0.0023,0.00343,0.00265,0.00037
2013-09-13,0.00272,-0.00436,-0.00099,0.00022,-0.0001,0.00045
2013-09-16,0.00568,-0.00778,0.00189,0.00799,-0.00377,0.00223
2013-09-17,0.00422,-0.00974,0.00193,0.00272,0.00561,0.00389
2013-09-18,0.01212,0.01352,0.00524,0.00929,0.01613,0.0124
2013-09-19,-0.00169,0.00059,0.00312,0.01055,-0.00907,-0.0026
2013-09-20,-0.00723,-0.00769,0.00231,0.00024,0.00773,0.00329
2013-09-23,-0.00473,-0.00648,0.00067,5e-05,0.00338,0.00215
2013-09-24,-0.0025,-0.00128,0.00473,-0.00231,0.01244,0.00077
2013-09-25,-0.00272,0.00351,0.00128,0.00132,0.00374,0.00149
2013-09-26,0.00367,0.00614,-0.00203,-0.0034,-0.00686,-0.00113
2013-09-27,-0.00402,-0.00287,0.00119,-0.0013,0.00151,-0.00011
2013-09-30,-0.006,-0.00536,-0.00252,-0.00339,-0.00108,0.0004
2013-10-01,0.00803,-0.00604,9e-05,0.00065,-0.00534,-0.0012
2013-10-02,-0.00047,0.0091,0.00186,0.0014,0.00229,0.00288
2013-10-03,-0.00902,-0.00095,0.00185,0.00051,0.00051,0.00036
2013-10-04,0.00706,0.00196,-0.00221,0.00229,-0.00381,-0.00204
2013-10-07,-0.00854,0.0068,0.00256,0.00217,0.00513,0.00127
2013-10-08,-0.0121,0.00284,-0.00026,0.0018,0.0013,-0.00197
2013-10-09,0.00067,-0.00707,-0.00053,0.00194,-0.00494,0.0004
2013-10-10,0.02175,0.01153,-0.00137,0.00096,-0.00303,-0.00146
2013-10-11,0.00627,-0.00489,0.00256,0.00244,0.00164,7e-05
2013-10-15,-0.00302,-0.00255,-0.00172,0.00191,-0.00694,-0.00256
2013-10-16,0.01384,0.0072,0.00436,0.00141,0.00917,0.00288
2013-10-17,0.00677,-0.0061,0.0063,0.00582,0.01184,0.0036
2013-10-18,0.00655,0.00551,0.0017,0.00425,0.00058,0.00044
2013-10-21,0.0001,-0.00379,-0.00144,-0.00033,-0.00439,-0.00058
2013-10-22,0.00572,-0.00088,0.00579,0.00306,0.01252,0.00511
2013-10-23,-0.00473,-0.01334,0.00247,0.00371,0.0049,0.00072
2013-10-24,0.00327,0.00035,-0.00277,-0.00164,-0.00509,-0.0013
2013-10-25,0.00438,0.00227,0.00069,-0.00056,0.00336,0.00238
2013-10-28,0.00134,0.00481,0.0,-0.00059,-0.00147,0.00014
2013-10-29,0.00562,-0.00352,0.00069,-0.00268,-0.00284,-0.00054
2013-10-30,-0.00481,0.00361,-0.00117,0.00106,-0.00184,-0.00123
2013-10-31,-0.00377,-0.00889,-0.00043,-0.00106,0.00043,-0.00192
2013-11-01,0.0029,-0.0131,-0.00418,-0.00479,-0.01073,-0.0072
2013-11-04,0.00357,-0.0027,0.00091,-0.0013,0.00133,0.00113
2013-11-05,-0.0027,-0.00402,-0.00323,-0.00628,-0.01151,-0.00413
2013-11-06,0.0048,0.00309,-0.00061,0.00026,-0.00192,0.00482
2013-11-07,-0.01304,-0.00731,0.00266,0.00024,0.00739,0.00113
2013-11-08,0.01335,0.00578,-0.00937,-0.0085,-0.01969,-0.00796
2013-11-12,-0.00158,-0.00264,-0.00141,-0.00976,-0.00187,-0.00128
2013-11-13,0.00836,0.00428,0.00312,0.00146,0.00453,0.00275
2013-11-14,0.00501,0.00474,0.00416,0.00496,0.00525,0.00387
2013-11-15,0.00422,-0.00091,0.00118,0.00385,-0.00014,-0.00022
2013-11-18,-0.00366,-0.00597,0.00375,0.00458,0.00613,0.00277
2013-11-19,-0.00186,-0.00292,-0.0024,-0.0023,-0.00621,-0.00361
2013-11-20,-0.00359,0.00359,-0.00323,-0.00158,-0.01681,-0.00622
2013-11-21,0.00816,0.00876,-0.00079,-0.00298,0.00364,0.00279
2013-11-22,0.00508,0.00443,0.00367,0.00365,0.00772,0.00256
2013-11-25,-0.00124,-0.00159,0.00166,0.00192,0.00102,-7e-05
2013-11-26,0.00026,-0.0011,0.00322,-0.00079,0.0086,0.00179
2013-11-27,0.00272,-0.00163,-0.00287,-0.003,-0.00413,-0.00292
2013-12-02,-0.00343,0.00147,-0.00222,-0.00629,-0.00761,-0.00535
2013-12-03,-0.00314,0.00585,0.00127,7e-05,0.00394,0.00114
2013-12-04,-0.00105,0.00315,-0.00441,-0.0023,-0.01172,-0.00678
2013-12-05,-0.00432,-0.00323,4e-05,0.00063,-0.00144,-0.00063
2013-12-06,0.01127,0.00304,-0.00118,0.00155,-0.0001,-0.00185
2013-12-09,0.00185,-0.00388,0.00285,0.00222,0.00457,0.00156
2013-12-10,-0.00317,0.00343,0.00441,0.00472,0.01009,0.00336
2013-12-11,-0.01127,0.00111,-0.00144,0.0006,-0.00834,-0.00181
2013-12-12,-0.00351,-0.00923,-0.0014,-2e-05,-0.00308,-0.00218
2013-12-13,-8e-05,-0.00182,0.0017,0.00199,0.00409,0.00248
2013-12-16,0.00631,0.00222,0.00013,0.00227,-0.00294,0.00063
2013-12-17,-0.00309,-0.00408,0.00309,0.00069,0.00414,0.00254
2013-12-18,0.01655,0.00334,0.00113,-0.00024,-0.00766,-0.00328
2013-12-19,-0.00044,0.0009,-0.00335,-7e-05,0.00277,-0.00452
2013-12-20,0.00481,0.00777,0.00378,0.00038,0.01285,0.00311
2013-12-23,0.00545,-0.00292,-0.00074,0.00043,-0.00285,-0.00137
2013-12-24,0.00303,0.0028,-0.00313,2e-05,-0.00974,-0.00267
2013-12-26,0.00473,0.00041,-0.00048,-0.00014,-0.00344,-0.00022
2013-12-27,-0.00015,0.00475,-0.00031,-0.00237,-0.00365,-0.00086
2013-12-30,-0.00011,-0.00479,0.00409,0.00034,0.00678,0.00271
2013-12-31,0.00402,-0.00405,-0.00404,0.00048,-0.00613,-0.00167
2014-01-02,-0.00875,-0.01107,0.00478,-0.0005,0.00403,0.00352
2014-01-03,-0.00031,-0.0078,-0.00043,0.00143,-0.00202,-0.00044
2014-01-06,-0.0025,0.00034,0.00316,0.00181,0.00646,0.00237
2014-01-07,0.00607,-0.00018,0.00035,0.00038,0.00265,0.00129
2014-01-08,9e-05,-0.00845,-0.00464,-0.00158,-0.0038,-0.00137
2014-01-09,0.00034,-0.00874,0.002,0.0005,0.00529,0.00373
2014-01-10,0.00231,0.0074,0.00683,0.0026,0.01388,0.00514
2014-01-13,-0.01254,0.00114,0.00232,0.00095,0.0054,0.00099
2014-01-14,0.01076,-0.00032,-0.00323,0.00062,-0.00554,-0.00414
2014-01-15,0.00518,0.00238,-0.00103,0.00235,-0.00101,0.00022
2014-01-16,-0.00132,-0.00122,0.00284,0.0009,0.00551,0.00015
2014-01-17,-0.00389,0.00248,0.00056,0.0,0.00295,0.0015
2014-01-21,0.00279,-0.00028,0.0009,-0.00055,0.00339,-0.00088
2014-01-22,0.00069,0.00592,-0.00262,-0.00292,-0.00363,-0.00195
2014-01-23,-0.00892,-0.00103,0.00443,-0.00479,0.01355,0.00455
2014-01-24,-0.02109,0.00038,-0.0015,-0.00385,0.00523,0.00161
2014-01-27,-0.00485,-0.00757,-0.00052,-0.00084,-0.00442,-0.0022
2014-01-28,0.00612,0.0,0.00099,0.00285,0.0013,0.00124
2014-01-29,-0.01015,0.00534,0.003,-0.00235,0.00877,0.00394
2014-01-30,0.01126,-0.00244,0.0003,-0.00303,-0.00242,-0.00069
2014-01-31,-0.00649,-0.004,0.00107,-0.00253,0.00247,0.00098
2014-02-03,-0.0231,0.0015,0.00409,0.00063,0.01402,0.00614
2014-02-04,0.00767,0.00482,-0.00128,0.00639,-0.00917,-0.00395
2014-02-05,-0.00173,0.00318,-0.00329,0.00172,-0.00991,-0.00328
2014-02-06,0.01287,0.0043,-0.00073,0.00201,-0.00388,-0.00051
2014-02-07,0.01321,0.01112,0.00269,0.00424,0.00176,0.00306
2014-02-10,0.00159,-0.00483,0.0003,-0.00097,0.0006,0.00065
2014-02-11,0.01105,0.0044,-0.00201,0.00052,-0.00319,-0.00273
2014-02-12,0.00022,0.00309,-0.00111,-0.00017,-0.00674,-0.0027
2014-02-13,0.0059,0.00312,0.00478,-0.00062,0.00674,0.00292
2014-02-14,0.00488,0.00478,0.00043,0.00109,-0.00124,-0.00164
2014-02-18,0.00131,0.01281,0.0034,0.00076,0.00383,0.00226
2014-02-19,-0.0065,0.00448,-0.00234,-0.00147,-0.00443,-0.00281
2014-02-20,0.00619,-0.00118,-0.00247,0.00133,-0.00314,-0.00271
2014-02-21,-0.00179,-0.00132,0.00277,0.00403,0.00495,0.00176
2014-02-24,0.00618,0.00326,-0.00013,0.00493,-0.00225,0.0
2014-02-25,-0.00133,-0.00255,0.0039,0.00111,0.00886,0.0035
2014-02-26,0.00022,-0.00283,0.00309,0.00108,0.00451,0.00233
2014-02-27,0.00508,-0.00354,0.00063,0.00408,0.00684,0.00189
2014-02-28,0.00279,0.00331,0.00017,0.0032,0.00034,0.00025
2014-03-03,-0.00736,0.01264,0.00341,-0.00646,0.00644,0.00405
2014-03-04,0.01517,-0.00185,-0.00392,0.00536,-0.0137,-0.00525
2014-03-05,0.00014,-0.00804,-0.00106,0.00107,-0.00094,0.00018
2014-03-06,0.00189,0.00563,-0.00347,0.00012,-0.00736,-0.00134
2014-03-07,0.00062,-0.00131,-0.00433,-0.00257,-0.00635,-0.00269
2014-03-10,-0.0004,-0.0074,9e-05,-0.00187,-0.00041,0.00047
2014-03-11,-0.00506,-0.00063,0.00094,-0.00016,0.00363,0.00066
2014-03-12,0.00056,-0.00311,0.0017,-0.00054,0.00706,0.00142
2014-03-13,-0.01164,-0.00319,0.00373,-0.00026,0.01145,0.00385
2014-03-14,-0.0028,0.00521,0.00025,0.00026,0.00241,0.00094
2014-03-17,0.00957,-0.01036,-0.00229,0.00052,-0.00666,-0.00246
2014-03-18,0.00722,0.00525,0.00153,0.00227,0.00065,0.00073
2014-03-19,-0.00615,0.00042,-0.00407,0.0007,-0.0076,-0.0075
2014-03-20,0.00604,-0.00483,-0.00047,-0.00292,0.00169,-0.00311
2014-03-21,-0.00293,-0.00079,0.00357,0.00166,0.00886,0.00274
2014-03-24,-0.00488,0.0013,0.00216,0.00108,0.00646,0.0015
2014-03-25,0.00449,0.00463,0.00097,0.00378,-0.00087,0.00015
2014-03-26,-0.007,-0.00025,0.00274,0.00383,0.00483,0.00266
2014-03-27,-0.00173,0.00903,0.00206,0.00553,0.00729,0.00145
2014-03-28,0.00467,0.00086,-0.00269,-0.0006,-0.00607,-0.0028
2014-03-31,0.00794,-0.00221,4e-05,0.00205,-0.0029,-0.00036
2014-04-01,0.00708,-0.01066,-0.00122,0.00209,-0.00711,-0.00201
2014-04-02,0.00302,-0.00259,-0.00262,-0.00159,-0.00756,-0.00326
2014-04-03,-0.00112,0.00843,0.0019,2e-05,0.00435,0.00128
2014-04-04,-0.01258,0.00385,0.00396,0.00555,0.00674,0.00453
2014-04-07,-0.0108,-0.00259,0.00357,-0.00092,0.00538,0.00124
2014-04-08,0.00407,0.01214,0.00075,0.00192,0.00286,0.00047
2014-04-09,0.01095,0.00123,8e-05,0.00194,-0.00372,0.00124
2014-04-10,-0.0211,0.00115,0.00476,0.00448,0.01114,0.00464
2014-04-11,-0.00943,-0.00305,-4e-05,-0.00123,0.0045,0.00112
2014-04-14,0.00819,0.00759,-0.00013,-0.00264,-0.00115,-0.00116
2014-04-15,0.00673,-0.00024,0.00092,-0.00137,0.0043,0.00134
2014-04-16,0.01046,0.00177,-0.00083,0.0011,0.00137,0.00123
2014-04-17,0.00141,0.00094,-0.00468,0.00128,-0.01016,-0.00202
2014-04-21,0.00378,-0.00282,0.00092,0.00046,-0.00183,0.00014
2014-04-22,0.00409,-0.00055,8e-05,-0.00073,0.00408,7e-05
2014-04-23,-0.00209,0.00083,0.00301,0.00052,0.00603,0.00346
2014-04-24,0.00174,0.00507,0.00013,-0.00105,0.00081,0.00018
2014-04-25,-0.00813,-0.00368,0.00171,-0.00251,0.00437,0.00061
2014-04-28,0.00329,-0.00424,-0.00208,0.00148,-0.00343,-0.00155
2014-04-29,0.00477,0.00435,8e-05,0.00258,-0.00525,-0.00198
2014-04-30,0.00303,-0.00673,0.00171,0.00189,0.00601,0.00382
2014-05-01,-8e-05,-0.0075,0.00494,0.00159,0.00927,0.00413
2014-05-02,-0.00135,0.00291,0.00178,0.00154,0.00645,0.00111
2014-05-05,0.00195,-0.00051,-0.00153,0.00029,-0.00685,-0.00175
2014-05-06,-0.00901,0.00034,0.00095,0.00328,0.00505,0.00021
2014-05-07,0.00603,0.00228,0.00041,0.00637,-0.00386,0.00039
2014-05-08,-0.00112,-0.00302,0.00099,0.00407,-0.00157,0.00233
2014-05-09,0.0017,-0.00482,-0.00306,-0.0015,-0.00631,-0.00207
2014-05-12,0.00966,0.00267,-0.00178,-0.00125,-0.00433,-0.00237
2014-05-13,0.00067,0.0035,0.00394,0.00154,0.00676,0.00215
2014-05-14,-0.00452,0.0047,0.0054,0.00384,0.01349,0.00671
2014-05-15,-0.00922,-0.00495,0.00144,-9e-05,0.00655,0.00429
2014-05-16,0.00374,-0.00042,-0.00025,-0.00094,-0.0016,-0.00106
2014-05-19,0.00391,0.00087,-0.00152,0.00134,-0.00631,-0.00199
2014-05-20,-0.00649,0.00076,0.00095,-0.00131,0.00176,0.00121
2014-05-21,0.00823,0.00269,-0.00251,0.00138,-0.00699,-0.00075
2014-05-22,0.0025,-0.00045,-0.00198,-0.00065,-0.00234,0.00103
2014-05-23,0.00425,0.00272,0.00198,0.00271,0.00539,0.00163
2014-05-27,0.00598,-0.00636,0.00222,0.00129,0.00594,0.00138
2014-05-28,-0.00096,-0.00061,0.00631,0.00613,0.01353,0.00571
2014-05-29,0.00548,-0.00038,-0.00168,0.00278,-0.00271,0.00046
2014-05-30,0.00185,-0.00708,-0.00078,-0.00059,-0.00161,-0.00176
2014-06-02,0.00082,-0.00019,-0.00563,-0.0011,-0.01093,-0.00576
2014-06-03,-0.00033,-0.00184,-0.00243,-0.00254,-0.00988,-0.00554
2014-06-04,0.00207,-0.00279,-0.00203,-0.0017,-0.00174,-0.00168
2014-06-05,0.00657,0.00175,0.00248,0.00289,0.00218,0.00203
2014-06-06,0.00476,0.00249,0.00025,0.00796,-0.0008,-0.00025
2014-06-09,0.00099,0.00518,-0.00058,0.00059,-0.00189,7e-05
2014-06-10,-0.00024,-0.00306,-0.00136,-0.00302,-0.00286,-0.00125
2014-06-11,-0.00343,-0.00063,0.00033,-0.0033,-0.00015,-4e-05
2014-06-12,-0.00683,0.01227,0.00392,-0.00037,0.01038,0.00342
2014-06-13,0.00314,0.00151,-0.00087,0.00031,-0.00053,-0.00192
2014-06-16,0.00084,0.00239,0.0007,-0.0045,0.00278,0.00142
2014-06-17,0.00219,0.0019,-0.00305,-0.00239,-0.00831,-0.00174
2014-06-18,0.0077,0.0036,0.0026,0.00257,0.00465,0.00355
2014-06-19,0.00142,0.0083,-0.00087,0.00225,-0.00687,0.00117
2014-06-20,0.00173,0.00167,8e-05,0.00015,0.00167,0.00156
2014-06-23,-0.00013,-0.00241,0.00198,0.00143,0.00099,0.00035
2014-06-24,-0.00637,0.00178,0.00238,0.00288,0.00698,0.00346
2014-06-25,0.00491,-0.00024,0.00197,0.00189,0.00444,0.00137
2014-06-26,-0.00101,-0.00359,0.00135,0.00064,0.00656,0.00232
2014-06-27,0.00196,-0.00089,-0.00094,-7e-05,-0.00324,-0.00039
2014-06-30,-0.00033,-0.00795,0.00074,-0.00103,0.00455,0.00081
2014-07-01,0.00684,-0.00039,-0.00336,7e-05,-0.01008,-0.00412
2014-07-02,0.00072,-0.00156,-0.00407,-0.00066,-0.01221,-0.00449
2014-07-03,0.00547,-0.00166,-0.00144,-0.00086,-0.00263,-4e-05
2014-07-07,-0.00389,-0.00932,0.00247,0.00092,0.008,0.00219
2014-07-08,-0.00678,-0.00316,0.00374,0.00318,0.01025,0.00339
2014-07-09,0.00469,-0.00494,-0.0014,0.00232,0.00366,0.00278
2014-07-10,-0.00414,0.00211,0.00234,-0.00017,-0.00063,0.00147
2014-07-11,0.00157,-0.00869,0.00176,0.00081,0.00367,0.00077
2014-07-14,0.00483,0.00233,-0.00184,-0.00153,-0.00428,-0.00239
2014-07-15,-0.00193,-0.00671,0.00066,-0.00087,0.0005,-0.00148
2014-07-16,0.00431,0.00172,0.00029,0.00052,0.00324,-0.00046
2014-07-17,-0.01181,0.00108,0.00429,-0.0019,0.01051,0.00481
2014-07-18,0.01022,-0.00654,-0.00151,0.00295,-0.00068,-0.00074
2014-07-21,-0.00229,0.00449,0.0011,-0.00076,0.00525,0.0014
2014-07-22,0.005,-0.00441,0.00041,0.0024,0.00203,-0.00021
2014-07-23,0.00176,0.00307,0.00073,0.00407,-0.00086,-0.00011
2014-07-24,0.0005,-0.00204,-0.00298,0.00085,-0.00716,-0.00147
2014-07-25,-0.00484,0.00475,0.00294,-0.00206,0.00966,0.00357
2014-07-28,0.00029,-0.00207,-0.00122,-0.00185,-0.00305,-0.00157
2014-07-29,-0.00449,-0.00311,0.00273,0.00011,0.00702,0.00241
2014-07-30,0.00022,-0.00308,-0.0049,0.00185,-0.01517,-0.00602
2014-07-31,-0.02014,-0.00542,-0.00279,-0.00556,-0.00046,0.00056
2014-08-01,-0.00286,-0.00671,0.00127,-0.00576,0.00317,0.00175
2014-08-04,0.00717,0.00583,0.00164,0.00015,0.00053,-0.00042
2014-08-05,-0.00964,-0.00376,0.00033,-0.00361,0.00291,0.00067
2014-08-06,0.00032,0.00503,4e-05,-0.00108,7e-05,0.00035
2014-08-07,-0.00533,0.00131,0.00257,-0.00095,0.00718,0.00339
2014-08-08,0.01149,-0.00345,-0.00037,-0.00051,0.00155,0.00021
2014-08-11,0.00294,0.00124,0.00094,0.00357,-0.001,7e-05
2014-08-12,-0.00158,-0.00524,-0.00204,4e-05,-0.00587,-0.00258
2014-08-13,0.00694,0.00014,0.00249,0.00325,0.00464,0.00241
2014-08-14,0.00439,-0.01309,0.00175,0.00423,0.00882,0.00098
2014-08-15,6e-05,0.00469,0.00479,0.00135,0.01104,0.00216
2014-08-18,0.00856,-0.00849,-0.00385,0.001,-0.01045,-0.0039
2014-08-19,0.00519,0.0013,-8e-05,0.00266,-0.00426,-0.00227
2014-08-20,0.00254,0.0029,-0.0024,-0.00128,0.0,-0.00217
2014-08-21,0.00297,0.00261,0.0037,-0.00015,0.00492,0.002
2014-08-22,-0.00186,-0.00096,0.00134,-0.00063,0.00599,-0.00091
2014-08-25,0.00479,-0.00076,0.00057,0.00087,0.00396,0.00112
2014-08-26,0.00106,0.00239,0.00069,0.002,-0.00285,-3e-05
2014-08-27,0.00026,0.00115,0.00198,0.00386,0.00763,0.00182
2014-08-28,-0.00156,0.00054,0.00238,-0.00078,0.00694,0.00161
2014-08-29,0.0034,0.00304,0.00161,-0.00024,-0.00213,-0.00189
2014-09-02,-0.0005,-0.01609,-0.00589,-0.00384,-0.01559,-0.00406
2014-09-03,-0.0006,0.00703,-0.00117,0.00248,0.00296,0.00105
2014-09-04,-0.00151,-0.0066,-0.00292,0.00089,-0.0083,-0.00319
2014-09-05,0.00505,-0.00181,-0.00041,-0.00046,-0.00565,-0.00123
2014-09-08,-0.00291,-0.00429,-0.00146,-0.00215,0.00264,-0.00215
2014-09-09,-0.00655,-0.00802,-0.00167,-0.00285,-0.0015,-0.00311
2014-09-10,0.00374,-0.00643,-0.00331,-0.00214,-0.00654,-0.00404
2014-09-11,0.00116,-0.00515,0.00057,0.00105,0.00264,0.00252
2014-09-12,-0.00596,-0.0052,-0.00595,-0.00459,-0.01706,-0.00562
2014-09-15,-0.0007,0.001,0.00082,-0.00281,0.00236,0.00121
2014-09-16,0.00747,0.00808,-0.00045,-0.00018,-0.002,-0.00018
2014-09-17,0.00132,-0.00179,0.00041,-0.00112,-0.00172,-0.00536
2014-09-18,0.00502,-0.01091,-0.00235,-0.00119,0.00063,-0.00413
2014-09-19,-0.00046,-0.00271,0.00411,0.00262,0.01038,0.00212
2014-09-22,-0.00805,-0.00886,0.00217,0.00127,0.00212,-0.00104
2014-09-23,-0.00569,-0.00021,0.00115,0.00053,0.00676,0.00448
2014-09-24,0.00782,0.0041,-0.00278,0.0023,-0.00528,-0.00122
2014-09-25,-0.0163,-0.00177,0.00328,-0.00094,0.01107,0.00304
2014-09-26,0.00873,-0.0008,-0.00364,-0.00248,0.00035,-0.00436
2014-09-29,-0.00246,0.00661,0.00156,-0.00549,0.00678,0.00097
2014-09-30,-0.00274,-0.01837,-8e-05,-0.00172,-0.00493,-0.00097
2014-10-01,-0.01325,-0.00393,0.00556,0.00137,0.01725,0.00757
2014-10-02,9e-05,-0.00541,0.00049,0.00088,-0.00668,-0.00249
2014-10-03,0.01112,-0.00598,0.00073,-0.00115,0.0032,-0.00211
2014-10-06,-0.00154,0.00999,0.00264,0.00141,0.00115,0.00089
2014-10-07,-0.01524,-0.00107,0.0051,0.00117,0.01287,0.00403
2014-10-08,0.01765,-0.00829,-4e-05,0.00156,-0.00083,0.00373
2014-10-09,-0.02083,-0.00638,-8e-05,0.00378,-0.00014,0.00064
2014-10-10,-0.01142,-0.0039,-0.00016,-0.00301,0.00504,0.00226
2014-10-14,-0.01502,-0.01397,0.00512,0.00029,0.01419,0.00275
2014-10-15,-0.00804,-0.01168,0.0094,0.00062,0.0146,0.00355
2014-10-16,0.00018,0.0079,-0.009,-0.0015,-0.01053,-0.00246
2014-10-17,0.0128,0.00315,-0.00068,0.00474,-0.00556,-0.0007
2014-10-20,0.00912,-0.00652,0.00125,0.00151,0.00186,-0.00028
2014-10-21,0.0194,0.00778,0.0,0.00024,-0.0044,-0.00159
2014-10-22,-0.00721,-0.00885,-0.00112,0.00179,-0.00279,-0.00138
2014-10-23,0.01223,0.00963,-0.005,-0.00033,-0.00807,-0.00318
2014-10-24,0.00704,-0.00695,0.00141,-0.00017,-0.00056,-0.00113
2014-10-27,-0.00149,0.00069,0.00012,0.00087,0.00297,0.00082
2014-10-28,0.01187,0.00582,-0.00137,0.00285,-0.0043,-0.00043
2014-10-29,-0.00128,0.01225,-0.00291,0.00152,0.00147,-0.00238
2014-10-30,0.00628,-0.00852,0.00113,-7e-05,0.00213,0.00156
2014-10-31,0.01167,-0.00371,-0.00069,0.00026,-0.00397,-0.00121
2014-11-03,-0.00011,-0.00582,-0.00077,-0.0008,-0.0008,-0.00096
2014-11-04,-0.00283,-0.01415,-0.00049,-0.0025,0.00265,-4e-05
2014-11-05,0.00603,0.0002,-0.00158,-0.0012,-0.00193,0.00075
2014-11-06,0.00407,0.00212,-0.00154,-0.00194,-0.00483,-0.00064
2014-11-07,0.00054,0.0058,0.00321,-0.00052,0.00813,0.00472
2014-11-10,0.00317,-0.00975,-0.00223,0.00055,-0.00702,-0.00305
2014-11-12,0.00028,0.00278,-0.00065,-0.00044,0.00171,-0.0006
2014-11-13,0.00061,-0.02161,0.00102,-2e-05,0.00095,-0.00139
2014-11-14,0.00036,0.01091,0.00093,-0.0005,0.00507,0.00203
2014-11-17,0.00079,-0.00121,-0.00268,-0.00155,-0.00272,-0.00302
2014-11-18,0.00532,-0.00531,-0.00094,0.00053,0.00265,0.00039
2014-11-19,-0.00144,-0.00412,-0.00253,0.00109,-0.0038,-0.00335
2014-11-20,0.00201,0.00773,0.00192,0.00133,0.00237,0.00211
2014-11-21,0.00536,0.00827,0.00354,0.00375,0.00559,0.00278
2014-11-24,0.00287,-0.0063,0.00219,0.00063,0.00082,0.00075
2014-11-25,-0.00104,-0.00437,0.00376,0.00083,0.0094,0.0016
2014-11-26,0.00303,-0.00213,0.00278,0.0013,0.00454,0.00074
2014-12-01,-0.00931,-0.03029,-0.0002,-0.00538,0.00068,-0.00174
2014-12-02,0.00642,-0.01953,-0.00529,-0.00256,-0.01028,-0.00584
2014-12-03,0.00402,-0.00285,-0.00049,-0.00055,0.00243,0.00036
2014-12-04,-0.00115,-0.00148,0.00194,0.0031,0.006,0.00132
2014-12-05,0.00167,-0.00243,-0.00279,-0.00374,-0.00129,-0.00493
2014-12-08,-0.00714,-0.01867,0.0038,-0.00499,0.01154,0.00107
2014-12-09,-0.00023,0.00834,0.00129,-0.00523,0.00481,0.00368
2014-12-10,-0.01641,-0.01897,0.00197,-0.00825,0.00696,0.00121
2014-12-11,0.00479,-0.00296,-0.00137,-0.00235,0.00181,-0.00096
2014-12-12,-0.01631,-0.00824,0.00366,-0.01186,0.01261,0.00075
2014-12-15,-0.00633,-0.01097,-0.00116,-0.01262,0.00255,-0.00225
2014-12-16,-0.00853,-0.01215,-0.00084,-0.00889,0.00769,0.00417
2014-12-17,0.0202,0.01023,-0.00101,0.01629,-0.00855,-0.00381
2014-12-18,0.02388,-0.00992,-0.00343,0.01262,-0.01145,-0.00698
2014-12-19,0.00456,0.01212,0.00282,0.00745,0.00699,0.00416
2014-12-22,0.00394,-0.01337,0.0027,0.00312,0.0045,0.00197
2014-12-23,0.0018,0.01255,-0.00483,0.00071,-0.01827,-0.00631
2014-12-24,-0.0001,-0.01558,-0.00097,-0.00049,0.00389,-0.00151
2014-12-26,0.0033,0.00101,0.00117,-0.00038,0.00315,0.00047
2014-12-29,0.00103,-0.01092,0.00338,0.00073,0.0067,0.00065
2014-12-30,-0.00478,0.00197,0.00249,-0.00084,0.00328,0.00029
2014-12-31,-0.01036,-0.01224,0.00056,0.00031,0.00201,0.00269
2015-01-02,-0.0002,-0.0081,0.00368,-0.00018,0.01013,0.00657
2015-01-05,-0.01838,-0.01257,0.0055,-0.00701,0.01653,0.00107
2015-01-06,-0.00893,-0.00884,0.00492,-0.00471,0.0153,0.00014
2015-01-07,0.01187,-0.00647,-0.00036,0.00476,0.00203,0.00092
2015-01-08,0.01775,0.00088,-0.00353,0.00585,-0.01458,-0.00181
2015-01-09,-0.00844,-0.00071,0.00293,-0.00227,0.0069,0.00249
2015-01-12,-0.00812,-0.01921,0.00541,-0.00268,0.01135,4e-05
2015-01-13,-0.00248,-0.00616,4e-05,0.00148,0.00173,-0.00128
2015-01-14,-0.0058,0.011,0.00075,0.00312,0.00603,0.00656
2015-01-15,-0.00926,-0.01057,0.00326,0.00298,0.00722,0.00486
2015-01-16,0.01335,0.01783,-0.00353,2e-05,-0.00472,-0.00229
2015-01-20,0.00158,-0.01625,0.00177,0.0004,0.00695,0.00032
2015-01-21,0.00484,0.01131,-0.00177,-0.00224,-0.00724,-0.00328
2015-01-22,0.01516,-0.00687,-0.00201,0.0014,-0.00574,-0.00035
2015-01-23,-0.0055,-0.00351,0.00637,0.00909,0.01338,0.00585
2015-01-26,0.00257,-0.00248,-0.00078,-0.00247,-0.00084,-0.00084
2015-01-27,-0.01348,0.00669,0.00094,4e-05,-0.00055,0.00256
2015-01-28,-0.01351,-0.01257,0.00664,0.0013,0.01846,0.00452
2015-01-29,0.00956,-0.00712,-0.00238,0.00026,-0.00473,-0.00077
2015-01-30,-0.01306,0.02597,0.00537,0.00081,0.01127,0.00572
2015-02-02,0.0129,0.0087,0.00155,0.0031,-6e-05,0.00035
2015-02-03,0.01436,0.03158,-0.00641,0.00254,-0.02134,-0.00435
2015-02-04,-0.00387,-0.02861,-0.00066,-0.00206,-0.00204,-0.00059
2015-02-05,0.01044,0.0126,-0.00047,0.00188,-0.00613,-0.00168
2015-02-06,-0.00315,0.00423,-0.00736,-0.00243,-0.01744,-0.00716
2015-02-09,-0.00421,0.01039,0.00012,-0.00114,-0.00031,-0.0013
2015-02-10,0.01067,-0.01456,-0.00264,-0.00779,-0.00921,-0.0047
2015-02-11,0.00032,-0.00646,-0.00047,-0.00033,0.00133,-0.00074
