N_STATES,TERM,P_VALUE,PREDICTOR_VALUE,LOG_ODDS_CONTRAST,FITTED_LOG_ODDS,MODEL,PENALTY_GROUP,GROUP_PENALTY_WEIGHT,OBSERVATION_COUNT,NUMERATOR_COUNT,DENOMINATOR_COUNT,OBSERVED_LOG_ODDS,OBSERVED_LOG_ODDS_SE
4,JPEICORE_LAG_0,0.02,0.0352493670886076,2 vs 0,-0.98124618471476,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.036694430379746845,2 vs 0,-0.9846529193040482,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.03813949367088608,2 vs 0,-0.9876782026924206,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.03958455696202533,2 vs 0,-0.9902686141875892,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.04102962025316456,2 vs 0,-0.9923707330972652,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.04247468354430381,2 vs 0,-0.9939311387291604,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.043919746835443044,2 vs 0,-0.9948964103909863,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.04536481012658229,2 vs 0,-0.9952131273904553,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.046809873417721526,2 vs 0,-0.9948278690352786,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.048254936708860774,2 vs 0,-0.9936872146331682,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.0497,2 vs 0,-0.991737743491836,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.00644,2 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,215.0,148.0,67.0,0.7884573603642703,0.14679516868351475
4,JPEICORE_LAG_0,0.02,-0.00271,2 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,214.0,83.0,131.0,-0.45416021976100945,0.13993073515791377
4,JPEICORE_LAG_0,0.02,-0.00141,2 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,215.0,73.0,142.0,-0.6620565934899141,0.14360705427143847
4,JPEICORE_LAG_0,0.02,-0.00049,2 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,218.0,61.0,157.0,-0.9403882834532156,0.1503641212218938
4,JPEICORE_LAG_0,0.02,0.00028,2 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,213.0,71.0,142.0,-0.6896445500087433,0.1449260426757838
4,JPEICORE_LAG_0,0.02,0.00097,2 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,210.0,56.0,154.0,-1.0059534581854048,0.15547220637024772
4,JPEICORE_LAG_0,0.02,0.00168,2 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,217.0,69.0,148.0,-0.7592582056720079,0.14533580406300378
4,JPEICORE_LAG_0,0.02,0.00254,2 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,211.0,55.0,156.0,-1.036672989227819,0.15622994071510587
4,JPEICORE_LAG_0,0.02,0.00397,2 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,214.0,74.0,140.0,-0.6344083633882867,0.14331872353034072
4,JPEICORE_LAG_0,0.02,0.00666,2 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,215.0,134.0,81.0,0.5009611787950767,0.14037408196752335
4,JPEICORE_LAG_0,0.02,-0.06446,3 vs 0,-2.9294656897814075,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.06301493670886077,3 vs 0,-2.957173217582339,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.06156987341772152,3 vs 0,-2.984939482622625,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.06012481012658228,3 vs 0,-3.0127697836421916,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.05867974683544304,3 vs 0,-3.0406694193809645,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.0572346835443038,3 vs 0,-3.068643688578869,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.05578962025316456,3 vs 0,-3.0966978899758284,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.05434455696202532,3 vs 0,-3.12483732231177,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.052899493670886075,3 vs 0,-3.1530672843266188,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.05145443037974684,3 vs 0,-3.1813930747602996,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.05000936708860759,3 vs 0,-3.2098199923527373,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.04856430379746836,3 vs 0,-3.238353335843858,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.04711924050632912,3 vs 0,-3.266998403973587,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.045674177215189876,3 vs 0,-3.2957604954818485,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.044229113924050635,3 vs 0,-3.3246449091085686,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.042784050632911394,3 vs 0,-3.3536569435936725,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.04133898734177215,3 vs 0,-3.3828018872271226,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.03989392405063291,3 vs 0,-3.4120828129068164,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.03844886075949367,3 vs 0,-3.441497850698355,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.03700379746835443,3 vs 0,-3.4710444618697336,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.03555873417721519,3 vs 0,-3.5007201076889496,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.03411367088607595,3 vs 0,-3.530522249423998,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.032668607594936706,3 vs 0,-3.5604483483428755,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.031223544303797465,3 vs 0,-3.590495865713579,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.02977848101265823,3 vs 0,-3.6206622628041023,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.02833341772151899,3 vs 0,-3.6509450008824436,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.02688835443037975,3 vs 0,-3.681341541216598,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.025443291139240508,3 vs 0,-3.711849345074563,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.023998227848101267,3 vs 0,-3.742465873724333,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.022553164556962026,3 vs 0,-3.773188588433905,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.021108101265822785,3 vs 0,-3.8040149504712746,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.019663037974683543,3 vs 0,-3.8349424211044387,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.018217974683544302,3 vs 0,-3.8659682756333322,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.01677291139240506,3 vs 0,-3.8970825598495433,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.01532784810126582,3 vs 0,-3.9282659281576096,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.013882784810126579,3 vs 0,-3.9594984073198645,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.012437721518987338,3 vs 0,-3.9907600240986416,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.010992658227848097,3 vs 0,-4.022030805256276,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.009547594936708856,3 vs 0,-4.053290777555098,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.008102531645569615,3 vs 0,-4.084519967757444,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.006657468354430374,3 vs 0,-4.115698402625648,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.0052124050632911395,3 vs 0,-4.146806108922042,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.0037673417721518984,3 vs 0,-4.177823113408961,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.0023222784810126573,3 vs 0,-4.208729442848737,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.0008772151898734093,3 vs 0,-4.239505124003705,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.0005678481012658249,3 vs 0,-4.270130183636199,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.002012911392405073,3 vs 0,-4.300584648508552,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.003457974683544307,3 vs 0,-4.330848545383097,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.004903037974683541,3 vs 0,-4.360902871743841,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.006348101265822789,3 vs 0,-4.390743149947208,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.007793164556962023,3 vs 0,-4.420376083625177,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.009238227848101271,3 vs 0,-4.449808664030961,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.010683291139240506,3 vs 0,-4.47904788241777,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.012128354430379754,3 vs 0,-4.508100730038823,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.013573417721518988,3 vs 0,-4.536974198147329,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.015018481012658236,3 vs 0,-4.565675277996503,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.01646354430379747,3 vs 0,-4.5942109608395585,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.017908607594936718,3 vs 0,-4.622588237929708,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.019353670886075952,3 vs 0,-4.650814100520164,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.0207987341772152,3 vs 0,-4.6788955398641425,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.022243797468354434,3 vs 0,-4.706839547214853,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.023688860759493682,3 vs 0,-4.734653113825513,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.025133924050632916,3 vs 0,-4.762343230949333,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.026578987341772164,3 vs 0,-4.789916889839527,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.0280240506329114,3 vs 0,-4.817342714421947,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.029469113924050633,3 vs 0,-4.844305770093657,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.03091417721518988,3 vs 0,-4.870364030479838,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.032359240506329115,3 vs 0,-4.8950748697161774,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.03380430379746836,3 vs 0,-4.917995661938362,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.0352493670886076,3 vs 0,-4.9386837812820845,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.036694430379746845,3 vs 0,-4.956696601883032,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.03813949367088608,3 vs 0,-4.971591497876893,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.03958455696202533,3 vs 0,-4.982925843399355,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.04102962025316456,3 vs 0,-4.990257012586109,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.04247468354430381,3 vs 0,-4.993142379572842,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.043919746835443044,3 vs 0,-4.991139318495245,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.04536481012658229,3 vs 0,-4.9838052034890055,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.046809873417721526,3 vs 0,-4.970697408689811,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.048254936708860774,3 vs 0,-4.951373308233352,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.0497,3 vs 0,-4.925390276255317,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.00479,3 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,136.0,26.0,110.0,-1.427870787965631,0.2162998446884784
4,JPEICORE_LAG_0,0.02,-0.00216,3 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,139.0,2.0,137.0,-4.007333185232471,0.6381792281739725
4,JPEICORE_LAG_0,0.02,-0.001095,3 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,132.0,1.0,131.0,-4.473541743509655,0.8211402008209738
4,JPEICORE_LAG_0,0.02,-0.00036,3 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,136.0,0.0,136.0,-5.60947179518496,1.416801329518718
4,JPEICORE_LAG_0,0.02,0.000375,3 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,136.0,0.0,136.0,-5.60947179518496,1.416801329518718
4,JPEICORE_LAG_0,0.02,0.001,3 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,136.0,1.0,135.0,-4.503506532211591,0.8210034960141185
4,JPEICORE_LAG_0,0.02,0.0016150000000000001,3 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,136.0,0.0,136.0,-5.60947179518496,1.416801329518718
4,JPEICORE_LAG_0,0.02,0.00238,3 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,135.0,1.0,134.0,-4.496099090933729,0.8210369120231957
4,JPEICORE_LAG_0,0.02,0.0034,3 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,136.0,0.0,136.0,-5.60947179518496,1.416801329518718
4,JPEICORE_LAG_0,0.02,0.00568,3 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,135.0,8.0,127.0,-2.70805020110221,0.3542459542160381
4,JPEICORE_LAG_0,0.02,-0.06446,2 vs 1,3.1428338356480707,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.06301493670886077,2 vs 1,3.14025178899365,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.06156987341772152,2 vs 1,3.137656945495773,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.06012481012658228,2 vs 1,3.1350480197310384,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.05867974683544304,2 vs 1,3.1324237262760453,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.0572346835443038,2 vs 1,3.129782779707391,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.05578962025316456,2 vs 1,3.1271238946016764,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.05434455696202532,2 vs 1,3.124445785535499,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.052899493670886075,2 vs 1,3.121747167085459,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.05145443037974684,2 vs 1,3.119026753828153,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.05000936708860759,2 vs 1,3.116283260340181,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.04856430379746836,2 vs 1,3.1135154011981423,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.04711924050632912,2 vs 1,3.1107218909786356,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.045674177215189876,2 vs 1,3.1079014442582586,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.044229113924050635,2 vs 1,3.1050527756136113,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.042784050632911394,2 vs 1,3.1021745996212924,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.04133898734177215,2 vs 1,3.099265627167298,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.03989392405063291,2 vs 1,3.0963237867301285,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.03844886075949367,2 vs 1,3.093345261133813,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.03700379746835443,2 vs 1,3.090325997003893,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.03555873417721519,2 vs 1,3.0872619409659094,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.03411367088607595,2 vs 1,3.084149039645401,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.032668607594936706,2 vs 1,3.080983239667911,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.031223544303797465,2 vs 1,3.0777604876589777,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.02977848101265823,2 vs 1,3.0744767302441436,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.02833341772151899,2 vs 1,3.071127914048947,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.02688835443037975,2 vs 1,3.0677099856989307,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.025443291139240508,2 vs 1,3.064218891819634,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.023998227848101267,2 vs 1,3.060650579036598,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.022553164556962026,2 vs 1,3.0570009939753633,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.021108101265822785,2 vs 1,3.053266083261471,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.019663037974683543,2 vs 1,3.04944179352046,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.018217974683544302,2 vs 1,3.0455240743938368,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.01677291139240506,2 vs 1,3.041508992768722,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.01532784810126582,2 vs 1,3.037392767838444,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.013882784810126579,2 vs 1,3.0331716289752064,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.012437721518987338,2 vs 1,3.0288418055512154,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.010992658227848097,2 vs 1,3.0243995269386765,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.009547594936708856,2 vs 1,3.019841022509796,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.008102531645569615,2 vs 1,3.0151625216367783,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.006657468354430374,2 vs 1,3.0103602536918306,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.0052124050632911395,2 vs 1,3.005430448047158,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.0037673417721518984,2 vs 1,3.0003693340749655,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.0023222784810126573,2 vs 1,2.99517314114746,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,-0.0008772151898734093,2 vs 1,2.989838098636846,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.0005678481012658249,2 vs 1,2.98436043591533,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.002012911392405073,2 vs 1,2.9787363823551174,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.003457974683544307,2 vs 1,2.972962167328414,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.004903037974683541,2 vs 1,2.9670344119899994,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.006348101265822789,2 vs 1,2.9609555997228014,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.007793164556962023,2 vs 1,2.954732726664583,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.009238227848101271,2 vs 1,2.948372905036835,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.010683291139240506,2 vs 1,2.941883247061045,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.012128354430379754,2 vs 1,2.9352708649587047,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.013573417721518988,2 vs 1,2.9285428709513006,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.015018481012658236,2 vs 1,2.921706377260325,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.01646354430379747,2 vs 1,2.914768496107266,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.017908607594936718,2 vs 1,2.9077363397136127,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.019353670886075952,2 vs 1,2.9006170203008557,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.0207987341772152,2 vs 1,2.893417650090483,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.022243797468354434,2 vs 1,2.886145341303985,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.023688860759493682,2 vs 1,2.878807206162851,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.025133924050632916,2 vs 1,2.87141035688857,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.026578987341772164,2 vs 1,2.8639619057026326,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.0280240506329114,2 vs 1,2.8564747582720362,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.029469113924050633,2 vs 1,2.8490046374469995,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.03091417721518988,2 vs 1,2.8416264568659897,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.032359240506329115,2 vs 1,2.834415220690061,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.03380430379746836,2 vs 1,2.827445933080266,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.0352493670886076,2 vs 1,2.8207935981976604,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.036694430379746845,2 vs 1,2.814533220203297,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.03813949367088608,2 vs 1,2.80873980325823,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,JPEICORE_LAG_0,0.02,0.03958455696202533,2 vs 1,2.8034883515235127,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
